"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
1664,"Jabari Smith",0.0116983598090439,2733,0,1248,0.0116983598090439,-4.35011270400085,0.0116983598090439,"C",9.36521739130435,1077,115,4,2001,2005,"SAC",3,"smithja01"
1665,"Blake Ahearn",0.0116112778989307,2733,0,1249,0.0116112778989307,-6.56701979526514,0.0116112778989307,"PG",10.6363636363636,234,22,3,2008,2012,"UTA",3,"ahearbl01"
1666,"Sedric Toney",0.0116109205227916,2733,0,1250,0.0116109205227916,-5.06246741516041,0.0116109205227916,"PG",12.3913043478261,1425,115,5,1986,1994,"ATL",6,"toneyse01"
1667,"Derrick Chievous",0.0116105681606191,2733,0,1251,0.0116105681606191,-2.92786627207169,0.0116105681606191,"SF",14.3354037267081,2308,161,3,1989,1991,"CLE",2,"chievde01"
1668,"James Augustine",0.0114988432756387,1435,0.00328725891674491,1273,0.00821158435889375,-2.54557058814747,0.00821158435889375,"PF",5.64285714285714,158,28,2,2007,2008,"ORL",1,"augusja01"
1669,"Cedric Jackson",0.0114699504758458,1370,0.0114699504758458,2669.5,0,-8.95810778102351,0.0114699504758458,"PG",6.16666666666667,74,12,1,2010,2010,"CLE",3,"jacksce01"
1670,"Bruno Sundov",0.0114136425678656,2733,0,1252,0.0114136425678656,-9.50954726281331,0.0114136425678656,"C",5.10679611650485,526,103,7,1999,2005,"IND",5,"sundobr01"
1671,"Ron Grandison",0.0111195874905712,1371,0.0111195874905712,2669.5,0,-2.7257832326526,0.010110027583376,"PF",8.17757009345794,875,107,4,1989,1996,"NYK",5,"grandro01"
1672,"Chase Budinger",0.0110029486066447,1372,0.0110029486066447,2669.5,0,-1.32421056721182,0.0110029486066447,"SF",20.638418079096,7306,354,7,2010,2016,"HOU",3,"budinch01"
1673,"Stojko Vrankovic",0.0106572924920969,2733,0,1254,0.0106572924920969,-4.12391302637256,0.0106572924920969,"C",11.9248554913295,2063,173,5,1991,1999,"BOS",3,"vrankst01"
1674,"Freddie Lewis",0.0106208692970863,1373,0.0106208692970863,2669.5,0,-1.69662516716059,0.0106208692970863,"PG",33.1115537848606,24933,753,11,1967,1977,"INA",5,"lewisfr02"
1675,"Oleksiy Pecherov",0.0104551845248278,2733,0,1257,0.0104551845248278,-6.15658608613954,0.0104551845248278,"C",9.2280701754386,1052,114,3,2008,2010,"WAS",2,"pecheol01"
1676,"Olumide Oyedeji",0.01015179293848,2733,0,1258,0.01015179293848,-3.98650299175796,0.01015179293848,"C",6.29166666666667,604,96,3,2001,2003,"SEA",2,"oyedeol01"
1677,"Scott Padgett",0.00991165019892637,2733,0,1259,0.00991165019892637,-1.25138460412077,0.00991165019892637,"PF",12.3514644351464,5904,478,8,2000,2007,"UTA",4,"padgesc01"
1678,"John Gianelli",0.00989636362767302,2733,0,1260,0.00989636362767302,-1.41973373616849,0.00989636362767302,"C",25.2202797202797,14426,572,8,1973,1980,"NYK",4,"gianejo01"
1679,"Chris Jefferies",0.00989435514613386,1374,0.00989435514613386,2669.5,0,-7.0792818341605,0.00989435514613386,"SF",11.9583333333333,861,72,2,2003,2004,"TOR",2,"jeffech01"
1680,"Milt Williams",0.00987827184795868,1375,0.00987827184795868,2669.5,0,-4.11789633216096,0.00987827184795868,"PG",10.2777777777778,740,72,4,1971,1975,"ATL",4,"willimi01"
1681,"Jerry Grote",0.009831634289782,1376,0.009831634289782,2669.5,0,1.14404471735645,0.009831634289782,"G",3,33,11,1,1965,1965,"LAL",1,"groteje01"
1682,"Brian Evans",0.00957185180367044,2733,0,1261,0.00957185180367044,-2.58620396932868,0.00957185180367044,"SF",10.3551401869159,1108,107,3,1997,1999,"NJN",3,"evansbr01"
1683,"John Amaechi",0.00940209919766439,2733,0,1263,0.00940209919766439,-5.76739449745166,0.00940209919766439,"C",16.1395348837209,4858,301,5,1996,2003,"ORL",3,"amaecjo01"
1684,"Tommy Kearns",0.00929551777486297,1377,0.00929551777486297,2669.5,0,3.29466495928046,0.00929551777486297,"G",7,7,1,1,1959,1959,"SYR",1,"kearnto01"
1685,"Geert Hammink",0.00926546679015815,1378,0.00926546679015815,2669.5,0,-6.00091484787157,0.00926546679015815,"C",3.375,27,8,3,1994,1996,"ORL",2,"hammige01"
1686,"Ognjen Kuzmic",0.00922953411174366,1379,0.00922953411174366,2669.5,0,-3.28444930747889,0.00922953411174366,"C",4.3,172,40,2,2014,2015,"GSW",1,"kuzmiog01"
1687,"Dick Cunningham",0.00916393432846406,2733,0,1264,0.00916393432846406,-3.98506501919662,0.00916393432846406,"C",10.2415584415584,3943,385,7,1969,1975,"MIL",2,"cunnidi01"
1688,"DeJuan Wheat",0.00895382160356468,2733,0,1266,0.00895382160356468,-4.40633546173849,0.00895382160356468,"PG",9.17283950617284,743,81,2,1998,1999,"MIN",2,"wheatde01"
1689,"Jon Sundvold",0.0089368214917137,2733,0,1267,0.0089368214917137,-3.20086946162915,0.0089368214917137,"PG",17.515625,8968,512,9,1984,1992,"MIA",3,"sundvjo01"
1690,"Julian Wright",0.00888984087453228,2733,0,1268,0.00888984087453228,-2.3729710294257,0.00888984087453228,"SF",13.0569105691057,3212,246,4,2008,2011,"NOH",2,"wrighju01"
1691,"Mark Alarie",0.00887011059745684,2733,0,1269,0.00887011059745684,-1.68594494031641,0.00887011059745684,"PF",16.854103343465,5545,329,5,1987,1991,"WSB",2,"alarima01"
1692,"Malcolm Thomas",0.00876240943303917,1380,0.00876240943303917,2669.5,0,-5.99382633417103,0.00876240943303917,"PF",7.7906976744186,335,43,4,2012,2015,"CHI",5,"thomama01"
1693,"John Lambert",0.0087439544594958,1381,0.0087439544594958,2669.5,0,-2.84847276497989,0.0087439544594958,"PF",12.2658227848101,5814,474,7,1976,1982,"CLE",3,"lambejo01"
1694,"John Lucas III",0.00870128832615049,1382,0.00870128832615049,2669.5,0,-3.35234881342512,0.00870128832615049,"PG",12.3688524590164,3018,244,7,2006,2015,"CHI",5,"lucasjo02"
1695,"Willie Burton",0.00860647183562593,1383,0.00860647183562593,2669.5,0,-2.29887066769375,0.00860647183562593,"SF",20.9968553459119,6677,318,8,1991,1999,"MIA",5,"burtowi01"
1696,"Ira Bowman",0.00847644868914982,1384,0.00847644868914982,2669.5,0,-4.8136235230585,0.00847644868914982,"SG",3.29166666666667,79,24,3,2000,2002,"PHI",2,"bowmair01"
1697,"Mike Brittain",0.00843806384223767,2733,0,1272,0.00843806384223767,-5.65669385587503,0.00843806384223767,"C",6.41025641025641,250,39,2,1986,1987,"SAS",1,"brittmi01"
1698,"Rondae Hollis-Jefferson",0.00816537941088032,1386,0.00816537941088032,2669.5,0,0.107488071442224,0.00816537941088032,"SF",21.3571428571429,299,14,1,2016,2016,"BRK",1,"holliro01"
1699,"Hilton Armstrong",0.0081504554516576,1387,0.0081504554516576,2669.5,0,-3.49109695055736,0.0081504554516576,"C",11.1442006269592,3555,319,6,2007,2014,"NOH",7,"armsthi01"
1700,"David Thirdkill",0.00801585017702019,1389,0.00801585017702019,2669.5,0,-3.86986018583165,0.00801585017702019,"SF",7.80710659898477,1538,197,5,1983,1987,"BOS",5,"thirdda01"
1701,"Kevin Ollie",0.00795108716763423,2733,0,1275,0.00795108716763423,-3.56872646454213,0.00544039987766645,"PG",15.0951704545455,10627,704,13,1998,2010,"PHI",12,"ollieke01"
1702,"Mike Scott",0.00779024210888902,2733,0,1276,0.00779024210888902,-2.15302153993847,0.00779024210888902,"PF",15.5201793721973,3461,223,4,2013,2016,"ATL",1,"scottmi01"
1703,"George Johnson",0.00778460433131764,2733,0,1277,0.00778460433131764,-4.07204384698771,0.00778460433131764,"C",15.3469387755102,2256,147,4,1971,1974,"BAL",3,"johnsge01"
1704,"Armond Hill",0.00778279154200403,1390,0.00778279154200403,2669.5,0,-2.35221170915908,0.00778279154200403,"PG",25.2520661157025,12222,484,8,1977,1984,"ATL",4,"hillar01"
1705,"Antonio Harvey",0.00758443807124086,1391,0.00758443807124086,2669.5,0,-5.54339957822735,0.00758443807124086,"PF",10.2708333333333,1972,192,8,1994,2003,"LAL",6,"harvean01"
1706,"Red Stroud",0.00747796033860191,1392,0.00747796033860191,2669.5,0,0.848408591143198,0.00747796033860191,"G",4.71428571428571,33,7,1,1968,1968,"NOB",1,"stroure01"
1707,"Orien Greene",0.00733587630464877,1394,0.00733587630464877,2669.5,0,-5.4891366557348,0.00733587630464877,"SG",11.8702290076336,1555,131,4,2006,2011,"BOS",4,"greenor01"
1708,"Jeff Sanders",0.00720602906784772,2733,0,1278,0.00720602906784772,-5.35413161878526,0.00720602906784772,"PF",8.01724137931035,465,58,4,1990,1993,"ATL",3,"sandeje01"
1709,"Kornel David",0.00718412049982033,1395,0.00718412049982033,2669.5,0,-3.22963138779777,0.00718412049982033,"SF",14.5412844036697,1585,109,3,1999,2001,"CHI",4,"davidko01"
1710,"Ben Uzoh",0.00714850404369904,1397,0.00714850404369904,2669.5,0,-2.48864725134669,0.00714850404369904,"PG",13.4666666666667,808,60,2,2011,2012,"CLE",3,"uzohbe01"
1711,"Jacque Vaughn",0.00697499016807938,2733,0,1279,0.00697499016807938,-4.16335835925013,0.00697499016807938,"PG",15.7720329024677,13422,851,12,1998,2009,"UTA",5,"vaughja01"
1712,"Dexter Westbrook",0.00693073232609199,1398,0.00693073232609199,2669.5,0,-4.79433502869609,0.00693073232609199,"F",10.5833333333333,127,12,1,1968,1968,"NJA",2,"westbde01"
1713,"Tito Horford",0.0068620605420456,2733,0,1280,0.0068620605420456,-8.87492933621747,0.0068620605420456,"C",5.81538461538462,378,65,3,1989,1994,"MIL",2,"horfoti01"
1714,"Richard Fisher",0.00680070660848207,1399,0.00680070660848207,2669.5,0,-2.76043320577113,0.00680070660848207,"F",5.5,66,12,1,1972,1972,"FLO",2,"fisheri01"
1715,"Tony Mitchell",0.00671721637102925,1400,0.00671721637102925,2669.5,0,0.33467042577685,0.00671721637102925,"PF",3.76190476190476,79,21,1,2014,2014,"DET",1,"mitchto02"
1716,"Edmund Lawrence",0.00669433212388535,1401,0.00669433212388535,2669.5,0,1.3867837494533,0.00669433212388535,"C",6.33333333333333,19,3,1,1981,1981,"DET",1,"lawreed01"
1717,"Darius Miles",0.0066765031009091,1402,0.0066765031009091,2669.5,0,-2.41852679419033,0.0066765031009091,"SF",26.3004484304933,11730,446,7,2001,2009,"POR",4,"milesda01"
1718,"Ron Watts",0.00664153788141217,1403,0.00664153788141217,2669.5,0,-9.0084647972965,0.00664153788141217,"F",3.3448275862069,97,29,2,1966,1967,"BOS",1,"wattsro01"
1719,"Mike Higgins",0.00659756746692407,1404,0.00659756746692407,2669.5,0,-3.34367184818586,0.00659756746692407,"SF",6.16666666666667,111,18,2,1990,1991,"DEN",3,"higgimi01"
1720,"Stanley Jackson",0.00643730253737559,1405,0.00643730253737559,2669.5,0,0.275404595512069,0.00643730253737559,"SG",5.41176470588235,92,17,1,1994,1994,"MIN",1,"jacksst01"
1721,"James Ray",0.00642690043240309,2733,0,1282,0.00642690043240309,-4.96407797316466,0.00642690043240309,"PF",8.06542056074766,863,107,3,1981,1983,"DEN",1,"rayja01"
1722,"Ricky Wilson",0.00602665001723529,1406,0.00602665001723529,2669.5,0,-3.43171134073106,0.00602665001723529,"PG",16.5,429,26,1,1988,1988,"SAS",2,"wilsori02"
1723,"Etan Thomas",0.00601398508837286,2733,0,1283,0.00601398508837286,-2.50034736819187,0.00601398508837286,"C",17.1803278688525,7336,427,9,2002,2011,"WAS",3,"thomaet01"
1724,"Mark Strickland",0.00583756559899254,2733,0,1284,0.00583756559899254,-2.74230639778369,0.00398121023368551,"PF",11.9484536082474,3477,291,8,1995,2003,"MIA",6,"stricma01"
1725,"Richie Regan",0.00581590719825336,2733,0,1285,0.00581590719825336,-2.03817359753142,0.00581590719825336,"PG",25.6082949308756,5557,217,3,1956,1958,"CIN",2,"reganri01"
1726,"Pace Mannion",0.0057876682572073,1408,0.0057876682572073,2669.5,0,-2.7746781374187,0.0057876682572073,"SF",9.66964285714286,2166,224,6,1984,1989,"UTA",6,"mannipa01"
1727,"Bayard Forrest",0.00575400369900441,2733,0,1286,0.00575400369900441,-2.02089930159128,0.00575400369900441,"C",14.5649350649351,2243,154,2,1978,1979,"PHO",1,"forreba01"
1728,"Gene Tormohlen",0.00572332388137549,2733,0,1289,0.00572332388137549,-3.37960364778427,0.00572332388137549,"C",11.4208754208754,3392,297,6,1963,1970,"STL",2,"tormobu01"
1729,"Linton Townes",0.00571122176880538,1409,0.00571122176880538,2669.5,0,-2.99823527728242,0.00571122176880538,"SF",8.95588235294118,609,68,3,1983,1985,"POR",4,"towneli01"
1730,"Jim Ware",0.00569071172867893,1410,0.00569071172867893,2669.5,0,-9.7662442005441,0.00569071172867893,"PF",6.82089552238806,457,67,3,1967,1969,"CIN",3,"wareji01"
1731,"Cuonzo Martin",0.00562736557407579,1411,0.00562736557407579,2669.5,0,-10.4873008485381,0.00562736557407579,"SG",4.57142857142857,32,7,2,1996,1997,"MIL",2,"marticu01"
1732,"Bob Duffy",0.00556838830584491,1413,0.00556838830584491,2669.5,0,-3.60441308476572,0.00556838830584491,"PG",11.5858585858586,1147,99,3,1963,1965,"STL",3,"duffybo02"
1733,"Josh Davis",0.00547748662395111,1414,0.00547748662395111,2669.5,0,-3.55179739283337,0.00397777907935499,"PF",7.38235294117647,502,68,4,2004,2012,"PHI",5,"davisjo02"
1734,"Ruben Boumtje-Boumtje",0.00542814479167453,1415,0.00542814479167453,2669.5,0,-5.21155253171249,0.00542814479167453,"C",6.27272727272727,276,44,3,2002,2004,"POR",1,"boumtru01"
1735,"Rudy White",0.00535000461405907,2733,0,1290,0.00535000461405907,-5.52413057960146,0.00535000461405907,"SG",9.496,1187,125,5,1976,1981,"HOU",3,"whiteru01"
1736,"Doug Edwards",0.00534157620935123,2733,0,1291,0.00534157620935123,-4.99377748105245,0.00534157620935123,"PF",9.77906976744186,841,86,3,1994,1996,"ATL",2,"edwardo01"
1737,"Brandon Hunter",0.00516849174314015,2733,0,1292,0.00516849174314015,-5.21256758197238,0.00516849174314015,"PF",9.14285714285714,640,70,2,2004,2005,"BOS",2,"huntebr01"
1738,"Sasha Kaun",0.00509491863373068,1417,0.00509491863373068,2669.5,0,2.11408887457577,0.00509491863373068,"C",3,9,3,1,2016,2016,"CLE",1,"kaunsa01"
1739,"Derrick Byars",0.00486352622217565,1418,0.00486352622217565,2669.5,0,0.517374032715767,0.00486352622217565,"PF",18.5,37,2,1,2012,2012,"SAS",1,"byarsde01"
1740,"Yvon Joseph",0.00478843492772579,1419,0.00478843492772579,2669.5,0,2.88472798755287,0.00478843492772579,"C",5,5,1,1,1986,1986,"NJN",1,"josepyv01"
1741,"William Smith",0.0045642683902736,1420,0.0045642683902736,2669.5,0,-4.86200905386726,0.0045642683902736,"C",16.3666666666667,491,30,2,1972,1973,"POR",1,"smithwi01"
1742,"Josh Powell",0.00452920055972182,2733,0,1295,0.00452920055972182,-5.0796463664943,0.00452920055972182,"PF",11.4861878453039,4158,362,7,2006,2014,"LAL",7,"poweljo01"
1743,"Bill Gabor",0.00446597389475689,2733,0,1296,0.00446597389475689,-2.30212484094604,0.00446597389475689,"SG",19.0622009569378,3984,209,4,1952,1955,"SYR",1,"gaborbi01"
1744,"Luis Flores",0.0043646123281557,1421,0.0043646123281557,2669.5,0,-9.03628326231112,0.0043646123281557,"PG",4.8125,77,16,1,2005,2005,"DEN",2,"florelu01"
1745,"Walter Herrmann",0.00423239351886154,2733,0,1299,0.00423239351886154,-2.3867418372477,0.00423239351886154,"PF",12.425,1988,160,3,2007,2009,"DET",2,"herrmwa01"
1746,"Bobby Wilson",0.00422365926656152,1424,0.00422365926656152,2669.5,0,-4.64234314210416,0.00422365926656152,"SG",10.3986928104575,1591,153,4,1975,1978,"CHI",3,"wilsobo03"
1747,"Bernard Robinson",0.00420330105983325,1425,0.00420330105983325,2669.5,0,-3.22359635653688,0.00420330105983325,"SF",14.8449612403101,1915,129,3,2005,2007,"CHA",2,"robinbe01"
1748,"Terry Catledge",0.00401588044796364,1426,0.00401588044796364,2669.5,0,-1.2415929311593,0.00401588044796364,"PF",26.1741573033708,13977,534,8,1986,1993,"WSB",3,"catlete01"
1749,"Roger Phegley",0.00400701753532114,1427,0.00400701753532114,2669.5,0,-1.8824677859467,0.00400701753532114,"SG",16.3008356545961,5852,359,6,1979,1984,"SAS",5,"pheglro01"
1750,"Adrian Caldwell",0.00396877993793187,2733,0,1301,0.00396877993793187,-4.92750996844981,0.00396877993793187,"PF",8.07537688442211,1607,199,6,1990,1998,"HOU",5,"caldwad01"
1751,"Willie Porter",0.00377121918405403,1429,0.00377121918405403,2669.5,0,-4.84093959107334,0.00377121918405403,"PF",20.8985507246377,1442,69,2,1968,1969,"HSM",4,"portewi01"
1752,"Jimmy Collins",0.0035863909800624,2733,0,1302,0.0035863909800624,-4.92830587133897,0.0035863909800624,"SG",8.1578947368421,620,76,2,1971,1972,"CHI",1,"colliji01"
1753,"George Carter",0.00358265087619443,1430,0.00358265087619443,2669.5,0,-2.80636757326453,0.00358265087619443,"SF",33.8914405010438,16234,479,8,1968,1976,"VIR",8,"cartege01"
1754,"Michael Carter-Williams",0.00357016198189016,1431,0.00357016198189016,2669.5,0,-1.5087205198264,0.00357016198189016,"PG",33.2866666666667,4993,150,3,2014,2016,"MIL",2,"cartemi01"
1755,"Joe Crispin",0.00352043453296356,1432,0.00352043453296356,2669.5,0,-1.66447318205744,0.00352043453296356,"PG",7.42857142857143,156,21,1,2002,2002,"LAL",2,"crispjo01"
1756,"Brad Sellers",0.00349028160175147,2733,0,1303,0.00349028160175147,-1.70439800039139,0.00349028160175147,"PF",17.7370892018779,7556,426,6,1987,1993,"CHI",4,"sellebr01"
1757,"Steve Bardo",0.00339534354821852,1433,0.00339534354821852,2669.5,0,-5.48030659539746,0.00339534354821852,"SG",9.06060606060606,299,33,3,1992,1996,"DAL",3,"bardost01"
1758,"Irving Thomas",0.00337432362782756,2733,0,1306,0.00337432362782756,-6.82176854746367,0.00337432362782756,"PF",3.89655172413793,113,29,1,1991,1991,"LAL",1,"thomair01"
1759,"Ed Earle",0.00332034111143019,1434,0.00332034111143019,2669.5,0,0.956258240091896,0.00332034111143019,"PF",6,12,2,1,1954,1954,"SYR",1,"earleed01"
1760,"Bostjan Nachbar",0.00326488827614077,2733,0,1309,0.00326488827614077,-2.59893009925518,0.00326488827614077,"SF",17.7641791044776,5951,335,6,2003,2008,"NJN",4,"nachbbo01"
1761,"Dewayne Dedmon",0.00318124788208712,1436,0.00318124788208712,2669.5,0,-2.51959331663723,0.00318124788208712,"C",14.1078431372549,1439,102,3,2014,2016,"ORL",3,"dedmode01"
1762,"Ryan Humphrey",0.00317081458019688,2733,0,1310,0.00317081458019688,-7.81018220766965,0.00317081458019688,"PF",8.82954545454546,777,88,3,2003,2005,"MEM",2,"humphry01"
1763,"Carl Thomas",0.00316533965358918,1437,0.00316533965358918,2669.5,0,-3.38711435515475,0.00316533965358918,"SG",8.515625,545,64,3,1992,1998,"CLE",4,"thomaca01"
1764,"Jimmy Oliver",0.00311810164310342,1438,0.00311810164310342,2669.5,0,-5.222733303246,0.00311810164310342,"SG",10.974358974359,856,78,5,1992,1999,"BOS",5,"oliveji01"
1765,"Dave Gunther",0.00311117172262287,1439,0.00311117172262287,2669.5,0,2.19468994148718,0.00311117172262287,"F",5,5,1,1,1963,1963,"SFW",1,"gunthda01"
1766,"Monti Davis",0.00290304400109164,1440,0.00290304400109164,2669.5,0,-19.6418308100916,0.00290304400109164,"PF",5,10,2,1,1981,1981,"DAL",2,"davismo01"
1767,"Steve Downing",0.00273057951357916,2733,0,1311,0.00273057951357916,-8.45578911240223,0.00273057951357916,"C",5.35714285714286,150,28,2,1974,1975,"BOS",1,"downist01"
1768,"Ron Rowan",0.00261660723542487,1441,0.00261660723542487,2669.5,0,0.643685379914519,0.00261660723542487,"SG",2.28571428571429,16,7,1,1987,1987,"POR",1,"rowanro01"
1769,"Cartier Martin",0.00252922998923588,1447,0.00161535591164506,1326,0.000913874077590816,-3.20138730909493,0.00161535591164506,"SF",13.6829268292683,3366,246,7,2009,2015,"WAS",6,"martica01"
1770,"Walter Tavares",0.00251329167141841,1442,0.00251329167141841,2669.5,0,3.47307900467572,0.00251329167141841,"C",1,2,2,1,2016,2016,"ATL",1,"tavarwa01"
1771,"Pepe Sanchez",0.00250964855993618,1443,0.00250964855993618,2669.5,0,-3.05474146101212,0.00250964855993618,"PG",4.92105263157895,187,38,2,2001,2003,"ATL",3,"sanchpe01"
1772,"Antonio Lang",0.00249908572152739,1444,0.00249908572152739,2669.5,0,-3.42415713591154,0.00249908572152739,"SF",9.70138888888889,1397,144,6,1995,2000,"CLE",5,"langan02"
1773,"Rob Williams",0.00249093226561624,2733,0,1312,0.00249093226561624,-2.49081879201763,0.00249093226561624,"PG",22.1212121212121,3650,165,2,1983,1984,"DEN",1,"williro02"
1774,"E.C. Coleman",0.0024701162790225,1445,0.0024701162790225,2669.5,0,-2.14025250354731,0.0024701162790225,"PF",26.078431372549,9310,357,6,1974,1979,"NOJ",3,"colemec01"
1775,"Joel Freeland",0.00224673451031966,2733,0,1314,0.00224673451031966,-2.36833859750453,0.00224673451031966,"C",11.4320987654321,1852,162,3,2013,2015,"POR",1,"freeljo01"
1776,"Levi Fontaine",0.00209953555411579,2733,0,1315,0.00209953555411579,-9.01498152627647,0.00209953555411579,"SG",5.91891891891892,219,37,1,1971,1971,"SFW",1,"fontale01"
1777,"Lou Amundson",0.00206775951870196,2733,0,1317,0.00206775951870196,-2.33529588182592,0.00206775951870196,"PF",13.0552995391705,5666,434,10,2007,2016,"PHI",11,"amundlo01"
1778,"Luke Schenscher",0.00192220497700014,2733,0,1320,0.00192220497700014,-4.46943697200186,0.00192220497700014,"C",8.35294117647059,284,34,2,2006,2007,"CHI",2,"schenlu01"
1779,"Jorge Gutierrez",0.00189183489899417,2733,0,1321,0.00189183489899417,-3.00713830754453,0.00189183489899417,"PG",11.4210526315789,434,38,2,2014,2015,"BRK",2,"gutiejo01"
1780,"Brandon Williams",0.0016266518779316,1446,0.0016266518779316,2669.5,0,-9.5755306078099,0.0016266518779316,"SG",9.05555555555556,163,18,3,1998,2003,"ATL",3,"willibr01"
1781,"Marcus Liberty",0.00155205780943659,1448,0.00155205780943659,2669.5,0,-2.94233693242943,0.00155205780943659,"SF",17.1086142322097,4568,267,4,1991,1994,"DEN",2,"liberma01"
1782,"Eric Moreland",0.0014339124064735,1449,0.0014339124064735,2669.5,0,-5.73138139893008,0.0014339124064735,"PF",2.16666666666667,13,6,2,2015,2016,"SAC",1,"moreler01"
1783,"Ken Charles",0.00141817039446256,2733,0,1323,0.00141817039446256,-2.52484618731531,0.00141817039446256,"SG",23.8029411764706,8093,340,5,1974,1978,"BUF",2,"charlke01"
1784,"Nick Fazekas",0.00126733471611866,1450,0.00126733471611866,2669.5,0,-0.379921887593264,0.00126733471611866,"PF",10.3461538461538,269,26,1,2008,2008,"DAL",2,"fazekni01"
1785,"Dwayne Schintzius",0.00124993940001463,1451,0.00124993940001463,2669.5,0,-4.71288617389226,0.00124993940001463,"C",9.26126126126126,2056,222,8,1991,1999,"NJN",6,"schindw01"
1786,"Josh Akognon",0.00124125973473348,1452,0.00124125973473348,2669.5,0,0.542844257323442,0.00124125973473348,"PG",3,9,3,1,2013,2013,"DAL",1,"akognjo01"
1787,"Ken Boyd",0.00107954994984524,1453,0.00107954994984524,2669.5,0,0.169964344103635,0.00107954994984524,"SF",4.16666666666667,25,6,1,1975,1975,"NOJ",1,"boydke01"
1788,"Bill Willoughby",0.00101916604340704,2733,0,1325,0.00101916604340704,-1.70781744620448,0.00101916604340704,"SF",17.76171875,9094,512,8,1976,1984,"HOU",6,"willobi01"
1789,"Chris Jent",0.000896637388204362,1455,0.000896637388204362,2669.5,0,-3.22969079387064,0.000896637388204362,"SF",8.82352941176471,150,17,2,1994,1997,"HOU",2,"jentch01"
1790,"Alvin Williams",0.000867601391662568,1456,0.000867601391662568,2669.5,0,-1.17272173279039,0.000867601391662568,"PG",27.8096234309623,13293,478,9,1998,2007,"TOR",3,"willial02"
1791,"Jeremy Richardson",0.000786074152433772,1457,0.000786074152433772,2669.5,0,-10.2801849536772,0.000786074152433772,"SF",5.16326530612245,253,49,3,2007,2009,"ATL",5,"richaje01"
1792,"Devin Booker",0.000711321091812983,1458,0.000711321091812983,2669.5,0,0.0282804021957162,0.000711321091812983,"SG",9.9,99,10,1,2016,2016,"PHO",1,"bookede01"
1793,"Ralph Lewis",0.000652637390843812,1459,0.000652637390843812,2669.5,0,-4.75991533836148,0.000652637390843812,"SG",6.32110091743119,689,109,3,1988,1990,"DET",2,"lewisra01"
1794,"Jeff Withey",0.000618480469383125,1460,0.000618480469383125,2669.5,0,-0.281420352787747,0.000618480469383125,"C",9.85,985,100,3,2014,2016,"NOP",2,"witheje01"
1795,"Walt Davis",0.000578743291351167,2733,0,1328,0.000578743291351167,-2.68099962691697,0.000578743291351167,"PF",15.9421965317919,5516,346,5,1954,1958,"PHW",2,"daviswa01"
1796,"Chris Corchiani",0.000438629595136548,1461,0.000438629595136548,2669.5,0,-2.86659749144606,0.000438629595136548,"PG",11.7232142857143,1313,112,3,1992,1994,"ORL",3,"corchch01"
1797,"Daniel Ewing",0.000421470716605784,2733,0,1329,0.000421470716605784,-4.63696030967783,0.000421470716605784,"SG",12.6917293233083,1688,133,2,2006,2007,"LAC",1,"ewingda01"
1798,"Erwin Mueller",0.000405040559294325,1462,0.000405040559294325,2669.5,0,-2.69905834011984,0.000405040559294325,"PF",21.8614718614719,10100,462,8,1967,1974,"CHI",6,"mueller01"
1799,"Tony Jackson",0.000399542910552376,1463,0.000399542910552376,2669.5,0,0.112328635423868,0.000399542910552376,"PG",7,14,2,1,1981,1981,"LAL",1,"jacksto02"
1800,"Matt Carroll",0.00035333807965085,2733,0,1330,0.00035333807965085,-2.90465099447779,0.00035333807965085,"SG",16.3987068965517,7609,464,10,2004,2013,"CHA",4,"carroma01"
1801,"Dave Feitl",0.000221794794636468,2733,0,1332,0.000221794794636468,-5.00119840662962,0.000221794794636468,"C",10.6808510638298,3012,282,5,1987,1992,"HOU",4,"feitlda01"
1802,"Scott Roth",0.000218093465901971,2733,0,1333,0.000218093465901971,-3.77080887111326,0.000218093465901971,"SF",10.8915662650602,1808,166,3,1988,1990,"UTA",3,"rothsc01"
1803,"Ricky Blanton",0.00015437817038882,1464,0.00015437817038882,2669.5,0,0.0467409598961841,0.00015437817038882,"SF",6.5,13,2,1,1993,1993,"CHI",1,"blantri01"
1804,"Isaac Austin",8.73464398020204e-05,2733,0,1335,8.73464398020204e-05,-2.60249414306316,8.73464398020204e-05,"C",19.3628318584071,8752,452,9,1992,2002,"MIA",8,"austiis01"
1805,"Derrick Dial",7.1790220760048e-05,2733,0,1337,7.1790220760048e-05,-4.24881781513692,7.1790220760048e-05,"SG",8.27380952380952,695,84,4,2000,2004,"SAS",4,"dialde01"
2903.5,"A.J. Bramlett",0,2733,0,2669.5,0,-13.9389832675187,0,"C",7.625,61,8,1,2000,2000,"CLE",1,"bramlaj01"
2903.5,"A.J. English",0,2733,0,2669.5,0,-4.3377635883973,0,"SG",20.5827814569536,3108,151,2,1991,1992,"WSB",1,"engliaj01"
2903.5,"A.J. Guyton",0,2733,0,2669.5,0,-5.50429512810487,0,"PG",15.575,1246,80,3,2001,2003,"CHI",2,"guytoaj01"
