"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
606,"Jim King",2.54338612530794,927,0.467833957044487,290,2.07555216826345,-1.34791168151037,2.07555216826345,"PG",18.5867647058824,12639,680,10,1964,1973,"SFW",4,"kingji01"
607,"Kendrick Perkins",2.5267877239137,658,1.58356176186375,447,0.943225962049954,-0.958682037327514,0.875772476930675,"C",22.4741573033708,20002,890,13,2004,2016,"BOS",4,"perkike01"
608,"Scott Skiles",2.50674074583339,553,2.50674074583339,2638.5,0,-0.624090972682854,1.3266810371065,"PG",27.9269102990033,16812,602,10,1987,1996,"ORL",5,"skilesc01"
609,"Bradley Beal",2.50528456505295,1083,0.179910223988341,273,2.32537434106461,0.292022307090743,1.35084710439941,"SG",34.0681818181818,7495,220,4,2013,2016,"WAS",1,"bealbr01"
610,"Ed Davis",2.50510630604824,555,2.50510630604824,2638.5,0,0.936615066858709,1.38470150157465,"PF",20.6901041666667,7945,384,6,2011,2016,"MEM",4,"davised01"
611,"Lou Williams",2.48867705324294,558,2.48867705324294,2638.5,0,-0.15784976826239,0.921211264603209,"PG",23.0625,15867,688,11,2006,2016,"PHI",4,"willilo02"
612,"Spud Webb",2.48077849134857,790,0.95861025526237,347,1.5221682360862,-0.320485053285992,1.20084005969782,"PG",24.6342321219226,21013,853,12,1986,1998,"ATL",4,"webbsp01"
613,"Damon Jones",2.48034605675302,742,1.14297990657849,372,1.33736615017453,-1.36160143705853,1.17980075418289,"PG",20.4329608938547,14630,716,11,1999,2009,"CLE",10,"jonesda01"
614,"Mike Newlin",2.47251237296739,616,1.90426076861626,552,0.568251604351131,-0.423113263247237,0.849495229929078,"SG",29.4016298020955,25256,859,11,1972,1982,"HOU",3,"newlimi01"
615,"Tristan Thompson",2.46910658284812,875,0.614825877099077,309,1.85428070574904,-0.276730963106152,1.85428070574904,"PF",29.0265486725664,9840,339,5,2012,2016,"CLE",1,"thomptr01"
616,"Voshon Lenard",2.44663095634102,615,1.90559735519771,558,0.541033601143311,-0.636845622557896,1.13336354884321,"SG",27.3506711409396,16301,596,11,1996,2006,"MIA",4,"lenarvo01"
617,"Emeka Okafor",2.44202272827887,561,2.44202272827887,2638.5,0,-0.113408332250768,1.08591487908998,"C",31.6946308724832,18890,596,9,2005,2013,"CHA",3,"okafoem01"
618,"Eddie Miles",2.43119615791901,564,2.43119615791901,2638.5,0,-0.633966812626072,1.3387420062241,"SG",25.5328,15958,625,9,1964,1972,"DET",3,"milesed01"
619,"Lindsey Hunter",2.42800257481809,587,2.17154595221361,728,0.256456622604473,-1.29102719018802,1.03039720601422,"PG",23.3579335793358,25320,1084,17,1994,2010,"DET",5,"hunteli01"
620,"Johnny Egan",2.42573614162928,645,1.66369716254015,490,0.762038979089132,-0.881904556011847,1.01017732869728,"PG",20.4177718832891,15395,754,11,1962,1972,"BAL",7,"eganjo01"
621,"Patrick Patterson",2.42377762991895,585,2.17449804159283,735,0.249279588326122,0.344378704833261,1.38519857356437,"PF",23.4763231197772,8428,359,6,2011,2016,"TOR",3,"pattepa01"
622,"Frank Selvy",2.42341961416957,693,1.408854127052,429,1.01456548711758,-0.311883986699819,0.782223686680381,"SG",25.3626373626374,13848,546,8,1956,1964,"LAL",5,"selvyfr01"
623,"Don Chaney",2.41604542987063,644,1.67716955789561,497,0.738875871975024,-0.863850884455312,1.35937867320265,"SG",24.0883720930233,20716,860,12,1969,1980,"BOS",3,"chanedo01"
624,"Jayson Williams",2.41592455416803,589,2.14622692426223,716,0.269697629905799,-1.3212983072234,1.89811651040715,"PF",20.5537190082645,9948,484,9,1991,1999,"NJN",2,"willija01"
625,"Kenny Carr",2.40220519355932,581,2.27964801163438,871,0.12255718192494,-0.293461860272701,1.25380816558846,"PF",25.4724964739069,18060,709,10,1978,1987,"POR",4,"carrke01"
626,"Patrick Mills",2.38501603638123,689,1.4287930251376,444,0.956223011243632,0.256363076265404,1.22669641675733,"PG",14.1623188405797,4886,345,7,2010,2016,"SAS",2,"millspa02"
627,"Muggsy Bogues",2.38285566326404,605,1.96953157781946,619,0.413324085444582,-0.406647286548129,0.824991928841728,"PG",28.7081497797357,26067,908,14,1988,2001,"CHH",4,"boguemu01"
628,"Harrison Barnes",2.37896979563733,733,1.18504589262909,401,1.19392390300824,-0.090505293950632,0.870541677717803,"SF",28.1959459459459,8346,296,4,2013,2016,"GSW",1,"barneha02"
629,"Ervin Johnson",2.33427482122327,659,1.58247817994946,493,0.751796641273813,-0.473083058006306,0.804357846970126,"C",20.1420824295011,18571,922,13,1994,2006,"MIL",4,"johnser02"
630,"Luke Jackson",2.3312782941591,697,1.37374605937618,443,0.95753223478292,-0.642299166553657,0.86392060898908,"PF",26.7733564013841,15475,578,8,1965,1972,"PHI",1,"jackslu01"
631,"Armen Gilliam",2.32903558325062,576,2.32903558325062,2638.5,0,-0.367937927896265,0.733518137608352,"PF",28.1547248182762,27113,963,13,1988,2000,"MIL",6,"gilliar01"
632,"Josh Childress",2.32443386775229,577,2.32080159293668,1268,0.00363227481560816,0.516933191601881,1.23088264809691,"SF",26.7261306532663,10637,398,8,2005,2014,"ATL",4,"childjo01"
633,"James Edwards",2.32298411565635,596,2.06756633385174,730,0.255417781804609,-0.831350111112576,1.06624256648571,"C",23.8999218139171,30568,1279,19,1978,1996,"DET",8,"edwarja01"
634,"Cuttino Mobley",2.31652684386626,579,2.31652684386626,2638.5,0,-0.210817638808442,0.792779375209448,"SG",36.9391979301423,28554,773,11,1999,2009,"HOU",4,"moblecu01"
635,"Michael Brooks",2.29435807536282,580,2.28268612452311,1211,0.0116719508397098,0.846053103586846,0.808676547948491,"SF",29.0495356037152,9383,323,6,1981,1988,"SDC",3,"brookmi01"
636,"Bobby Phills",2.29047127881952,600,2.0115961643382,707,0.278875114481311,0.035143075539091,1.00779582154232,"SG",28.4503042596349,14026,493,9,1992,2000,"CLE",2,"phillbo01"
637,"Raymond Felton",2.28820161155939,684,1.46398070210882,479,0.824220909450577,-0.705313535997621,0.824220909450577,"PG",33.1117166212534,24304,734,11,2006,2016,"CHA",5,"feltora01"
638,"John Shumate",2.28648181787298,595,2.07368990343158,759,0.212791914441398,0.653750733895234,0.803510533686377,"PF",29.2151515151515,9641,330,5,1976,1981,"BUF",6,"shumajo01"
639,"Vinny Del Negro",2.28162723420117,630,1.79387704875251,585,0.487750185448655,-0.676426196738498,1.08161279692583,"SG",24.9442424242424,20579,825,12,1989,2002,"SAS",5,"delnevi01"
640,"Greg Smith",2.27836741473941,994,0.338635190358791,298,1.93973222438062,-1.20500952140702,1.93973222438062,"SF",23.8175182481752,13052,548,8,1969,1976,"MIL",3,"smithgr01"
641,"Scot Pollard",2.23358822214185,643,1.7145895404207,571,0.518998681721147,0.14390230699098,0.788421268861064,"C",15.969964664311,9039,566,11,1998,2008,"SAC",5,"pollasc01"
642,"Darren Collison",2.22534132090647,665,1.54634197132716,513,0.678999349579306,0.0332821460711678,0.678999349579306,"PG",28.8039215686275,13221,459,7,2010,2016,"IND",5,"collida01"
643,"Quinn Buckner",2.20703887753377,582,2.20703887753377,2638.5,0,-0.408303073429726,0.805180882922508,"PG",21.9847522236341,17302,787,10,1977,1986,"MIL",3,"bucknqu01"
644,"Jay Vincent",2.20330745506586,584,2.20330745506586,2638.5,0,-0.43885736662417,0.865157882006499,"SF",26.9169381107492,16527,614,9,1982,1990,"DAL",6,"vinceja01"
645,"Tom Burleson",2.19165554015734,711,1.30462933945302,463,0.887026200704321,-0.123406849036242,0.970468545025781,"C",21.6854663774403,9997,461,7,1975,1981,"SEA",3,"burleto01"
646,"Greg Anthony",2.18307885413125,622,1.83834916045153,660,0.344729693679724,-0.418378625516908,0.648678523477489,"PG",20.3108265424913,17447,859,11,1992,2002,"NYK",6,"anthogr01"
647,"Billy Owens",2.17661871204492,620,1.87113701623468,687,0.305481695810235,-0.164968557196761,0.765773015336502,"PF",29.5155482815057,18034,611,10,1992,2001,"GSW",6,"owensbi01"
648,"Bob Rule",2.14116399411875,590,2.14116399411875,2638.5,0,-0.19354176708754,1.24413088653952,"C",29.4342431761787,11862,403,8,1968,1975,"SEA",4,"rulebo01"
649,"Ruben Patterson",2.13996632443105,592,2.12977425803068,1221,0.0101920664003707,-0.190958737264697,0.826735722230784,"SF",24.3248882265276,16322,671,10,1999,2008,"POR",6,"patteru01"
650,"Mack Calvin",2.11885462013514,690,1.41315509908092,504,0.705699521054215,-0.647169377925983,1.19418734909417,"PG",28.708082026538,23799,829,11,1970,1981,"CAR",10,"calvima01"
651,"Fred Hoiberg",2.11826270451302,662,1.57439501832972,557,0.543867686183304,0.0801522867362938,0.625111331783955,"SG",18.5061946902655,10456,565,10,1996,2005,"IND",3,"hoibefr01"
652,"Curtis Perry",2.11014614653015,723,1.22345775967261,464,0.886688386857539,-0.232926428101708,0.916828819457196,"PF",28.5751879699248,15202,532,8,1971,1978,"MIL",4,"perrycu01"
653,"Wayman Tisdale",2.1066256832115,618,1.89435402652547,761,0.212271656686037,-0.808953757950213,0.619327932533586,"PF",28.131090487239,24249,862,12,1986,1997,"PHO",3,"tisdawa01"
654,"Nikola Pekovic",2.10382640709243,594,2.10382640709243,2638.5,0,0.378090182223985,0.854796774032832,"C",25.4362934362934,6588,259,5,2011,2015,"MIN",1,"pekovni01"
655,"Ray Scott",2.10069674255313,609,1.94561199392082,818,0.155084748632315,-0.584586270046429,0.976524751583148,"PF",29.0651920838184,24967,859,11,1962,1972,"DET",3,"scottra01"
656,"Delonte West",2.0999806504738,674,1.51433766763405,544,0.585642982839745,-0.135771748420695,0.960527790902088,"PG",27.6081632653061,13528,490,8,2005,2012,"BOS",4,"westde01"
657,"Brian Winters",2.09975105204786,679,1.4837169379188,532,0.616034114129052,-0.389820427788409,0.732865660760657,"SG",30.8104196816208,21290,691,9,1975,1983,"MIL",2,"wintebr01"
658,"Paul Griffin",2.08155711658048,617,1.89977255513757,789,0.18178456144291,0.29597703397585,0.911961317942683,"PF",21.030612244898,10305,490,7,1977,1983,"SAS",2,"griffpa01"
659,"Carl Landry",2.08027049451262,629,1.79678236868233,703,0.283488125830288,-0.00804914508896636,0.627574645047865,"PF",22.8793774319066,11760,514,8,2008,2015,"HOU",4,"landrca01"
660,"Sarunas Marciulionis",2.07487307619087,682,1.46799909047906,535,0.606873985711813,0.0958553608373009,0.792242256227835,"SG",22.5342105263158,8563,380,7,1990,1997,"GSW",4,"marcisa01"
661,"Bruce Bowen",2.05944346565006,831,0.760933019442096,383,1.29851044620796,-0.446085323140729,0.674931189853711,"SF",28.0188492063492,28243,1008,13,1997,2009,"SAS",4,"bowenbr01"
662,"Albert King",2.0559726511678,670,1.52478800688972,566,0.531184644278076,-0.87516625420296,0.953747040259148,"SF",24.2522522522523,13460,555,9,1982,1992,"NJN",4,"kingal01"
663,"Don Kojis",2.05268109205744,598,2.04207993097049,1218,0.0106011610869514,-0.79939903064063,1.49634029358915,"SF",23.6989117291415,19599,827,12,1964,1975,"KCO",6,"kojisdo01"
664,"Marvin Barnes",2.03982134690221,709,1.31499525485208,500,0.724826092050135,-0.135508000287646,0.912715989373751,"PF",29.9230769230769,9725,325,6,1975,1980,"SSL",5,"barnema01"
665,"Terrence Jones",2.037875032591,612,1.92237750795008,882,0.115497524640917,1.36766800706648,1.45187928970843,"PF",25.0987654320988,4066,162,4,2013,2016,"HOU",1,"joneste01"
666,"Frank Brickowski",2.03519171207875,642,1.72117257328175,682,0.314019138796998,-0.304244147650938,0.654283363151556,"C",21.9635416666667,16868,768,12,1985,1997,"SAS",6,"brickfr01"
667,"Mickael Pietrus",2.02208252564586,2733,0,293,2.02208252564586,-1.32529494681157,1.17526582786531,"SF",21.4888178913738,13452,626,10,2004,2013,"GSW",5,"pietrmi01"
668,"Mitch Kupchak",2.02171176111483,695,1.37759652133201,522,0.644115239782823,-0.416198168644667,0.644115239782823,"PF",19.2387543252595,11120,578,9,1977,1986,"WSB",2,"kupchmi01"
669,"Bobby Jackson",2.00614092481228,780,0.997882760436256,431,1.00825816437602,-1.02427285867441,0.685169680779917,"PG",22.2029520295203,18051,813,12,1998,2009,"SAC",7,"jacksbo01"
670,"Steve Johnson",1.99853749766463,601,1.99853749766463,2638.5,0,-0.14759155997542,0.687030190155953,"C",21.6964006259781,13864,639,10,1982,1991,"POR",7,"johnsst03"
671,"Benoit Benjamin",1.99755947915232,613,1.91775625520053,955,0.0798032239517917,-0.804795830172135,1.00647929151541,"C",27.0824242424242,22343,825,15,1986,2000,"LAC",9,"benjabe01"
672,"Scott Burrell",1.98844308116777,631,1.79239820198104,777,0.19604487918673,0.143330300490555,1.26570523119527,"SF",19.371921182266,7865,406,8,1994,2001,"CHH",4,"burresc01"
673,"Arron Afflalo",1.98310379231947,611,1.93648459565106,1060,0.0466191966684049,-0.554241615942163,1.36742324121621,"SG",27.546925566343,17024,618,9,2008,2016,"DEN",5,"afflaar01"
674,"Phil Hubbard",1.98137882522064,619,1.87918736472662,903,0.102191460494015,-0.122398643241092,1.10188666540545,"SF",23.7533432392273,15986,673,10,1980,1989,"CLE",2,"hubbaph01"
675,"Ron Boone",1.9748220349504,664,1.54836047682337,613,0.426461558127027,-1.54809354559016,0.894119146868273,"SG",31.2088888888889,35110,1125,13,1969,1981,"UTS",7,"boonero01"
676,"Gerald Wilkins",1.97114281323775,654,1.60781925254488,643,0.363323560692878,-0.899258882838818,0.973193002212377,"SG",29.0785340314136,27770,955,13,1986,1999,"NYK",4,"wilkige01"
677,"Bonzi Wells",1.95824037766399,635,1.75711434040254,767,0.201126037261453,-0.605600525985024,0.752848282255007,"SG",25.4037558685446,16233,639,10,1999,2008,"POR",5,"wellsbo01"
678,"Jim Eakins",1.9572426581779,750,1.123044978891,475,0.834197679286905,-0.44388013125701,0.625998641626961,"C",24.7786982248521,20938,845,10,1969,1978,"VIR",8,"eakinji01"
679,"Taj Gibson",1.94128923241234,757,1.10552405795462,473,0.83576517445772,0.22983141535439,0.43004803952643,"PF",24.296812749004,12197,502,7,2010,2016,"CHI",1,"gibsota01"
680,"Walt Hazzard",1.92451459757458,801,0.889473280927128,421,1.03504131664745,-0.948392383563403,0.777394374214531,"PG",26.5703324808184,20778,782,10,1965,1974,"ATL",5,"abdulma01"
681,"Bob Ferry",1.91848090450719,808,0.860504624614708,417,1.05797627989248,-0.656836417594132,0.729695950143671,"C",19.9837278106509,13509,676,10,1960,1969,"BAL",3,"ferrybo01"
682,"Tyreke Evans",1.91105269636937,614,1.91105269636937,2638.5,0,0.259470208574098,0.68659470490865,"SG",33.5072815533981,13805,412,6,2010,2015,"SAC",2,"evansty01"
683,"Nikola Vucevic",1.87091267361119,621,1.87091267361119,2638.5,0,0.735787448702447,0.800124035629433,"C",29.6481481481481,8005,270,5,2012,2016,"ORL",2,"vucevni01"
684,"Randy Wittman",1.86526124862661,706,1.33467279273914,569,0.530588455887463,-0.665476151556163,1.06354444349729,"SG",21.8571428571429,12699,581,9,1984,1992,"ATL",3,"wittmra01"
685,"Anthony Parker",1.85347571873341,623,1.82502320992912,1139,0.0284525088042954,-0.16746318371877,0.8948525093026,"SG",28.1375968992248,14519,516,9,1998,2012,"TOR",4,"parkean01"
686,"Chris Ford",1.82320213076494,749,1.12706966263716,507,0.696132468127781,-0.602561888685715,0.962727384406353,"SG",27.6056338028169,23520,852,10,1973,1982,"DET",2,"fordch01"
687,"Jim Fox",1.81945443109116,626,1.81375996400793,1251,0.005694467083233,-0.447304603617916,0.60345615567296,"C",23.0245795601552,17798,773,10,1968,1977,"SEA",7,"foxji01"
688,"Leandro Barbosa",1.81853875436929,624,1.81853875436929,2638.5,0,-0.793966924002303,1.38913389552241,"SG",22.4301336573512,18460,823,13,2004,2016,"PHO",5,"barbole01"
689,"Dennis Scott",1.8150600911109,625,1.8150600911109,2638.5,0,-0.514958275384678,1.51320197786201,"SF",28.8278931750742,19430,674,10,1991,2000,"ORL",6,"scottde01"
690,"Ben Poquette",1.81492901425518,638,1.75276354964055,1002,0.0621654646146307,-0.0277967022167441,0.701224915131362,"PF",21.9584487534626,15854,722,10,1978,1987,"CLE",4,"poquebe01"
691,"Dorell Wright",1.80985577406311,628,1.80985577406311,2638.5,0,-0.0723091588130551,0.876776684277969,"SF",22.1347517730496,12484,564,11,2005,2015,"MIA",4,"wrighdo01"
692,"Jeff Cook",1.80230137396386,789,0.960881719665317,472,0.84141965429854,-0.155843464960922,0.669539759245027,"PF",18.5492700729927,10165,548,8,1980,1988,"PHO",4,"cookje01"
693,"Juwan Howard",1.79734810250397,655,1.60340740330216,779,0.193940699201805,-1.02906688040612,0.521301783808491,"PF",29.843277645187,37513,1257,19,1995,2013,"DAL",9,"howarju01"
694,"Larry Drew",1.79391655479404,663,1.55027594866606,737,0.243640606127978,-1.30870783086537,1.25660487600932,"PG",25.0510067114094,18663,745,10,1981,1991,"KCK",5,"drewla01"
695,"Kevin Loughery",1.78509164777058,633,1.78509164777058,2638.5,0,-0.941052934619507,1.39933092935585,"SG",29.3032581453634,23384,798,11,1963,1973,"BAL",3,"loughke01"
696,"Nate Robinson",1.76926420665753,646,1.65769878208108,889,0.111565424576442,-0.409471185549326,0.844666998140202,"PG",22.1876923076923,14422,650,11,2006,2016,"NYK",8,"robinna01"
697,"Warren Jabali",1.76177277582057,783,0.991185767903376,488,0.770587007917197,-1.12756751801234,0.991185767903376,"SG",34.1055900621118,16473,483,7,1969,1975,"DNR",6,"jabalwa01"
698,"Tim Thomas",1.75506421261978,996,0.335425894512309,361,1.41963831810747,-1.2902413188116,0.584471052344191,"SF",26.0307167235495,22881,879,13,1998,2010,"MIL",7,"thomati01"
699,"Quentin Richardson",1.75366225067917,683,1.46685012505853,699,0.286812125620638,-1.08820523698568,0.682239513744683,"SF",26.4761904761905,21684,819,13,2001,2013,"NYK",5,"richaqu01"
700,"Neal Walk",1.739461664592,639,1.739461664592,2638.5,0,-0.428711949307767,0.673987544549504,"C",24.1909722222222,13934,576,8,1970,1977,"PHO",3,"walkne01"
701,"Luis Scola",1.73857189493675,649,1.63090964338461,893,0.107662251552144,-0.0503396990631766,0.981322057893565,"PF",26.5622254758419,18142,683,9,2008,2016,"HOU",4,"scolalu01"
702,"Malik Rose",1.72472792285277,804,0.875816065609103,471,0.848911857243667,-1.79246579490508,0.848935561566074,"PF",16.5765363128492,14836,895,13,1997,2009,"SAS",4,"rosema01"
703,"Ben Gordon",1.70644137105367,716,1.2791063932656,612,0.427334977788073,-1.19490272455292,0.914585238802753,"SG",27.7658473479948,21463,773,11,2005,2015,"CHI",4,"gordobe01"
704,"Darwin Cook",1.69202945133007,652,1.61510713654827,963,0.0769223147817943,-0.174362738516363,1.06903865720339,"PG",23.0470957613815,14681,637,8,1981,1989,"NJN",4,"cookda01"
705,"Ernie Grunfeld",1.68524297234871,981,0.365025028409362,378,1.32021794393935,-0.5338223672999,1.20672994540911,"SF",18.8571428571429,13860,735,9,1978,1986,"NYK",3,"grunfer01"
706,"Stephen Jackson",1.68356617480464,881,0.602040368908152,414,1.08152580589649,-0.79759778766495,1.05102697462956,"SF",32.0612903225806,29817,930,14,2001,2014,"SAS",8,"jacksst02"
707,"Matt Geiger",1.67398788055819,691,1.41077928456754,721,0.263208595990654,-0.951407061245664,0.665269884893195,"C",21.6502546689304,12752,589,10,1993,2002,"PHI",3,"geigema01"
708,"Ken Norman",1.65331639008521,688,1.4376769964134,756,0.215639393671815,-0.568317201852772,0.604232953854866,"SF",29.4112291350531,19382,659,10,1988,1997,"LAC",3,"normake01"
709,"Brian Cardinal",1.64497724322146,648,1.6323443693048,1207,0.0126328739166602,-0.609907556299709,1.3051460543157,"PF",13.9725738396624,6623,474,12,2001,2012,"MEM",6,"cardibr01"
710,"Udonis Haslem",1.63258252482966,744,1.14081120857215,582,0.491771316257506,-0.924445247743722,1.05987922812444,"PF",26.2592592592593,24106,918,13,2004,2016,"MIA",1,"hasleud01"
711,"Jim Jackson",1.62248056562807,775,1.02889134623604,540,0.593589219392033,-1.07659051289561,0.552346368036035,"SF",32.5230439442658,30344,933,14,1993,2006,"DAL",12,"jacksji01"
712,"Courtney Lee",1.62069173504583,870,0.637327737600361,439,0.983363997445469,-0.346040759270352,0.983363997445469,"SG",27.0709342560554,15647,578,8,2009,2016,"MEM",5,"leeco01"
713,"Brevin Knight",1.61918620498843,650,1.61918620498843,2638.5,0,-1.35038077537651,1.59188991246856,"PG",24.7994616419919,18426,743,12,1998,2009,"CLE",9,"knighbr01"
714,"Bob Sura",1.61809920949031,651,1.61809920949031,2638.5,0,-0.712659981828306,0.590146728430229,"SG",23.6238805970149,15828,670,10,1996,2005,"CLE",5,"surabo01"
715,"DeMar DeRozan",1.61676501927188,668,1.53813660815313,956,0.078628411118751,-0.68497722457204,1.29712448815735,"SG",33.7505330490405,15829,469,7,2010,2016,"TOR",1,"derozde01"
716,"Clemon Johnson",1.61418170477862,725,1.21348128034165,622,0.400700424436963,-0.34112150214296,0.350050236991319,"C",17.4461910519952,14428,827,10,1979,1988,"PHI",4,"johnscl01"
717,"P.J. Tucker",1.61397371325127,653,1.61397371325127,2638.5,0,0.658733964671515,1.04664618644019,"SF",26.9029850746269,7210,268,5,2007,2016,"PHO",2,"tuckepj01"
718,"Darnell Valentine",1.60946010024507,743,1.14192763284674,597,0.467532467398326,-0.636751965932132,0.576154652808639,"PG",23.3777089783282,15102,646,9,1982,1991,"POR",3,"valenda01"
719,"Bob Lavoy",1.60019983653044,729,1.20134735192042,624,0.398852484610021,0.57370888628676,0.7363516947853,"PF",27.1376146788991,5916,218,3,1952,1954,"INO",3,"lavoybo01"
720,"Patrick Beverley",1.59082408074962,681,1.4683093452692,872,0.122514735480425,1.11398028953614,0.784892417063609,"PG",27.3546511627907,4705,172,4,2013,2016,"HOU",1,"beverpa01"
721,"Andrew Lang",1.58864485081599,676,1.49504283365193,926,0.0936020171640612,-1.08672894548175,0.636385107008385,"C",20.5738125802311,16027,779,12,1989,2000,"PHO",7,"langan01"
722,"Butch Beard",1.58715940662451,657,1.58715940662451,2638.5,0,-0.202351654805317,0.660913645259174,"PG",23.6059654631083,15037,637,9,1970,1979,"NYK",5,"beardbu01"
723,"Kurt Nimphius",1.58514028838068,661,1.57711779162686,1234,0.00802249675382198,-0.441065128149539,1.04114997120296,"C",19.9439728353141,11747,589,8,1982,1990,"DAL",5,"nimphku01"
724,"Elmore Smith",1.57219155231213,710,1.31357411054648,725,0.258617441765648,-0.628280640414548,0.828510033810123,"C",31.7669565217391,18266,575,8,1972,1979,"CLE",4,"smithel01"
725,"Jon Koncak",1.56522716287475,797,0.920392409930788,521,0.644834752943957,-0.391866959477432,0.542980571240764,"C",20.8327359617682,17437,837,11,1986,1996,"ATL",2,"koncajo01"
726,"Randy Breuer",1.55935643235025,712,1.30259231821991,727,0.256764114130334,-0.838157367894227,0.671390242688136,"C",18.0418353576248,13369,741,11,1984,1994,"MIL",4,"breuera01"
727,"Rony Seikaly",1.55887221227361,669,1.53049626234498,1140,0.0283759499286243,-0.875867452040579,0.82253727271204,"C",31.5028901734104,21800,692,11,1989,1999,"MIA",4,"seikaro01"
728,"James Johnson",1.54389020865617,666,1.54389020865617,2638.5,0,-0.379608142099015,0.824920733668405,"SF",18.1745152354571,6561,361,7,2010,2016,"TOR",4,"johnsja01"
729,"Otis Smith",1.54228303729531,667,1.54228303729531,2638.5,0,-0.397167477275287,0.958104438264177,"SG",20.3874345549738,7788,382,6,1987,1992,"DEN",3,"smithot01"
730,"Iman Shumpert",1.54072754218611,1312,0.0247705476869714,350,1.51595699449913,-0.427989124440834,1.04747084825713,"SG",26.5897435897436,7259,273,4,2012,2015,"NYK",2,"shumpim01"
731,"DeSagana Diop",1.53570357071891,805,0.869962251210343,516,0.665741319508571,-1.52016721239186,0.665741319508571,"C",14.2289348171701,8950,629,12,2002,2013,"DAL",4,"diopde01"
732,"Jamario Moon",1.52976660059772,719,1.24746200004387,706,0.282304600553849,0.165334829871381,0.840624223334997,"SF",21.9934426229508,6708,305,5,2008,2012,"CLE",5,"moonja01"
733,"Marvin Williams",1.52687362522223,671,1.52067574023591,1246,0.00619788498632647,-0.666784627800049,0.562003653767757,"SF",28.562582345191,21679,759,11,2006,2016,"ATL",3,"willima02"
734,"Mason Plumlee",1.51724723462375,672,1.51724723462375,2638.5,0,1.2887777680305,0.722495889664679,"C",19.6939890710383,3604,183,3,2014,2016,"BRK",2,"plumlma01"
735,"Kosta Koufos",1.51690000098852,759,1.09304360546731,615,0.423856395521206,-0.378436961873791,0.91125159899966,"C",15.0210526315789,7135,475,8,2009,2016,"DEN",5,"koufoko01"
736,"Pep Saul",1.50310255127017,2733,0,352,1.50310255127017,-0.950882653752732,1.28692736506105,"SG",23.7459016393443,5794,244,4,1952,1955,"MNL",2,"saulpe01"
737,"Adam Keefe",1.49899253044134,703,1.35333570233852,831,0.14565682810282,-0.544739581157228,0.929471417812224,"PF",16.1674008810573,11010,681,9,1993,2001,"UTA",3,"keefead01"
738,"Zaza Pachulia",1.49752362267685,680,1.48124167850468,1193,0.0162819441721679,-0.937586792662976,0.600017571512799,"C",20.992,18368,875,13,2004,2016,"ATL",4,"pachuza01"
739,"Bill Bradley",1.49518438997155,887,0.577416333862126,455,0.917768056109428,-1.16442383388201,0.714246643650899,"SF",31.015531660693,25960,837,10,1968,1977,"NYK",1,"bradlbi01"
740,"Leroy Ellis",1.48608111356332,737,1.15616115813854,670,0.32991995542478,-0.827705670237682,0.93559096331836,"C",26.0854316546763,29007,1112,14,1963,1976,"LAL",4,"ellisle01"
741,"Jim Spanarkel",1.48578612507072,678,1.48578612507072,2638.5,0,0.512409471718659,0.755834606848884,"SG",20.0681818181818,5298,264,5,1980,1984,"DAL",2,"spanaji01"
742,"Si Green",1.47030382617183,1116,0.132077966142322,371,1.33822586002951,-0.9655326692373,1.25178328848052,"PG",25.0105485232068,11855,474,8,1957,1966,"STL",6,"greensi01"
743,"Terry Mills",1.46695557992231,717,1.26978526524244,776,0.197170314679871,-0.625645135296239,0.694520896122212,"PF",24.2172661870504,16831,695,11,1991,2001,"DET",5,"millste01"
744,"Larry Sanders",1.45979553679452,686,1.45979553679452,2638.5,0,0.148815243263073,1.30940360003918,"C",19.9789029535865,4735,237,5,2011,2015,"MIL",1,"sandela01"
745,"Jamaal Tinsley",1.44877488249543,793,0.949150475530183,577,0.49962440696525,-1.49333665400405,0.517135079381238,"PG",26.2874149659864,15457,588,11,2002,2014,"IND",3,"tinslja01"
746,"Tom Boswell",1.43077097678344,836,0.744089478944661,511,0.686681497838777,-0.302935444178781,0.744089478944661,"PF",18.9248704663212,7305,386,6,1976,1984,"BOS",3,"bosweto01"
747,"Louie Dampier",1.42637747276635,947,0.419113182787567,433,1.00726428997878,-1.32527900217433,0.481956146246203,"PG",33.9027128157156,36242,1069,12,1968,1979,"KEN",2,"dampilo01"
748,"Fabricio Oberto",1.4186967045789,814,0.833855146272368,546,0.584841558306529,-0.0861181407790951,0.80072326215036,"C",14.8507853403141,5673,382,6,2006,2011,"SAS",3,"obertfa01"
749,"Allen Leavell",1.41200517926183,745,1.13808797414839,709,0.273917205113442,-0.435719134423761,0.465139606708591,"PG",22.699868938401,17320,763,10,1980,1989,"HOU",1,"leaveal01"
750,"Ricky Rubio",1.40956691355478,692,1.40956691355478,2638.5,0,0.682410855862634,0.769270969964352,"PG",31.7630331753554,6702,211,5,2012,2016,"MIN",1,"rubiori01"
751,"Carlos Delfino",1.40785569890667,694,1.40785569890667,2638.5,0,-0.246635902862416,0.691082456753945,"SG",22.2883211678832,12214,548,8,2005,2013,"DET",4,"delfica01"
