"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
910,"Enes Kanter",0.981077993504852,786,0.981077993504852,2738,0,-1.61311388074018,0.832381829558004,"C",21.2718446601942,6573,309,5,2012,2016,"UTA",2,"kanteen01"
911,"Wally Osterkorn",0.979523792032858,1259,0.0423504598128426,578,0.937173332220015,-0.950281532425451,0.909487726345686,"SF",25.7172995780591,6095,237,4,1952,1955,"SYR",1,"osterwa01"
912,"JaVale McGee",0.973475519258009,823,0.793626951961573,953,0.179848567296437,-0.4393604022859,0.581769743233722,"C",19.9772727272727,7911,396,8,2009,2016,"DEN",4,"mcgeeja01"
913,"Larry Krystkowiak",0.968503451665542,832,0.759836890313496,917,0.208666561352045,-1.23285925287303,0.711842641814819,"PF",21.8727272727273,9624,440,10,1987,1997,"MIL",6,"krystla01"
914,"Ed Fleming",0.963487556163994,787,0.963487556163994,2738,0,-0.742744072549566,0.849226544427835,"SG",20.8655737704918,6364,305,5,1956,1960,"MNL",2,"flemied01"
915,"Robert Traylor",0.960675190811596,820,0.811706651592567,1001,0.148968539219028,-1.11396634573131,0.811706651592567,"C",14.104347826087,6488,460,7,1999,2005,"MIL",4,"traylro01"
916,"Don Collins",0.957814430892992,791,0.957814430892992,2738,0,-0.0482351913630923,0.62035068512708,"SG",20.2090032154341,6285,311,6,1981,1987,"WSB",4,"collido02"
917,"Bob Weiss",0.954206242651069,2733,0,572,0.954206242651069,-1.57162051631569,0.567343429845454,"PG",21.9856459330144,18380,836,12,1966,1977,"CHI",6,"weissbo01"
918,"Al-Farouq Aminu",0.954022680644924,986,0.355856371174053,677,0.598166309470871,-0.867618297132639,0.598166309470871,"SF",22.7959697732997,9050,397,6,2011,2016,"DAL",5,"aminual01"
919,"Samuel Dalembert",0.952342158365168,800,0.891008514547611,1172,0.0613336438175565,-0.59497156761937,0.323516581101314,"C",24.4873765093304,22308,911,13,2002,2015,"PHI",6,"dalemsa01"
920,"Todd MacCulloch",0.943703381687371,860,0.67207004255937,851,0.271633339128001,0.287550413613751,0.67207004255937,"C",14.8721804511278,3956,266,4,2000,2003,"PHI",2,"maccuto01"
921,"Edgar Jones",0.942892276819392,834,0.756913174166539,941,0.185979102652853,0.0537877479593818,0.315633859285329,"PF",19.042328042328,7198,378,6,1981,1986,"SAS",4,"jonesed01"
922,"Jeff Green",0.937659603229814,826,0.78654175642198,997,0.151117846807834,-0.822539111550881,0.654383368028891,"SF",32.2541528239203,19417,602,8,2008,2016,"BOS",4,"greenje02"
923,"Billy Ray Bates",0.93607399764693,1062,0.204583430300127,639,0.731490567346803,-0.799963474994918,0.517370452451129,"SG",18.3782383419689,3547,193,4,1980,1983,"POR",3,"batesbi01"
924,"Spencer Hawes",0.935660136699693,835,0.744416012412833,935,0.191244124286861,-1.2318326140225,0.467301439729343,"C",23.5702614379085,14425,612,9,2008,2016,"PHI",5,"hawessp01"
925,"Tim Perry",0.925486342332797,847,0.708387773817038,906,0.217098568515758,-0.928548510860988,0.654641515588406,"PF",19.3214285714286,9738,504,8,1989,1996,"PHO",3,"perryti01"
926,"Jeremy Evans",0.922044087185078,802,0.887936318153674,1268,0.0341077690314034,0.807396543775643,0.306835132715563,"SF",10.6939655172414,2481,232,6,2011,2016,"UTA",2,"evansje01"
927,"Jim Holstein",0.921125805510091,2733,0,584,0.921125805510091,-3.00012136977294,0.50707995265038,"SF",15.7434782608696,3621,230,3,1953,1955,"MNL",1,"holstji01"
928,"Khris Middleton",0.914742809749092,798,0.914742809749092,2738,0,-0.346701742239741,0.914742809749092,"SF",29,6003,207,4,2013,2016,"MIL",2,"middlkh01"
929,"Kevin Porter",0.911326134509424,961,0.392642684961847,702,0.518683449547578,-1.01914437991191,0.518683449547578,"PG",29.014450867052,20078,692,10,1973,1983,"WSB",5,"porteke01"
930,"Chuck Williams",0.9066878234779,903,0.544416079241025,782,0.362271744236875,-2.13593818988385,0.544416079241025,"PG",28.1881481481481,19027,675,8,1971,1978,"SDA",8,"willich02"
931,"Gorgui Dieng",0.905898227836415,799,0.905898227836415,2738,0,1.01033422598081,0.87273706879309,"C",22.3082191780822,3257,146,3,2014,2016,"MIN",1,"dienggo01"
932,"Lionel Simmons",0.905216443649919,840,0.731648987479477,965,0.173567456170442,-0.374095269188288,0.440188208883147,"SF",29.5829694323144,13549,458,7,1991,1997,"SAC",1,"simmoli01"
933,"Corey Brewer",0.901440946205619,818,0.822709510576248,1126,0.0787314356293716,-1.38107728144914,0.682820825032888,"SF",25.3082077051926,15109,597,9,2008,2016,"MIN",4,"breweco01"
934,"Len Chappell",0.890508258769601,862,0.668473584397328,899,0.222034674372273,-1.22632416849989,0.393919309585689,"PF",17.7600574712644,12361,696,10,1963,1972,"CIN",10,"chapple01"
935,"Maurice Evans",0.889150031066292,1001,0.323712812083161,683,0.565437218983131,-1.46378824230894,0.328282376917268,"SG",19.1779935275081,11852,618,9,2002,2012,"ATL",7,"evansma01"
936,"Joel Kramer",0.880627277304208,2733,0,592,0.880627277304208,-0.729519040895439,0.744319981881903,"PF",12.8314606741573,4568,356,5,1979,1983,"PHO",1,"kramejo01"
937,"Bimbo Coles",0.878205310851949,883,0.601336978863961,840,0.276868331987988,-1.98723482080864,0.348920935216898,"PG",23.7694090382387,20513,863,14,1991,2004,"MIA",5,"colesbi01"
938,"Greg Buckner",0.874645491990535,898,0.556417201992979,805,0.318228289997556,-1.15621124045529,0.450295677694919,"SG",18.8618421052632,11468,608,10,2000,2009,"DAL",5,"buckngr01"
939,"C.J. Watson",0.874050213528624,821,0.809684865096402,1164,0.0643653484322223,-0.571546145599265,0.465511013188757,"PG",20.2923351158645,11384,561,9,2008,2016,"CHI",5,"watsocj01"
940,"Aaron Williams",0.871061345822523,964,0.39198916993883,722,0.479072175883693,-1.19939306903159,0.479072175883693,"PF",16.8125,12912,768,14,1994,2008,"NJN",10,"williaa01"
941,"Chico Vaughn",0.869511731522399,1093,0.171861406628821,645,0.697650324893578,-2.0861925743339,0.697650324893578,"SG",25.7862453531599,13873,538,8,1963,1970,"STL",4,"vaughch01"
942,"Mike Sanders",0.86285001750235,890,0.570162712051468,828,0.292687305450882,-1.34059939648062,0.286780160336157,"SF",18.8923076923077,13508,715,11,1983,1993,"CLE",4,"sandemi01"
943,"Will Perdue",0.862658144772595,954,0.403760421878663,728,0.458897722893932,-1.16836069068653,0.214324786977888,"C",15.1288888888889,13616,900,13,1989,2001,"CHI",3,"perduwi01"
944,"Melvin Turpin",0.861592331039015,806,0.861592331039015,2738,0,-0.454980092621511,0.861592331039015,"C",18.6747311827957,6947,372,5,1985,1990,"CLE",3,"turpime01"
945,"Bob Donham",0.856444776342376,824,0.793180187840144,1168,0.0632645885022321,0.0644083337732187,0.793180187840144,"SG",23.7,5214,220,3,1952,1954,"BOS",1,"donhabo01"
946,"Bobby Simmons",0.844901922120345,811,0.844901922120345,2738,0,-1.01035938715655,0.595971047872463,"SF",24.64,11704,475,10,2002,2012,"LAC",5,"simmobo01"
947,"Dick Garrett",0.839788711321875,2733,0,598,0.839788711321875,-2.92661973796332,0.839788711321875,"SG",25.6712328767123,9370,365,5,1970,1974,"BUF",4,"garredi01"
948,"Andray Blatche",0.838989568435415,838,0.734387196375454,1066,0.104602372059961,-0.970611443339946,0.734387196375454,"PF",21.8037225042301,12886,591,9,2006,2014,"WAS",2,"blatcan01"
949,"Gene Conley",0.837078308908829,1159,0.095829975056558,632,0.741248333852271,-2.12513344937639,0.741248333852271,"PF",16.3359375,6273,384,6,1953,1964,"BOS",2,"conlege01"
950,"Terry Furlow",0.826992959081579,1365,0.0131141655891158,610,0.813878793492463,-1.41897474296855,0.802608777265572,"SG",20.0745098039216,5119,255,4,1977,1980,"ATL",4,"furlote01"
951,"Larry Spriggs",0.825547014400547,1292,0.0299256489640336,616,0.795621365436514,-0.898934397342959,0.723390090973751,"SF",12.5577889447236,2499,199,5,1982,1986,"LAL",3,"sprigla01"
952,"Ronny Turiaf",0.818321673878301,837,0.740830323280155,1133,0.0774913505981458,-0.141373526560157,0.387651431069649,"C",16.4134615384615,8535,520,10,2006,2015,"LAL",7,"turiaro01"
953,"Andres Nocioni",0.815558926640161,987,0.355023172898461,727,0.4605357537417,-1.69392218845874,0.4605357537417,"SF",23.56052141527,12652,537,8,2005,2012,"CHI",3,"nocioan01"
954,"Charlie Criss",0.813733648140438,2733,0,612,0.813733648140438,-1.89938351228062,0.813733648140438,"PG",21.2009029345372,9392,443,8,1978,1985,"ATL",3,"crissch01"
955,"John Tresvant",0.809110519805934,830,0.770015891820569,1249,0.0390946279853656,-0.744013719599601,0.202093360609226,"PF",21.9666110183639,13158,599,9,1965,1973,"BAL",6,"tresvjo01"
956,"Jae Crowder",0.807902625347797,923,0.482066193870739,801,0.325836431477059,-0.131909932821956,0.340552609778491,"SF",18.4236641221374,4827,262,4,2013,2016,"DAL",2,"crowdja01"
957,"Ron Anderson",0.807411904536994,1019,0.27585533949419,697,0.531556565042804,-1.07204539413932,0.531556565042804,"SF",22.7684515195369,15733,691,10,1985,1994,"PHI",5,"anderro01"
958,"Franklin Edwards",0.805983691481953,1337,0.0199195877237428,621,0.78606410375821,-2.70599407556484,0.68751467650257,"PG",14.4132492113565,4569,317,7,1982,1988,"PHI",3,"edwarfr01"
959,"Mikki Moore",0.80279282847996,975,0.369293589807354,745,0.433499238672607,-1.21773515092306,0.336649227633057,"C",18.2750424448217,10764,589,13,1999,2012,"DET",9,"mooremi01"
960,"Ron Bonham",0.798532030794288,896,0.558130492781146,883,0.240401538013142,-2.34363350984302,0.558130492781146,"SF",8.96923076923077,1166,130,3,1965,1968,"BOS",2,"bonharo01"
961,"Dudley Bradley",0.797670610656832,825,0.790826360892368,1416,0.00684424976446343,-0.192237135445807,0.410717166692231,"SG",16.5142857142857,10404,630,9,1980,1989,"WSB",7,"bradldu01"
962,"Mahmoud Abdul-Rauf",0.796830899231309,822,0.796830899231309,2738,0,-1.61437830003212,0.593214633872317,"PG",26.69384359401,16043,601,9,1991,2001,"DEN",3,"abdulma02"
963,"Keith Askins",0.786753366211184,891,0.567814972037322,903,0.218938394173862,-0.7966759382168,0.449978861896406,"SF",16.2105263157895,8316,513,9,1991,1999,"MIA",1,"askinke01"
964,"Jim Petersen",0.778891030084845,920,0.496547176083218,832,0.282343854001627,-1.05281013857846,0.360030114330119,"PF",19.7206703910615,10590,537,8,1985,1992,"HOU",3,"peterji01"
965,"Jeremy Lin",0.777997425268901,828,0.777997425268901,2738,0,-0.0444658363753603,0.390711221578933,"PG",26.7229299363057,8391,314,6,2011,2016,"HOU",5,"linje01"
966,"John Barnhill",0.776381064971784,867,0.652017698200383,1034,0.124363366771401,-2.62880812141755,0.652017698200383,"PG",23.4983974358974,14663,624,10,1963,1972,"STL",6,"barnhjo01"
967,"Dean Garrett",0.768364226507865,899,0.553779657829468,909,0.214584568678397,-1.04745207713198,0.553779657829468,"C",19.4516129032258,7236,372,6,1997,2002,"MIN",3,"garrede01"
968,"Manute Bol",0.766949313769719,900,0.549754266853855,905,0.217195046915865,-1.1717053407096,0.549754266853855,"C",18.6738131699847,12194,653,10,1986,1995,"WSB",4,"bolma01"
969,"Steve Blake",0.758651608831887,871,0.629948833124451,1026,0.128702775707435,-1.85149249722022,0.610395381033054,"PG",24.1528735632184,21013,870,13,2004,2016,"LAL",8,"blakest01"
970,"Kenny Thomas",0.753234462105121,922,0.487380021264611,860,0.265854440840511,-0.984061452057481,0.220197533468676,"PF",27.4748091603053,17996,655,11,2000,2010,"SAC",3,"thomake01"
971,"Danny Vranes",0.752515271808212,857,0.676752218100685,1138,0.0757630537075269,-0.339616377022498,0.510997365666957,"SF",20.6838095238095,10859,525,7,1982,1988,"SEA",2,"vraneda01"
972,"Chuck Cooper",0.747449255261474,2733,0,629,0.747449255261474,-2.21903159312847,0.403961722430257,"SF",23.0354223433242,8454,367,5,1952,1956,"BOS",4,"coopech01"
973,"Gene Wiley",0.744627319167157,2733,0,630,0.744627319167157,-1.04059098771378,0.727638033111722,"C",21.3720238095238,7181,336,5,1963,1968,"LAL",3,"wileyge01"
974,"Byron Beck",0.742615929745785,1182,0.077173691001895,654,0.66544223874389,-1.30882161667107,0.66544223874389,"C",25.8142681426814,20987,813,10,1968,1977,"DNR",3,"beckby01"
975,"Billy Thompson",0.740808687452412,1028,0.25628458292755,717,0.484524104524862,-0.358662044186762,0.484524104524862,"SF",22.1914191419142,6724,303,6,1987,1992,"LAL",3,"thompbi01"
976,"Rod Thorn",0.740445794721856,1041,0.234091856909522,706,0.506353937812333,-0.471451272676564,0.506353937812333,"SG",21.960824742268,10651,485,8,1964,1971,"SEA",4,"thornro01"
977,"Mike Dunleavy",0.738651011116921,1072,0.194536324269308,692,0.544114686847613,-1.11190489266639,0.507468908626805,"PG",19.1207920792079,9656,505,11,1977,1990,"HOU",4,"dunlemi01"
978,"John Roche",0.738054319441211,2733,0,634,0.738054319441211,-2.65502061421538,0.371156763006893,"SG",27.0834951456311,13948,515,8,1972,1982,"NYA",5,"rochejo01"
979,"Ronald Thomas",0.737347426193835,2733,0,635,0.737347426193835,-1.97193525297218,0.64267256242129,"PF",12.6019108280255,3957,314,4,1973,1976,"KEN",1,"thomaro01"
980,"Danny Young",0.732921955954346,936,0.441462447427734,829,0.291459508526611,-0.66371780195295,0.441462447427734,"PG",16.341307814992,10246,627,10,1985,1995,"POR",5,"youngda01"
981,"Jack Stephens",0.73135523734075,841,0.73135523734075,2738,0,0.845145818030892,0.73135523734075,"SG",29.5569620253165,2335,79,1,1956,1956,"STL",1,"stephja01"
982,"Richard Dumas",0.728552072583482,910,0.522637447841141,919,0.205914624742341,-0.403720787096751,0.522637447841141,"SF",21.328125,2730,128,3,1993,1996,"PHO",2,"dumasri02"
983,"Chris Gatling",0.727365334243854,950,0.415957559611174,812,0.31140777463268,-1.44869663739322,0.306555084141791,"PF",19.6587412587413,14056,715,11,1992,2002,"GSW",8,"gatlich01"
984,"Morris Peterson",0.727303224832223,916,0.508098298763354,902,0.21920492606887,-0.74418829234919,0.330460433770487,"SG",27.0309139784946,20111,744,11,2001,2011,"TOR",3,"petermo01"
985,"Jim McDaniels",0.716158627638195,844,0.716158627638195,2738,0,-2.43261189382737,0.716158627638195,"C",19.0035587188612,5340,281,5,1972,1978,"SEA",5,"mcdanji01"
986,"J.J. Hickson",0.714302348928666,846,0.714302348928666,2738,0,-1.58585045454726,0.528838600060275,"C",22.5536398467433,11773,522,8,2009,2016,"CLE",4,"hicksjj01"
987,"Cory Joseph",0.705634666712918,855,0.678531136226347,1302,0.0271035304865719,0.23013460292474,0.28921507933679,"PG",14.2538461538462,3706,260,5,2012,2016,"SAS",2,"josepco01"
988,"Tyler Zeller",0.698862692184711,849,0.698862692184711,2738,0,-0.540032594222742,0.698862692184711,"C",20.5826446280992,4981,242,4,2013,2016,"BOS",2,"zellety01"
989,"Paul Mokeski",0.697872688109315,2733,0,644,0.697872688109315,-1.80322714551465,0.492533997447807,"C",13.8322411533421,10554,763,12,1980,1991,"MIL",5,"mokespa01"
990,"Jodie Meeks",0.696583786170574,858,0.674976167602296,1329,0.0216076185682777,-0.310207925486221,0.427339895067746,"SG",23.7844036697248,10370,436,7,2010,2016,"PHI",4,"meeksjo01"
991,"Pablo Prigioni",0.69526959123022,1049,0.224861488741172,723,0.470408102489048,-0.105531695097299,0.470408102489048,"PG",17.7213114754098,4324,244,4,2013,2016,"NYK",3,"prigipa01"
992,"Dave Budd",0.689485159628611,852,0.689485159628611,2738,0,-0.565342364539576,0.37867805496472,"SF",18.0991501416431,6389,353,5,1961,1965,"NYK",1,"buddda01"
993,"Markieff Morris",0.688212384005213,853,0.688212384005213,2738,0,-0.466255307011472,0.688212384005213,"PF",25.3385579937304,8083,319,5,2012,2016,"PHO",1,"morrima02"
994,"Kris Humphries",0.685568981941205,854,0.685568981941205,2738,0,-1.45148703838768,0.291061330717788,"PF",18.2103064066852,13075,718,12,2005,2016,"TOR",7,"humphkr01"
995,"Jim Barnes",0.683351009987872,943,0.4269159879064,868,0.256435022081473,-0.884600013837493,0.274834550070057,"PF",20.7634408602151,9655,465,7,1965,1971,"BAL",5,"barneji01"
996,"Ron Brewer",0.680892042571482,995,0.337282499511898,790,0.343609543059583,-1.4385078475303,0.343609543059583,"SG",25.7311411992263,13303,517,8,1979,1986,"POR",6,"brewero01"
997,"Clint Capela",0.680490612200813,1042,0.233497009087099,735,0.446993603113714,1.20691235946238,0.446993603113714,"C",10.906976744186,469,43,2,2015,2016,"HOU",1,"capelca01"
998,"Don Reid",0.677950161660205,876,0.612676677152641,1158,0.0652734845075638,-0.767430942802838,0.392376200413404,"PF",13.1267942583732,5487,418,8,1996,2003,"DET",3,"reiddo01"
999,"Glen Davis",0.677826738913961,2733,0,651,0.677826738913961,-1.5960057057179,0.382659384549115,"PF",20.783606557377,12678,610,8,2008,2015,"BOS",3,"davisgl01"
1000,"Anthony Peeler",0.676677644109036,1047,0.226935955107679,732,0.449741689001357,-1.43119583357219,0.34277544446479,"SG",24.7522624434389,21881,884,13,1993,2005,"MIN",5,"peelean01"
1001,"Erick Strickland",0.672549154980052,886,0.582478639911714,1094,0.0900705150683377,-2.12774931595892,0.53103947319898,"SG",19.9424184261036,10390,521,9,1997,2005,"DAL",6,"stricer01"
1002,"Tod Murphy",0.668662465452173,861,0.668662465452173,2738,0,-0.485657185352618,0.645846353681766,"PF",21.3141361256544,4071,191,5,1988,1994,"MIN",4,"murphto01"
1003,"George Lee",0.664051432564155,1142,0.113931506580737,691,0.550119925983418,-1.34340760359408,0.274638538901802,"SF",17.0125786163522,5410,318,7,1961,1968,"SFW",2,"leege01"
1004,"John Bagley",0.66252048668244,863,0.66252048668244,2738,0,-1.34662202128859,0.610018934347356,"PG",25.827485380117,17666,684,11,1983,1994,"CLE",4,"baglejo01"
1005,"Al Butler",0.659718393728147,864,0.659718393728147,2738,0,-0.758143026565358,0.638213179315647,"PG",21.6025641025641,5055,234,4,1962,1965,"NYK",3,"butleal01"
1006,"Gerald Green",0.658242777613642,865,0.658242777613642,2738,0,-2.22128013328379,0.618556166322252,"SF",19.5456570155902,8776,449,9,2006,2016,"BOS",8,"greenge01"
1007,"Mike Green",0.655626883789457,969,0.381219441330222,845,0.274407442459234,-0.533744692378001,0.274407442459234,"C",25.0914634146341,12345,492,7,1974,1980,"SAS",6,"greenmi01"
1008,"Elliot Perry",0.650151848936452,955,0.403120599680011,875,0.247031249256442,-2.31227793685967,0.247031249256442,"PG",17.056338028169,9688,568,10,1992,2002,"PHO",7,"perryel01"
1009,"Sherman Douglas",0.647662528401602,892,0.563913283062691,1107,0.0837492453389115,-1.28089906192335,0.52823153819905,"PG",27.7135549872123,21672,782,12,1990,2001,"BOS",5,"douglsh01"
1010,"Tom Henderson",0.64090581716279,1422,0.00431418932640489,665,0.636591627836385,-1.63956628749241,0.628820196037322,"PG",27.4712328767123,20054,730,9,1975,1983,"HOU",3,"hendeto01"
1011,"Eddie House",0.638189469144785,941,0.433623186545828,922,0.204566282598957,-2.26057808177798,0.405175842628736,"PG",16.7113665389527,13085,783,11,2001,2011,"MIA",9,"houseed01"
1012,"Vincent Askew",0.629621371975369,926,0.469079890098922,979,0.160541481876446,-0.601189769420824,0.469079890098922,"SG",19.4738878143133,10068,517,9,1988,1998,"SEA",8,"askewvi01"
1013,"Frank Johnson",0.628710050076897,2733,0,669,0.628710050076897,-1.33447615627892,0.45305496665762,"PG",21.0738461538462,13698,650,10,1982,1994,"WSB",3,"johnsfr01"
1014,"Julius Keye",0.628188237410111,2733,0,670,0.628188237410111,-2.87064672605228,0.495008407342224,"PF",32.766590389016,14319,437,6,1970,1975,"DNR",2,"keyeju01"
1015,"Tyrone Nesby",0.626789488299941,872,0.626789488299941,2738,0,-1.76793993017866,0.626789488299941,"SF",26.1137254901961,6659,255,4,1999,2002,"LAC",2,"nesbyty01"
1016,"Elston Turner",0.624603673527058,2733,0,672,0.624603673527058,-1.4530441735324,0.30573270156306,"SF",17.7755474452555,9741,548,8,1982,1989,"DEN",3,"turneel01"
1017,"Jack Kerris",0.622861488210494,873,0.622861488210494,2738,0,-0.493051469334775,0.622861488210494,"PF",26.3741007194245,3666,139,2,1952,1953,"FTW",2,"kerrija01"
1018,"Goose Ligon",0.620304469542215,2733,0,673,0.620304469542215,-1.42213256200813,0.620304469542215,"PF",33.4958333333333,16078,480,7,1968,1974,"KEN",3,"ligongo01"
1019,"Jim Barnett",0.616519619658722,1056,0.212810941173199,759,0.403708678485523,-1.31879564123224,0.332084569784899,"SG",23.7257217847769,18079,762,11,1967,1977,"GSW",7,"barneji02"
1020,"Chuck Mencel",0.611365645649315,2733,0,676,0.611365645649315,-2.35805917869087,0.611365645649315,"PG",19.9395973154362,2971,149,2,1956,1957,"MNL",1,"mencech01"
1021,"Vernon Maxwell",0.611101620835828,877,0.611101620835828,2738,0,-1.46671285238406,0.611101620835828,"SG",28.7134955752212,25957,904,13,1989,2001,"HOU",8,"maxweve01"
1022,"Larry Staverman",0.609129522160262,1176,0.0822884363956765,699,0.526841085764585,-0.552815876253231,0.526841085764585,"PF",12.6838235294118,3450,272,5,1959,1964,"CIN",4,"stavela01"
1023,"Charlie Scott",0.608432996112074,909,0.523779403819812,1105,0.0846535922922618,-1.04071087979908,0.23021662547064,"SG",35.7020997375328,27205,762,10,1971,1980,"BOS",5,"scottch01"
1024,"Steve Novak",0.607723444703005,906,0.531502304947414,1136,0.076221139755591,-0.777858946441357,0.365605464003948,"SF",12.2436440677966,5779,472,10,2007,2016,"NYK",8,"novakst01"
1025,"Gary Trent",0.60330970986819,880,0.60330970986819,2738,0,-1.3357171094682,0.556194662204596,"PF",18.9101123595506,10098,534,9,1996,2004,"MIN",4,"trentga01"
1026,"Joel Przybilla",0.602962298526127,998,0.330461098807755,849,0.272501199718372,-1.357171068533,0.330461098807755,"C",19.7844112769486,11930,603,13,2001,2013,"POR",4,"przybjo01"
1027,"Nikola Mirotic",0.60197380762265,882,0.60197380762265,2738,0,0.834893583696636,0.60197380762265,"PF",20.2,2121,105,2,2015,2016,"CHI",1,"mirotni01"
1028,"Levern Tart",0.593342591189995,953,0.407404975249787,942,0.185937615940209,-2.21144527305334,0.407404975249787,"SG",33.9859649122807,9686,285,4,1968,1971,"NYA",6,"tartle01"
1029,"Larry Micheaux",0.592484665189223,1067,0.200638197125152,766,0.391846468064071,0.820008446093862,0.391846468064071,"PF",9.79807692307692,1019,104,2,1984,1985,"HOU",3,"michela01"
1030,"Russ Lee",0.589658868538771,2733,0,679,0.589658868538771,-4.15807347015039,0.331268900929983,"SF",5.62037037037037,607,108,3,1973,1975,"MIL",2,"leeru01"
1031,"Langston Galloway",0.58499078791135,885,0.58499078791135,2738,0,-0.204609900170296,0.58499078791135,"PG",30.9322033898305,1825,59,2,2015,2016,"NYK",1,"gallola01"
1032,"Hubert Davis",0.581401498990211,960,0.395922145635051,943,0.18547935335516,-1.6977787263323,0.24542889671483,"SG",21.7493188010899,15964,734,12,1993,2004,"NYK",6,"davishu01"
1033,"Darren Daye",0.578283981503231,946,0.424764688998366,991,0.153519292504865,-0.52858693274453,0.389367148738188,"SF",15.414364640884,5580,362,5,1984,1988,"WSB",3,"dayeda01"
1034,"Anthony Bonner",0.573046381716225,888,0.573046381716225,2738,0,-1.04879633337521,0.573046381716225,"PF",22.1231671554252,7544,341,6,1991,1996,"NYK",3,"bonnean01"
1035,"Scott May",0.57144021540909,889,0.57144021540909,2738,0,-0.647250913346955,0.57144021540909,"SF",22.585635359116,8176,362,7,1977,1983,"CHI",3,"maysc01"
1036,"Phil Ford",0.570591854190177,963,0.392184947429702,957,0.178406906760474,-1.04788868703332,0.250938495109352,"PG",28.0060362173038,13919,497,7,1979,1985,"KCK",4,"fordph01"
1037,"Leon Powe",0.560901531260492,893,0.560901531260492,2738,0,-1.03435988099235,0.284258699226957,"C",13.4206642066421,3637,271,5,2007,2011,"BOS",3,"powele01"
1038,"Sam Williams",0.560103166008336,894,0.560103166008336,2738,0,-0.141520933883162,0.219055609232363,"PF",17.3270676691729,4609,266,4,1982,1985,"PHI",2,"willisa02"
1039,"Giannis Antetokounmpo",0.559337825832535,895,0.559337825832535,2738,0,-0.525246211502579,0.517933092838676,"SF",28.7670454545455,5063,176,3,2014,2016,"MIL",1,"antetgi01"
1040,"Gary Brokaw",0.558158309469297,2733,0,687,0.558158309469297,-3.10505991031845,0.525112662119032,"SG",19.7408906882591,4876,247,4,1975,1978,"MIL",3,"brokaga01"
1041,"Gustavo Ayon",0.557489318287,897,0.557489318287,2738,0,0.17732882263332,0.529053189215356,"C",16.3623188405797,2258,138,3,2012,2014,"MIL",4,"ayongu01"
1042,"Coby Dietrick",0.556773528210838,962,0.392373642031557,975,0.164399886179282,-1.37899557499445,0.392373642031557,"C",19.4428251121076,17343,892,13,1971,1983,"SAS",5,"dietrco01"
1043,"Tony Campbell",0.554300483645642,956,0.401915781075971,993,0.152384702569671,-1.30513961627084,0.360057986658572,"SF",21.2747252747253,15488,728,11,1985,1995,"DET",6,"campbto01"
1044,"Jerome Whitehead",0.544899376739193,901,0.544899376739193,2738,0,-2.10447568330368,0.544899376739193,"C",17.3120464441219,11928,689,11,1979,1989,"GSW",6,"whiteje01"
1045,"Larry McNeill",0.542456562529623,2733,0,694,0.542456562529623,-1.44940981916432,0.516355275624603,"PF",16.8867313915858,5218,309,6,1974,1979,"GSW",6,"mcneila01"
1046,"Lionel Hollins",0.54180364143304,1180,0.0775920380230171,725,0.464211603410023,-1.35546523837763,0.329385350321305,"PG",27.6613333333333,20746,750,10,1976,1985,"POR",5,"hollili01"
1047,"Rodney Stuckey",0.538845784738964,905,0.538845784738964,2738,0,-0.945222779948,0.357828919483889,"PG",28.4785591766724,16603,583,9,2008,2016,"DET",2,"stuckro01"
1048,"John Henson",0.535362259878551,911,0.5211209385209,1368,0.0142413213576516,-0.0296922180948239,0.518782365677313,"C",19.2922374429224,4225,219,4,2013,2016,"MIL",1,"hensojo01"
1049,"Jimmy Walker",0.534578832109554,967,0.383628070050557,998,0.150950762058997,-0.827760068577915,0.306484952822445,"SG",33.712676056338,23936,710,9,1968,1976,"DET",4,"walkeji01"
1050,"Luke Ridnour",0.525554621354289,912,0.519400015284597,1421,0.00615460606969184,-1.18026250678778,0.475032625987642,"PG",26.0070422535211,22158,852,12,2004,2015,"SEA",5,"ridnolu01"
1051,"Fred Roberts",0.525048444547275,999,0.328280335991701,930,0.196768108555574,-1.05641599879414,0.196768108555574,"PF",17.8146892655367,15766,885,13,1984,1997,"MIL",7,"roberfr01"
1052,"Willie Somerset",0.522593692195096,918,0.504790456014946,1348,0.0178032361801498,-1.07293415320638,0.504790456014946,"PG",38.9109589041096,5681,146,3,1966,1969,"HSM",3,"somerwi01"
1053,"Jason Collins",0.522566091308567,2733,0,701,0.522566091308567,-2.40929278006675,0.522566091308567,"C",20.4915662650602,17008,830,13,2002,2014,"NJN",7,"collija04"
1054,"Kenny Walker",0.515037988678357,913,0.515037988678357,2738,0,-0.680258158725316,0.423732978300389,"SF",19.8417721518987,9405,474,7,1987,1995,"NYK",2,"walkeke01"
1055,"Archie Dees",0.509887704871672,914,0.509887704871672,2738,0,-0.904725930784718,0.509887704871672,"PF",16.5029239766082,2822,171,3,1959,1961,"DET",2,"deesar01"
1056,"Wil Jones",0.509259655551581,1308,0.0254633082325515,718,0.483796347319029,-1.78880471608868,0.333255819795581,"PF",30.3275862068966,22867,754,9,1970,1978,"KEN",6,"joneswi02"
