"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Equiv_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
1591,"Rudy Macklin",0.0799248281666846,2775,0,1285,0.0799248281666846,-2.6707877205878,0.06331718359511,"SF",17.3333333333333,2860,165,3,1982,1984,"ATL",2,"macklru01"
1592,"Thomas Gardner",0.0794627333784083,2775,0,1286,0.0794627333784083,-8.48521227200045,0.0794627333784083,"SG",7.04347826086957,162,23,2,2008,2009,"ATL",2,"gardnth01"
1593,"Tom LaGarde",0.0791045472114963,1277,0.0791045472114963,2764,0,-2.36484448862168,0.0791045472114963,"C",19.2059701492537,6434,335,6,1978,1985,"SEA",4,"lagarto01"
1594,"Billy Thomas",0.0785268281016944,2775,0,1288,0.0785268281016944,-4.02380268088436,0.0785268281016944,"SF",9.0655737704918,553,61,3,2005,2008,"NJN",3,"thomabi01"
1595,"Jackie Butler",0.0783316270938451,1279,0.0783316270938451,2764,0,-2.1680644332078,0.0783316270938451,"C",12.2898550724638,848,69,3,2005,2007,"NYK",2,"butleja01"
1596,"Gerald Brown",0.078313970002643,2775,0,1289,0.078313970002643,-8.42794783953555,0.078313970002643,"SG",6.97058823529412,237,34,1,1999,1999,"PHO",1,"brownge02"
1597,"Bobby Lewis",0.078064685444146,2775,0,1290,0.078064685444146,-4.24526116817667,0.078064685444146,"SG",16.727969348659,4366,261,4,1968,1971,"SFW",2,"lewisbo01"
1598,"Ekpe Udoh",0.0775588971255755,1281,0.0775588971255755,2764,0,-1.8424388414893,0.0775588971255755,"C",16.6546762589928,4630,278,5,2011,2015,"MIL",3,"udohek01"
1599,"Will Bynum",0.077450581928174,2775,0,1291,0.077450581928174,-2.83051063174022,0.077450581928174,"PG",18.3106267029973,6720,367,8,2006,2015,"DET",3,"bynumwi01"
1600,"Bert Cook",0.0774166818991977,2775,0,1292,0.0774166818991977,-5.35042679386785,0.0774166818991977,"SG",11.6842105263158,444,38,1,1955,1955,"NYK",1,"cookbe01"
1601,"Barry Parkhill",0.0768149346858528,2775,0,1294,0.0768149346858528,-6.3501629527892,0.0768149346858528,"SG",17.7556818181818,3125,176,3,1974,1976,"VIR",2,"parkhba01"
1602,"Kenny Rollins",0.0766011150392882,2775,0,1295,0.0766011150392882,-4.44661146949816,0.0766011150392882,"PG",10.0204081632653,491,49,1,1953,1953,"BOS",1,"rollike01"
1603,"Pape Sy",0.0765138278983824,2775,0,1296,0.0765138278983824,-2.1208538420613,0.0765138278983824,"SF",4.57142857142857,32,7,1,2011,2011,"ATL",1,"sypa01"
1604,"Tyson Wheeler",0.0764348013712659,1285,0.0764348013712659,2764,0,31.5739205485064,0.0764348013712659,"PG",3,3,1,1,1999,1999,"DEN",1,"wheelty01"
1605,"Jerrod Mustaf",0.0763372421908404,2775,0,1298,0.0763372421908404,-4.0926908092079,0.0763372421908404,"PF",10.2328042328042,1934,189,4,1991,1994,"PHO",2,"mustaje01"
1606,"Antoine Wright",0.0756526664055207,2775,0,1299,0.0756526664055207,-3.15196276097101,0.0756526664055207,"SG",18.6492307692308,6061,325,6,2006,2011,"NJN",4,"wrighan01"
1607,"Kevin Ollie",0.0755191994399646,2775,0,1300,0.0755191994399646,-3.01520845650454,0.0667376634031758,"PG",15.0951704545455,10627,704,13,1998,2010,"PHI",12,"ollieke01"
1608,"Mo Howard",0.0752466159085062,1286,0.0752466159085062,2764,0,-1.39817232250488,0.0752466159085062,"SG",10.78125,345,32,1,1977,1977,"CLE",2,"howarmo01"
1609,"Jason Thompson",0.0750185070830404,1287,0.0750185070830404,2764,0,-1.40659782899476,0.0750185070830404,"PF",26.2925045703839,14382,547,8,2009,2016,"SAC",2,"thompja02"
1610,"Jordan Mickey",0.0748134252827661,1288,0.0748134252827661,2764,0,30.4465641912967,0.0748134252827661,"PF",2.5,5,2,1,2016,2016,"BOS",1,"mickejo01"
1611,"Matt Maloney",0.0746005882966848,1289,0.0746005882966848,2764,0,-1.73763835198925,0.0746005882966848,"PG",25.8259493670886,8161,316,6,1997,2003,"HOU",3,"malonma01"
1612,"Tom Workman",0.074507914677012,1290,0.074507914677012,2764,0,-1.21247493879881,0.0416885566249201,"F-C",10.2480620155039,1322,129,4,1968,1971,"BAL",6,"workmto01"
1613,"Jerome Lane",0.0743778064775856,1291,0.0743778064775856,2764,0,-2.49683226548978,0.0743778064775856,"PF",14.6396396396396,3250,222,5,1989,1993,"DEN",4,"laneje01"
1614,"Abdul Jeelani",0.0739666760095122,1293,0.0739666760095122,2764,0,-0.973119622385272,0.0739666760095122,"SF",16.7412587412587,2394,143,2,1980,1981,"DAL",2,"jeelaab01"
1615,"Jonathan Bender",0.0739404481499047,1323,0.0551985721690937,1448,0.018741875980811,-3.19294693386648,0.0551985721690937,"SF",14.0236486486486,4151,296,8,2000,2010,"IND",2,"bendejo01"
