"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
1554,"Billy McKinney",0.0701865600820881,-2.03896026228619,0.0701865600820881,"PG",19.2383838383838,9523,495,7,1979,1986,5,"mckinbi01"
1555,"Rodney Buford",0.0693825550444225,-3.85413508972,0.0684910200502848,"SF",16.9527559055118,4306,254,5,2000,2005,5,"buforro01"
1556,"Greg Anderson",0.0689929912894721,-2.31790235498855,0.0689929912894721,"PF",20.5351506456241,14313,697,10,1988,1998,6,"andergr01"
1557,"Tony Smith",0.0689074435453858,-2.96218830633141,0.0689074435453858,"SG",15.5888429752066,7545,484,9,1991,2001,6,"smithto02"
1558,"Tom Kozelko",0.0684207218629079,-3.13712070073271,0.0684207218629079,"PF",9.51869158878505,2037,214,3,1974,1976,2,"kozelto01"
1559,"Bostjan Nachbar",0.0683489352190938,-1.99009013096062,0.0421513396200434,"SF",17.7641791044776,5951,335,6,2003,2008,4,"nachbbo01"
1560,"Maceo Baston",0.0678233422401058,-1.07449411482723,0.0392248032801292,"PF",7.84905660377358,832,106,4,2003,2009,2,"bastoma01"
1561,"Sam Williams",0.0676502341979112,-0.826412125288004,0.0676502341979112,"PF",17.3270676691729,4609,266,4,1982,1985,2,"willisa02"
1562,"Evan Turner",0.0674308355800834,-1.98455341416178,0.0674308355800834,"SF",28.1793103448276,12258,435,6,2011,2016,3,"turneev01"
1563,"Wally Walker",0.067099555372068,-2.23814971758285,0.067099555372068,"SF",17.3465818759936,10911,629,8,1977,1984,3,"walkewa01"
1564,"Pape Sy",0.0668699657914296,-2.07695998527206,0.0668699657914296,"SF",4.57142857142857,32,7,1,2011,2011,1,"sypa01"
1565,"Lance Blanks",0.0668686741615761,-4.09551663231872,0.0668686741615761,"SG",7.37762237762238,1055,143,3,1991,1993,2,"blankla01"
1566,"George Tinsley",0.0668617608794955,-1.72058331890578,0.0580838605017689,"SF",14.5135135135135,2148,148,2,1970,1972,3,"tinslge01"
1567,"Bernard James",0.0667473108519204,-1.22860385646211,0.040032497406226,"C",8.11578947368421,771,95,3,2013,2015,1,"jamesbe01"
1568,"Jackie Dinkins",0.0663095391408903,-2.89275419814218,0.0663095391408903,"SF",4.73684210526316,90,19,1,1972,1972,1,"dinkija01"
1569,"Rich Yonakor",0.0662848759312317,1.55120251026839,0.0485006557389416,"PF",6.16666666666667,74,12,1,1982,1982,1,"yonakri01"
1570,"Jeff Judkins",0.0660664549210562,-1.90693900691287,0.0660664549210562,"SF",12.2974910394265,3431,279,5,1979,1983,4,"judkije01"
1571,"David Wood",0.0658084223341856,-1.5230566106647,0.0646136413365625,"PF",13.3690476190476,5615,420,7,1989,1997,8,"woodda01"
1572,"Bob Quick",0.0658009428259258,-0.984569155526312,0.0658009428259258,"SF",13.4305555555556,1934,144,4,1969,1972,3,"quickbo01"
1573,"Linton Johnson",0.0655306439623874,-2.56904425837543,0.0655306439623874,"PF",13.7727272727273,2121,154,6,2004,2009,7,"johnsli01"
1574,"Doug Lee",0.0654935674112258,-3.10836468070045,0.0654935674112258,"SG",5.61333333333333,421,75,3,1992,1995,2,"leedo01"
1575,"Rick Adelman",0.0651667953088742,-2.30840813849903,0.0651667953088742,"PG",22.2691511387164,10756,483,7,1969,1975,5,"adelmri01"
1576,"Thomas Gardner",0.0651168230411775,-8.46169302220211,0.0651168230411775,"SG",7.04347826086957,162,23,2,2008,2009,2,"gardnth01"
1577,"Ira Newble",0.0650930856080435,-2.09770789027481,0.0606890194651602,"SF",19.5586734693878,7667,392,8,2001,2008,5,"newblir01"
1578,"Eldridge Recasner",0.0638598155368555,-1.89887449720314,0.0638598155368555,"SG",17.0862619808307,5348,313,8,1995,2002,5,"recasel01"
1579,"Amal McCaskill",0.0638459484361337,-4.51771258097947,0.0638459484361337,"C",8.4051724137931,975,116,4,1997,2004,4,"mccasam01"
1580,"Willie Porter",0.0633727153286287,-1.15404407615081,0.0449115170955746,"PF",19.3855421686747,1609,83,2,1968,1969,4,"portewi01"
1581,"Zach LaVine",0.0631623030966217,-3.83506823677501,0.0631623030966217,"PG",24.6111111111111,2215,90,2,2015,2016,1,"lavinza01"
1582,"Tyus Edney",0.0628074423053546,-2.09688849899845,0.0628074423053546,"PG",21.0086206896552,4874,232,4,1996,2001,3,"edneyty01"
1583,"Chucky Atkins",0.0627645952023145,-1.38843631693766,0.0627645952023145,"PG",24.7937158469945,18149,732,11,2000,2010,8,"atkinch01"
1584,"Anthony Avent",0.0614653531392423,-4.59282085940054,0.0614653531392423,"PF",18.8614958448753,6809,361,6,1993,2000,5,"aventan01"
1585,"Keyon Dooling",0.0613992076840042,-2.502185804669,0.0613992076840042,"PG",18.8836915297092,14937,791,13,2001,2013,7,"doolike01"
1586,"Pete Chilcutt",0.0599973307195143,-2.28014865404722,0.0599973307195143,"PF",14.4247933884298,8727,605,9,1992,2000,7,"chilcpe01"
1587,"Roger Brown",0.059191995266791,-3.15487481079951,0.0573564785887432,"C",10.7786259541985,2824,262,5,1973,1980,7,"brownro02"
1588,"Jordan Farmar",0.0586277743711733,-1.70795058960115,0.0586277743711733,"PG",18.871198568873,10549,559,8,2007,2015,3,"farmajo01"
1589,"Freddie Crawford",0.0584355000010297,-2.59118836680955,0.0584355000010297,"SG",17.0271084337349,5653,332,5,1967,1971,5,"crawffr01"
1590,"Rodney Hood",0.058344566485051,-0.570335448796597,0.058344566485051,"SG",22.9016393442623,1397,61,2,2015,2016,1,"hoodro01"
1591,"Red Stroud",0.0582553666961128,4.47413823205909,0.0582553666961128,"G",4.71428571428571,33,7,1,1968,1968,1,"stroure01"
1592,"Joe Ingles",0.0575079466380136,-1.22621281552528,0.0575079466380136,"SF",20.1098901098901,1830,91,2,2015,2016,1,"inglejo01"
1593,"Rick Weitzman",0.0572324376365955,-11.6593418057927,0.0572324376365955,"SG",2.85714285714286,80,28,1,1968,1968,1,"weitzri01"
1594,"Sam Mitchell",0.0565926676896006,-1.54484533258761,0.0439071272253199,"SF",21.9477682811016,23111,1053,13,1990,2002,2,"mitchsa01"
1595,"Kevin Pritchard",0.0564604564148052,-5.20287432304125,0.0564604564148052,"PG",11.968085106383,1125,94,4,1991,1996,5,"pritcke01"
1596,"Gary Leonard",0.0561300971586844,-5.4100377792767,0.0473811133139848,"C",4.66666666666667,154,33,3,1990,1992,2,"leonaga01"
1597,"Earl Cureton",0.0557900724983475,-1.97264277631115,0.0557900724983475,"C",17.8681318681319,13008,728,12,1981,1997,7,"curetea01"
1598,"Tyronn Lue",0.0556525500832206,-2.03382331750862,0.0547163955023003,"PG",22.1460869565217,12734,575,11,1999,2009,7,"luety01"
1599,"Owen Wells",0.0555318028222978,-4.37064782930258,0.0555318028222978,"SF",5.91891891891892,219,37,1,1975,1975,1,"wellsow01"
1600,"Togo Palazzi",0.0554602640561681,-2.66057522228706,0.0554602640561681,"SF",13.1412103746398,4560,347,6,1955,1960,2,"palazto01"
1601,"Rod Derline",0.0549447834016706,-5.14367239688138,0.0549447834016706,"SG",9.48717948717949,1110,117,2,1975,1976,1,"derliro01"
1602,"Pete Myers",0.0548026891632608,-2.75538413167262,0.0414369491002752,"SG",15.8802992518703,6368,401,9,1987,1998,7,"myerspe01"
1603,"Nick Jones",0.0543772063105811,-3.84654985019935,0.0543772063105811,"SG",11.9268292682927,2445,205,5,1968,1973,5,"jonesni01"
1604,"Walt Wesley",0.0538088813413356,-2.85136932992258,0.0538088813413356,"C",17.3729096989967,10389,598,10,1967,1976,8,"weslewa01"
1605,"Wang Zhizhi",0.0537562615726604,-3.35982702209591,0.0537562615726604,"C",8.69281045751634,1330,153,5,2001,2005,3,"zhizhwa01"
1606,"Ronald Murray",0.0532547083559225,-2.79520425669669,0.0532547083559225,"SG",22.7669172932331,12112,532,8,2003,2010,8,"murraro01"
1607,"Samuel Robinson",0.0531289929851028,-2.8665083089418,0.0421848122850997,"SF",21.1805555555556,3050,144,2,1971,1972,1,"robinsa01"
1608,"George Trapp",0.0530544692865694,-2.98105805254756,0.05012337249976,"PF",18.0024390243902,7381,410,6,1972,1977,2,"trappge01"
1609,"Evan Eschmeyer",0.0529540988997557,-1.38228433458062,0.0529540988997557,"C",13.527950310559,2178,161,4,2000,2003,2,"eschmev01"
1610,"Mike Penberthy",0.0529440607943895,-1.71553283711329,0.0529440607943895,"PG",15.4107142857143,863,56,2,2001,2002,1,"penbemi01"
1611,"Jay Miller",0.0526400679091989,-3.4278612810534,0.0526400679091989,"SF",10.0534351145038,1317,131,4,1968,1971,4,"milleja01"
1612,"Brian Quinnett",0.0526121087633334,-3.96643232957167,0.0526121087633334,"SG",10.9861111111111,1582,144,3,1990,1992,2,"quinnbr01"
1613,"Jordan Adams",0.0521298823814037,-1.53407197991882,0.0521298823814037,"SG",7.58333333333333,273,36,2,2015,2016,1,"adamsjo01"
1614,"Will Bynum",0.0520847694233112,-2.82832965941554,0.0520847694233112,"PG",18.3106267029973,6720,367,8,2006,2015,3,"bynumwi01"
1615,"Mickey Davis",0.0516985051213731,-1.42336658105405,0.0516985051213731,"SF",12.5333333333333,4136,330,6,1972,1977,2,"davismi02"
1616,"Tom Marshall",0.0515957741315664,-2.2755310925097,0.0515957741315664,"SF",15.4335260115607,2670,173,4,1955,1959,3,"marshto01"
1617,"Michael Smith",0.0514287590928401,-3.89736089213128,0.0514287590928401,"PF",9.18367346938776,1350,147,3,1990,1995,2,"smithmi01"
1618,"Anthony Randolph",0.0513524760480614,-2.15468397131643,0.0513524760480614,"PF",15.0622568093385,3871,257,6,2009,2014,4,"randoan01"
1619,"Kyle O'Quinn",0.0512845311082709,-0.615333284561844,0.0512845311082709,"C",14.8994708994709,2816,189,4,2013,2016,2,"oquinky01"
1620,"Don Boven",0.0512755120793071,-2.12589967394401,0.0512755120793071,"F-G",24.5815602836879,3466,141,2,1952,1953,3,"bovendo01"
1621,"Richie Regan",0.0503081273633386,-2.75603710852196,0.0503081273633386,"PG",25.6082949308756,5557,217,3,1956,1958,2,"reganri01"
1622,"Loren Woods",0.0501943494989864,-3.02354749382748,0.0501943494989864,"C",11.1095890410959,2433,219,6,2002,2008,4,"woodslo01"
1623,"Mark Strickland",0.0500182337966278,-2.42657569286044,0.0347216532326221,"PF",11.9484536082474,3477,291,8,1995,2003,6,"stricma01"
1624,"Reggie Harding",0.0496663812502177,-1.51998695658335,0.0496663812502177,"C",27.6913043478261,6369,230,4,1964,1968,3,"hardire01"
1625,"Mike D'Antoni",0.0493191338880066,-2.83775382933686,0.0493191338880066,"SG",14.6630434782609,2698,184,4,1974,1977,4,"dantomi01"
1626,"Bobby Lewis",0.0491064760692422,-4.24302602977484,0.0491064760692422,"SG",16.727969348659,4366,261,4,1968,1971,2,"lewisbo01"
1627,"Brian Brunkhorst",0.0489535170105221,2.72036645494121,0.0489535170105221,"F",18.6666666666667,56,3,1,1969,1969,1,"brunkbr01"
1628,"John Coker",0.0488659135027546,-6.96475739186814,0.0488659135027546,"C",5.64,141,25,3,1996,2001,3,"cokerjo01"
1629,"Daniel Orton",0.0484684508045831,-1.81436033629111,0.0371731539622863,"C",10.0181818181818,551,55,3,2012,2014,3,"ortonda01"
1630,"Kennard Winchester",0.0483499874251867,-4.3332654700918,0.0483499874251867,"SF",8.312,1039,125,3,1991,1993,2,"winchke01"
1631,"Dontonio Wingfield",0.0481896407392831,-1.93017038675463,0.0481896407392831,"SF",10.0327868852459,1224,122,4,1995,1998,2,"wingfdo01"
1632,"Greg Kite",0.0481880488364556,-3.38979677080949,0.0481880488364556,"C",14.1120107962213,10457,741,12,1984,1995,7,"kitegr01"
1633,"Marc Jackson",0.047897270412571,-2.53562567434767,0.047897270412571,"C",19.4185463659148,7748,399,7,2001,2007,5,"jacksma02"
1634,"Jiri Welsch",0.0478848895827063,-2.17620094170948,0.0478848895827063,"SF",18.4901960784314,4715,255,4,2003,2006,4,"welscji01"
1635,"Maalik Wayns",0.0478138671264535,-8.95197267976471,0.032965818160208,"PG",7.27586206896552,211,29,2,2013,2014,2,"waynsma01"
1636,"Andre Turner",0.0477603408361552,-3.41134612721721,0.0477603408361552,"PG",15.2359550561798,2712,178,6,1987,1992,7,"turnean01"
1637,"Mike Lynn",0.0476742855325327,-6.79522706139331,0.0476742855325327,"SF",8.34615384615385,434,52,2,1970,1971,2,"lynnmi01"
1638,"Lucas Nogueira",0.0466823954987485,-4.40874654756265,0.0466823954987485,"C",3.5,28,8,2,2015,2016,1,"noguelu01"
1639,"Tyson Wheeler",0.046565406548696,31.5469066959446,0.046565406548696,"PG",3,3,1,1,1999,1999,1,"wheelty01"
1640,"Todd Day",0.0464581456158948,-1.19594860450064,0.0327469459589683,"SG",25.0284552845528,12314,492,8,1993,2001,5,"dayto01"
1641,"Dominic McGuire",0.046429983319999,-2.43235014780201,0.046429983319999,"SF",15.5449275362319,5363,345,6,2008,2013,7,"mcguido01"
1642,"Dave Minor",0.0462813861612831,-1.62635142687649,0.0462813861612831,"G-F",27.3103448275862,3168,116,2,1952,1953,2,"minorda01"
1643,"Chad Gallagher",0.046012588435409,31.1842580136283,0.046012588435409,"C",1.5,3,2,1,1994,1994,1,"gallach01"
1644,"Eddie Phillips",0.0459606496492861,-5.0577030284607,0.0459606496492861,"SF",8.56,428,50,1,1983,1983,1,"philled01"
1645,"Kyrylo Fesenko",0.0456371346876957,-4.4197066523265,0.0456371346876957,"C",8.88275862068966,1288,145,5,2008,2012,2,"fesenky01"
1646,"Kirk Haston",0.0454329027621294,-12.7040105331942,0.0454329027621294,"PF",4.75862068965517,138,29,2,2002,2003,2,"hastoki01"
1647,"McCoy McLemore",0.0450334743793054,-2.87517450703603,0.0450334743793054,"SF",20.8361204013378,12460,598,8,1965,1972,7,"mclemmc01"
1648,"Randy Livingston",0.0442887622514039,-3.74356473602992,0.03858089943836,"PG",13.0272727272727,2866,220,11,1997,2007,9,"livinra01"
1649,"Mark Pope",0.0440845361455578,-3.34483994215675,0.0290641488855201,"PF",10.3734939759036,1722,166,6,1998,2005,3,"popema01"
1650,"Shelden Williams",0.0433318858800253,-2.37532022615873,0.0433318858800253,"PF",15.2926829268293,5643,369,6,2007,2012,7,"willish02"
1651,"Henry Dickerson",0.0432590348304444,-7.11884930178837,0.0432590348304444,"SG",6.78571428571429,190,28,2,1976,1977,2,"dickehe01"
1652,"Reggie Williams",0.043169432943173,-1.62007538955109,0.043169432943173,"SF",18.285,3657,200,6,2010,2015,4,"willire02"
1653,"Lou Amundson",0.0430402199189791,-2.18031248461576,0.0368544161523334,"PF",13.0552995391705,5666,434,10,2007,2016,11,"amundlo01"
1654,"Kelenna Azubuike",0.042934355611533,-0.980291017785124,0.042934355611533,"SG",23.4651162790698,5045,215,5,2007,2012,2,"azubuke01"
1655,"Bud Ogden",0.0428954457360346,-3.33503869661925,0.0428954457360346,"SF",6.65789473684211,506,76,2,1970,1971,1,"ogdenbu01"
1656,"Clay Johnson",0.0422490968146524,-3.37839747295332,0.0422490968146524,"SG",7.78350515463918,755,97,3,1982,1984,2,"johnscl02"
1657,"Othello Hunter",0.0421659322226423,-4.64669761797473,0.0421659322226423,"PF",5.14814814814815,139,27,2,2009,2010,1,"hunteot01"
1658,"Rudy Macklin",0.0419864941274946,-2.66344858961075,0.024673762783705,"SF",17.3333333333333,2860,165,3,1982,1984,2,"macklru01"
1659,"Antonio Burks",0.0418805812110626,-5.88944332378286,0.0418805812110626,"PG",9.58333333333333,805,84,2,2005,2006,1,"burksan01"
1660,"John McCullough",0.0417498685232406,4.57233657624946,0.0417498685232406,"SG",2.875,23,8,1,1982,1982,1,"mcculjo01"
1661,"Keith Jennings",0.0417241590044225,-0.580537008227049,0.0417241590044225,"PG",17.9281437125749,2994,167,3,1993,1995,1,"jennike01"
1662,"Ryan Bowen",0.0410678983098487,-0.995749812416502,0.0382906444514766,"SF",12.6401515151515,6674,528,10,2000,2010,4,"bowenry01"
1663,"Jan Vesely",0.0409904137222701,-1.33466822178103,0.0409904137222701,"PF",15.1543209876543,2455,162,3,2012,2014,2,"veselja01"
1664,"John Battle",0.0408308980060648,-2.54068299351593,0.0408308980060648,"SG",17.4347826086957,11629,667,10,1986,1995,2,"battljo01"
1665,"Jerrod Mustaf",0.0400940779018208,-4.08810922495574,0.0400940779018208,"PF",10.2328042328042,1934,189,4,1991,1994,2,"mustaje01"
1666,"Steve Colter",0.0399238842196077,-1.31380304000462,0.035060981965601,"PG",18.14,9977,550,8,1985,1995,6,"coltest01"
1667,"Sam Vincent",0.0398351849711494,-2.34845964052155,0.0398351849711494,"PG",18.0200892857143,8073,448,7,1986,1992,4,"vincesa01"
1668,"Glenn Mosley",0.0397621023038464,-3.38604842666522,0.0397621023038464,"PF",7.08571428571429,248,35,2,1978,1979,2,"moslegl01"
1669,"George Johnson",0.0397541106908778,-2.25928613977072,0.0397541106908778,"C",15.5761589403974,2352,151,4,1971,1974,3,"johnsge01"
1670,"Scooter McCray",0.0395222775123129,-3.72235132296207,0.0395222775123129,"PF",11.4814814814815,930,81,3,1984,1987,2,"mccrasc01"
1671,"Antoine Wright",0.0393531409046181,-3.14780671367804,0.0393531409046181,"SG",18.6492307692308,6061,325,6,2006,2011,4,"wrighan01"
1672,"Jerry Sichting",0.0387960989577858,-2.03692963009601,0.0387960989577858,"PG",20.7550387596899,13387,645,10,1981,1990,5,"sichtje01"
1673,"Maury King",0.0384301008944108,-3.92655480830041,0.0384301008944108,"PG",25.6052631578947,973,38,2,1960,1963,2,"kingma01"
1674,"Henry Ward",0.0380638636536586,-5.06903703142488,0.0380638636536586,"SG",9.34042553191489,878,94,2,1976,1977,2,"wardhe01"
1675,"Hank Whitney",0.038060085084834,-2.15246259670013,0.038060085084834,"PF",20.751677852349,3092,149,3,1968,1970,4,"whitnha01"
1676,"Rex Walters",0.0379583183747199,-2.98343117620361,0.0379583183747199,"SG",13.6165191740413,4616,339,7,1994,2000,3,"waltere01"
1677,"Marko Milic",0.037946328729039,-3.24450376912888,0.037946328729039,"SF",4.78260869565217,220,46,2,1998,1999,1,"milicma01"
1678,"Phil Hankinson",0.0377966530138294,-2.75106406617453,0.0377966530138294,"SF",5.57142857142857,195,35,2,1974,1975,1,"hankiph01"
1679,"Shelton Jones",0.0376658761341024,-4.26629957687239,0.0376658761341024,"SF",13.3725490196078,682,51,1,1989,1989,3,"jonessh01"
1680,"Lorenzo Charles",0.037508433098869,-2.83010907794866,0.037508433098869,"SF",7.2,288,40,1,1986,1986,1,"charllo01"
1681,"Larry Demic",0.0373925234272745,-4.20577179291725,0.0373925234272745,"PF",15.5240384615385,3229,208,3,1980,1982,1,"demicla01"
1682,"Barry Parkhill",0.0369166552252845,-6.34837919033643,0.0369166552252845,"SG",17.7556818181818,3125,176,3,1974,1976,2,"parkhba01"
1683,"Doug McDermott",0.0368235957743486,-3.62870605304739,0.0298074141198769,"SF",11.3529411764706,579,51,2,2015,2016,1,"mcderdo01"
1684,"Gerald Brown",0.0364320540942932,-8.42040923694822,0.0364320540942932,"SG",6.97058823529412,237,34,1,1999,1999,1,"brownge02"
1685,"Patrick Ewing",0.0362720141429049,-7.90884881049306,0.0362720141429049,"SF",2.33333333333333,21,9,1,2011,2011,1,"ewingpa02"
1686,"Acie Law",0.0358720523758865,-4.71792283727067,0.0358720523758865,"PG",12.3084577114428,2474,201,4,2008,2011,5,"lawac01"
1687,"Duane Causwell",0.035699517375536,-1.49733948368337,0.035699517375536,"C",17.2386156648452,9464,549,11,1991,2001,2,"causwdu01"
1688,"Bill Wennington",0.035178038262563,-2.52096442779406,0.035178038262563,"C",13.053164556962,10312,790,13,1986,2000,3,"wennibi01"
1689,"Arinze Onuaku",0.0348540831429737,-1.02951197404938,0.0348540831429737,"PF",8.90909090909091,98,11,2,2014,2015,3,"onuakar01"
1690,"Major Jones",0.0346562477966687,-2.69431292804462,0.0319679183523865,"PF",13.295165394402,5225,393,6,1980,1985,2,"jonesma01"
1691,"Tracy Moore",0.0345088183927693,-3.10175091978573,0.0345088183927693,"SG",14.5294117647059,1729,119,5,1992,1997,3,"mooretr01"
1692,"John Barnhill",0.0342256987516988,-2.33435820369122,0.0342256987516988,"PG",23.4983974358974,14663,624,10,1963,1972,6,"barnhjo01"
1693,"Derrick Brown",0.0338849659693107,-1.65272575528817,0.0334551824681945,"SF",14.7687861271676,2555,173,3,2010,2012,2,"brownde04"
1694,"Henry Bacon",0.0337486167125183,-5.97387071248013,0.0337486167125183,"SG",9,441,49,1,1973,1973,1,"baconhe01"
1695,"J.J. Anderson",0.0336852161743782,-1.96980848019742,0.0336852161743782,"SF",12.2407407407407,1983,162,3,1983,1985,2,"anderjj01"
1696,"Dan O'Sullivan",0.0335859839596035,-4.89402819307142,0.0335859839596035,"C",6.6,297,45,4,1991,1996,5,"osullda01"
1697,"Dave Budd",0.0335328946495815,-1.49445300812032,0.0335328946495815,"SF",18.0991501416431,6389,353,5,1961,1965,1,"buddda01"
1698,"Tom Payne",0.0335169672077772,-3.44634167729462,0.0335169672077772,"C",7.73333333333333,232,30,1,1972,1972,1,"payneto01"
1699,"Jerome Jordan",0.0332022957558508,-0.14128899656761,0.0297173536614741,"C",7.46268656716418,500,67,2,2012,2015,2,"jordaje01"
1700,"Carlos Arroyo",0.0331308088694653,-1.81889769131077,0.0331308088694653,"PG",18.2636815920398,11013,603,9,2002,2011,7,"arroyca01"
1701,"Sundiata Gaines",0.0330548951300197,-2.23194715928482,0.0330548951300197,"PG",11.1694915254237,1318,118,3,2010,2012,4,"gainesu01"
1702,"Jeff Adrien",0.0330373287825415,-1.92817070652092,0.0330373287825415,"PF",14.0392156862745,2148,153,5,2011,2015,5,"adrieje01"
1703,"Curtis Kitchen",0.0329801726780788,-0.912796944485612,0.0329801726780788,"PF",3.85714285714286,54,14,1,1987,1987,1,"kitchcu01"
1704,"Audie Norris",0.0327457677002325,-2.62553080096604,0.0327457677002325,"C",13.5217391304348,2799,207,3,1983,1985,1,"norriau01"
1705,"Kenny Rollins",0.0327078339578971,-4.45721111669493,0.0327078339578971,"PG",10.0204081632653,491,49,1,1953,1953,1,"rollike01"
1706,"Mike O'Koren",0.0325815651987518,-0.981745729888816,0.0325815651987518,"SF",21.4121779859485,9143,427,8,1981,1988,2,"okoremi01"
1707,"Bob Miller",0.0322715016836089,8.9387894141678,0.0322715016836089,"PF",4,8,2,1,1984,1984,1,"millebo01"
1708,"Al Smith",0.0322681879675163,-1.68549006488431,0.0322681879675163,"PG",26.5352112676056,9420,355,5,1972,1976,2,"smithal01"
1709,"Len Kosmalski",0.032177794841894,-3.36973397370923,0.032177794841894,"C",6.52439024390244,535,82,2,1975,1976,2,"kosmale01"
1710,"Bert Cook",0.0321560401281431,-5.34034112450892,0.0321560401281431,"SG",11.6842105263158,444,38,1,1955,1955,1,"cookbe01"
1711,"Charles Smith",0.0321558149016674,-2.29114734101515,0.0321558149016674,"PG",7.85526315789474,597,76,3,1990,1996,2,"smithch02"
1712,"Stephen Howard",0.0316696773881736,-2.66027903923518,0.0284686033284636,"SF",6.1037037037037,824,135,4,1993,1998,3,"howarst01"
1713,"Connie Norman",0.0313273320246268,-4.21886269604023,0.0313273320246268,"SG",12.14,1214,100,3,1975,1979,2,"normaco01"
1714,"Julian Wright",0.03128582040658,-2.10993476195725,0.03128582040658,"SF",13.0569105691057,3212,246,4,2008,2011,2,"wrighju01"
1715,"Reggie Johnson",0.0312576678218316,-1.56994574832117,0.0312576678218316,"PF",19.2962962962963,6252,324,4,1981,1984,5,"johnsre01"
1716,"Howard Wright",0.0311752469516905,-5.50282514339679,0.0311752469516905,"PF",9.1578947368421,174,19,2,1991,1993,3,"wrighho02"
1717,"Dorie Murrey",0.0308746949218852,-2.62004086142353,0.0308746949218852,"PF",12.2433155080214,4579,374,6,1967,1972,4,"murredo01"
1718,"Norm Cook",0.0308727878260784,-6.2712226621563,0.0308727878260784,"SF",5.39285714285714,151,28,2,1977,1978,2,"cookno01"
1719,"Bill Gabor",0.0308602013922352,-1.84981878482208,0.0308602013922352,"SG",19.0622009569378,3984,209,4,1952,1955,1,"gaborbi01"
1720,"Julyan Stone",0.0308443941601571,-1.81057279760093,0.0308443941601571,"SG",6.76470588235294,345,51,3,2012,2014,2,"stoneju01"
1721,"Carl Henry",0.0308142367606538,-4.79510849859466,0.0308142367606538,"SG",5.20689655172414,151,29,1,1986,1986,1,"henryca01"
1722,"Cedric Lewis",0.0308118071347473,16.1594091102957,0.0308118071347473,"C",1.33333333333333,4,3,1,1996,1996,1,"lewisce01"
1723,"Korleone Young",0.0307434216792884,5.03353692432264,0.0307434216792884,"SF",5,15,3,1,1999,1999,1,"youngko01"
1724,"Ben Coleman",0.0306650474029219,-2.77133439921698,0.0306650474029219,"PF",15.804347826087,3635,230,5,1987,1994,4,"colembe01"
1725,"Cozell McQueen",0.0301204423654383,9.46814722502609,0.0301204423654383,"PF",2.33333333333333,7,3,1,1987,1987,1,"mcqueco01"
1726,"Tim Kempton",0.0297208076472657,-3.1203252875656,0.022652484688253,"PF",13.5629370629371,3879,286,8,1987,1998,9,"kemptti01"
1727,"John Lucas III",0.0295668390209396,-3.30752484937747,0.0295668390209396,"PG",12.3688524590164,3018,244,7,2006,2015,5,"lucasjo02"
1728,"James Bailey",0.029427313529193,-2.05874899973145,0.029427313529193,"PF",19.3579638752053,11789,609,9,1980,1988,5,"baileja01"
1729,"Christian Eyenga",0.028935839856345,-4.49731857466692,0.028935839856345,"SF",19.5925925925926,1058,54,2,2011,2012,2,"eyengch01"
1730,"Kenny McIntosh",0.0285546448216501,-5.20824112745338,0.0285546448216501,"SF",20.9039548022599,3700,177,4,1972,1975,2,"mcintke01"
1731,"Willie Cauley-Stein",0.028363422916238,0.410435413964385,0.028363422916238,"C",19.4285714285714,272,14,1,2016,2016,1,"caulewi01"
1732,"Isaac Austin",0.0283128132039985,-2.36763421761534,0.0281181518090004,"C",19.3628318584071,8752,452,9,1992,2002,8,"austiis01"
1733,"Dennis Schroder",0.0277154620281207,-3.48310150987431,0.0277154620281207,"PG",17.7295597484277,2819,159,3,2014,2016,1,"schrode01"
1734,"Jonathon Simmons",0.0276967990186163,5.54227503905307,0.0276967990186163,"SG",6,12,2,1,2016,2016,1,"simmojo02"
1735,"Steve Hayes",0.0274598708154612,-2.83149033395561,0.0274598708154612,"C",10.7840375586854,2297,213,5,1982,1986,6,"hayesst01"
1736,"Willie Long",0.0273269451762113,-1.92982323485998,0.0273269451762113,"PF",23.7194570135747,5242,221,3,1972,1974,2,"longwi01"
1737,"Delaney Rudd",0.0273207246622752,-4.92368166442011,0.0273207246622752,"PG",9.67300380228137,2544,263,4,1990,1993,2,"ruddde01"
1738,"Glenn Robinson III",0.0268583883682714,-3.42926462024497,0.0268583883682714,"PF",9.20454545454546,405,44,2,2015,2016,3,"robingl02"
1739,"Chris Engler",0.0267652319279015,-5.46589605702056,0.0267652319279015,"C",7.19897959183673,1411,196,5,1983,1988,5,"englech01"
1740,"Anthony Brown",0.0267237046382636,6.84358341423363,0.0267237046382636,"SF",3,9,3,1,2016,2016,1,"brownan02"
1741,"Henry Sims",0.0266639557055378,-1.91196954021286,0.0266639557055378,"C",18.8347107438017,2279,121,3,2013,2015,3,"simshe01"
1742,"Marcus Smart",0.0263817447403664,-0.0167286651618611,0.0263817447403664,"PG",27,2160,80,2,2015,2016,1,"smartma01"
1743,"Jim Ware",0.026245749968444,-10.0499837968897,0.026245749968444,"PF",6.82089552238806,457,67,3,1967,1969,3,"wareji01"
1744,"John Amaechi",0.0261886613004233,-5.3462620875553,0.0261886613004233,"C",16.1395348837209,4858,301,5,1996,2003,3,"amaecjo01"
