"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
649,"Tim Thomas",1.7622448291749,1009,0.106380482403703,386,1.65586434677119,-1.59063234718394,0.723096949479741,"SF",26.0307167235495,22881,879,13,1998,2010,"MIL",7,"thomati01"
650,"Charles Jones",1.75476482185671,547,1.6191286427831,923,0.135636179073613,-0.279597753619515,0.683698644697139,"PF",19.0727272727273,14686,770,15,1984,1998,"WSB",5,"jonesch01"
651,"Trent Tucker",1.75284747752313,642,1.02906889156072,569,0.723778585962409,-0.0362953777059986,0.518708087792266,"SG",20.352798053528,16730,822,11,1983,1993,"NYK",3,"tucketr01"
652,"Jerry Sloan",1.74410171918859,557,1.50171378788153,798,0.242387931307059,-0.550736427681991,1.00221725082178,"SG",34.2478314745973,27638,807,11,1966,1976,"CHI",2,"sloanje01"
653,"Flynn Robinson",1.72899711953134,548,1.61649526971804,959,0.112501849813302,-0.387881537891318,1.2582218236168,"PG",22.7614035087719,12974,570,8,1967,1974,"CIN",6,"robinfl01"
654,"Mack Calvin",1.72590923747197,724,0.676559499347183,482,1.04934973812479,-1.34052197995794,0.676559499347183,"PG",28.708082026538,23799,829,11,1970,1981,"CAR",10,"calvima01"
655,"Fred Hoiberg",1.71405381365128,638,1.03998419405087,579,0.674069619600405,-0.250551845531978,0.519204350416532,"SG",18.5061946902655,10456,565,10,1996,2005,"IND",3,"hoibefr01"
656,"Courtney Lee",1.6985781028236,792,0.480043411578709,447,1.21853469124489,-0.496924908476107,1.21853469124489,"SG",27.0709342560554,15647,578,8,2009,2016,"MEM",5,"leeco01"
657,"Stu Lantz",1.69720765840226,550,1.59722318957386,999,0.0999844688283987,-1.12014295891675,1.42719038964544,"SG",28.0392857142857,15702,560,8,1969,1976,"SDR",5,"lantzst01"
658,"Adrian Smith",1.68743751762245,555,1.54059248457164,905,0.146845033050812,-0.770040501807827,1.0159733720591,"SG",24.4847374847375,20053,819,11,1962,1972,"CIN",3,"smithad01"
659,"Sarunas Marciulionis",1.68194183197283,639,1.03611523841449,585,0.64582659355834,-0.321225378243734,0.552631030525682,"SG",22.5342105263158,8563,380,7,1990,1997,"GSW",4,"marcisa01"
660,"Tom Burleson",1.66437032345202,722,0.680116985850396,499,0.984253337601625,-0.674429037161413,0.797194114869379,"C",21.6854663774403,9997,461,7,1975,1981,"SEA",3,"burleto01"
661,"Arron Afflalo",1.65891443538531,549,1.60433608597661,1107,0.0545783494086957,-0.737776312102963,1.18700042016748,"SG",27.546925566343,17024,618,9,2008,2016,"DEN",5,"afflaar01"
662,"Jeff Malone",1.65706396683176,885,0.286671776734068,426,1.3703921900977,-1.00268399320544,1.18407833066481,"SG",32.9173640167364,31469,956,13,1984,1996,"WSB",4,"malonje01"
663,"Nate Robinson",1.64457212394727,565,1.42126939053526,811,0.223302733412007,-0.630290563729015,0.757315534393581,"PG",22.1876923076923,14422,650,11,2006,2016,"NYK",8,"robinna01"
664,"Malik Rose",1.63888651176373,721,0.680721602666854,505,0.958164909096876,-2.07411784078444,0.958164909096876,"PF",16.5765363128492,14836,895,13,1997,2009,"SAS",4,"rosema01"
665,"Herb Williams",1.62406205427958,579,1.3547932767304,777,0.26926877754917,-1.18206081296183,0.861217748401392,"C",25.0405522001726,29022,1159,18,1982,1999,"NYK",4,"willihe01"
666,"Dave Corzine",1.61684415705847,609,1.22980028201357,691,0.3870438750449,-0.446948747765762,0.442286289421436,"C",23.0490093847758,22104,959,13,1979,1991,"CHI",5,"corzida01"
667,"Udonis Haslem",1.61681048395414,684,0.838769011627768,556,0.778041472326368,-1.1095112297882,0.837158178472037,"PF",26.2592592592593,24106,918,13,2004,2016,"MIA",1,"hasleud01"
668,"Monk Meineke",1.60094330812216,820,0.409716001955077,450,1.19122730616708,-0.891490343187836,1.17754957866465,"PF",19.7884615384615,7203,364,5,1953,1958,"FTW",3,"meinemo01"
669,"Damon Stoudamire",1.59672999636452,627,1.0996243870355,643,0.49710560932902,-0.613473107739244,0.625652362809273,"PG",32.8700322234157,30602,931,13,1996,2008,"POR",4,"stoudda01"
670,"Nikola Vucevic",1.58415548195402,552,1.58415548195402,2682,0,0.578354198012533,0.702848542795241,"C",29.6481481481481,8005,270,5,2012,2016,"ORL",2,"vucevni01"
671,"Warren Jabali",1.5747234705462,819,0.409774244885137,453,1.16494922566106,-1.87729977316507,1.16494922566106,"SG",34.1055900621118,16473,483,7,1969,1975,"DNR",6,"jabalwa01"
672,"Don Henriksen",1.55519021956435,2641.5,0,400,1.55519021956435,-1.97081438331851,1.55519021956435,"C",28.3875968992248,3662,129,2,1953,1955,"BLB",2,"henrido01"
673,"Greg Anthony",1.55289797736361,635,1.04701450417054,640,0.505883473193077,-0.781281520500715,0.537181442167643,"PG",20.3108265424913,17447,859,11,1992,2002,"NYK",6,"anthogr01"
674,"Tyreke Evans",1.55229190716386,554,1.55229190716386,2682,0,0.0706965706837347,0.583126505729537,"SG",33.5072815533981,13805,412,6,2010,2015,"SAC",2,"evansty01"
675,"Chris Ford",1.53536814332729,731,0.664679034675498,524,0.870689108651791,-1.14008869566746,0.664679034675498,"SG",27.6056338028169,23520,852,10,1973,1982,"DET",2,"fordch01"
676,"Ernie Grunfeld",1.53504312336265,1130,0.0297592622132247,413,1.50528386114942,-1.03096941629843,1.38539533173872,"SF",18.8571428571429,13860,735,9,1978,1986,"NYK",3,"grunfer01"
677,"Bobby Phills",1.52724106944592,605,1.24522312380019,766,0.282017945645731,-0.369019656500509,0.719386453698041,"SG",28.4503042596349,14026,493,9,1992,2000,"CLE",2,"phillbo01"
678,"Daniel Gibson",1.51013460665537,2641.5,0,410,1.51013460665537,-1.34173166397675,1.43277869266651,"PG",22.8120805369128,10197,447,7,2007,2013,"CLE",1,"gibsoda01"
679,"Scott Burrell",1.51010837411608,607,1.23943421914717,776,0.270674154968914,-0.252886756137286,0.911821065580857,"SF",19.371921182266,7865,406,8,1994,2001,"CHH",4,"burresc01"
680,"Foots Walker",1.50841012056523,617,1.17283036141025,728,0.335579759154973,-0.43826263165571,0.727283391240267,"PG",22.5970588235294,15366,680,10,1975,1984,"CLE",2,"walkefo01"
681,"Lindsey Hunter",1.50600717740851,606,1.24074341282852,779,0.265263764579992,-1.62885368148457,0.787621303162137,"PG",23.3579335793358,25320,1084,17,1994,2010,"DET",5,"hunteli01"
682,"DeMar DeRozan",1.5009159028802,572,1.40106738567772,1000,0.0998485172024823,-0.855489052461769,1.16005526568194,"SG",33.7505330490405,15829,469,7,2010,2016,"TOR",1,"derozde01"
683,"Bob Kauffman",1.49459786242604,559,1.49459786242604,2682,0,-0.559113101544585,0.55101802842521,"PF",25.6452830188679,13592,530,7,1969,1975,"BUF",4,"kauffbo01"
684,"Kosta Koufos",1.49300229365609,649,0.984053227452372,638,0.508949066203717,-0.525271469603888,0.835164537816721,"C",15.0210526315789,7135,475,8,2009,2016,"DEN",5,"koufoko01"
685,"DeSagana Diop",1.4913050498586,767,0.555984684794588,513,0.935320365064015,-1.78056554808409,0.935320365064015,"C",14.2289348171701,8950,629,12,2002,2013,"DAL",4,"diopde01"
686,"Clarence Weatherspoon",1.48838996350793,560,1.48838996350793,2682,0,-0.544117211056909,0.905633429856857,"PF",30.0546623794212,28041,933,13,1993,2005,"PHI",6,"weathcl01"
687,"Fabricio Oberto",1.48569599941892,725,0.675950468655786,544,0.809745530763136,-0.284230192077206,0.743100662475493,"C",14.8507853403141,5673,382,6,2006,2011,"SAS",3,"obertfa01"
688,"Jason Maxiell",1.46772002897451,839,0.368779358715152,469,1.09894067025936,-1.907248788676,0.988215288191238,"C",18.3154670750383,11960,653,10,2006,2015,"DET",3,"maxieja01"
689,"Brandon Bass",1.4408891225524,914,0.233011796554769,449,1.20787732599763,-0.578722543495643,0.486476339648547,"PF",22.6605633802817,16089,710,11,2006,2016,"BOS",5,"bassbr01"
690,"Al Ferrari",1.44045292032216,2641.5,0,416,1.44045292032216,-1.80261056368985,1.1665641007785,"SG",20.5891089108911,8318,404,6,1956,1963,"STL",2,"ferraal01"
691,"Lew Hitch",1.43907488131149,2641.5,0,417,1.43907488131149,-1.70872753327512,1.3686363549764,"PF",18.8992042440318,7125,377,6,1952,1957,"MNL",4,"hitchle01"
692,"Timofey Mozgov",1.43769081020318,853,0.346811578508666,471,1.09087923169451,-0.57355837571038,1.09087923169451,"C",18.8855421686747,6270,332,6,2011,2016,"DEN",3,"mozgoti01"
693,"Albert King",1.43596772011309,661,0.905259457318013,627,0.530708262795078,-1.35563938713273,0.627976962918669,"SF",24.2522522522523,13460,555,9,1982,1992,"NJN",4,"kingal01"
694,"Mike Newlin",1.43170675055082,691,0.819942766254648,599,0.611763984296169,-0.993045107152685,0.514306924216024,"SG",29.4016298020955,25256,859,11,1972,1982,"HOU",3,"newlimi01"
695,"Patrick Beverley",1.43049752690106,601,1.26261615414998,876,0.167881372751074,0.992784226633719,0.705340475215931,"PG",27.3546511627907,4705,172,4,2013,2016,"HOU",1,"beverpa01"
696,"Jack McMahon",1.42418588812017,2641.5,0,421,1.42418588812017,-2.88316260663705,1.09448012407672,"PG",27.4799301919721,15746,573,8,1953,1960,"STL",2,"mcmahja01"
697,"P.J. Tucker",1.40918756151742,569,1.40918756151742,2682,0,0.499612709751039,0.933519781414082,"SF",26.9029850746269,7210,268,5,2007,2016,"PHO",2,"tuckepj01"
698,"Anthony Parker",1.4086610526072,586,1.31868739641112,1017,0.0899736561960814,-0.411116545776468,0.69777436424799,"SG",28.1375968992248,14519,516,9,1998,2012,"TOR",4,"parkean01"
699,"Eddie Miles",1.40491115994461,571,1.40491115994461,2682,0,-1.1871157256418,0.952061725742525,"SG",25.5328,15958,625,9,1964,1972,"DET",3,"milesed01"
700,"Ben Gordon",1.3931543701965,676,0.85804383030157,625,0.535110539894926,-1.43750316799829,0.695915027794273,"SG",27.7658473479948,21463,773,11,2005,2015,"CHI",4,"gordobe01"
701,"Reggie Jackson",1.38522613680158,713,0.698599631694721,575,0.686626505106855,-0.120605633244688,0.686626505106855,"PG",23.3396825396825,7352,315,5,2012,2016,"OKC",2,"jacksre01"
702,"Mitch Kupchak",1.38336822866687,702,0.744649079266119,592,0.638719149400755,-0.901384133085443,0.638719149400755,"PF",19.2387543252595,11120,578,9,1977,1986,"WSB",2,"kupchmi01"
703,"Ruben Patterson",1.3718945169086,577,1.35896930139325,1267,0.0129252155153511,-0.525431174846061,0.622404397869301,"SF",24.3248882265276,16322,671,10,1999,2008,"POR",6,"patteru01"
704,"John Paxson",1.36930135722533,2641.5,0,427,1.36930135722533,-1.36624821742722,0.630363672092881,"PG",22.3052749719416,19874,891,11,1984,1994,"CHI",2,"paxsojo01"
705,"Quincy Pondexter",1.36690271615356,971,0.140153600035637,445,1.22674911611792,-0.975228546668431,1.1240592659844,"SF",18.3311688311688,5646,308,5,2011,2015,"MEM",3,"pondequ01"
706,"Earl Lloyd",1.35806927313812,2641.5,0,428,1.35806927313812,-1.72534469586385,1.20381040863839,"SF",26.1172529313233,15592,597,8,1953,1960,"SYR",2,"lloydea01"
707,"Mason Plumlee",1.35496326798605,578,1.35496326798605,2682,0,1.16823968359366,0.627254700413299,"C",19.6939890710383,3604,183,3,2014,2016,"BRK",2,"plumlma01"
708,"Don Kojis",1.35051879805189,616,1.18231532899951,875,0.168203469052379,-1.37169998767106,1.0103105565816,"SF",23.6989117291415,19599,827,12,1964,1975,"KCO",6,"kojisdo01"
709,"Zaza Pachulia",1.34806154656664,590,1.29907943629614,1127,0.0489821102705007,-1.16068520744138,0.531884440699056,"C",20.992,18368,875,13,2004,2016,"ATL",4,"pachuza01"
710,"Kenny Carr",1.34791193694237,613,1.19592319481298,897,0.151988742129389,-0.79605498777954,0.924628656804898,"PF",25.4724964739069,18060,709,10,1978,1987,"POR",4,"carrke01"
711,"James Johnson",1.33947685992669,582,1.33947685992669,2682,0,-0.555500612806254,0.73805419294153,"SF",18.1745152354571,6561,361,7,2010,2016,"TOR",4,"johnsja01"
712,"Jamaal Tinsley",1.33792617109875,705,0.726398612545685,600,0.611527558553064,-1.76507603848332,0.586626963962219,"PG",26.2874149659864,15457,588,11,2002,2014,"IND",3,"tinslja01"
713,"Quinn Buckner",1.33665677667577,583,1.33665677667577,2682,0,-0.922166995200428,0.510299913786114,"PG",21.9847522236341,17302,787,10,1977,1986,"MIL",3,"bucknqu01"
714,"Paul Griffin",1.3335700731796,624,1.11928037302208,817,0.214289700157517,-0.255735097383067,0.638859603139131,"PF",21.030612244898,10305,490,7,1977,1983,"SAS",2,"griffpa01"
715,"Leandro Barbosa",1.33224933213923,584,1.33224933213923,2682,0,-0.994768677905992,1.14712778161195,"SG",22.4301336573512,18460,823,13,2004,2016,"PHO",5,"barbole01"
716,"Dorell Wright",1.32876042266472,587,1.313918374152,1256,0.0148420485127139,-0.290779161772399,0.632460583658191,"SF",22.1347517730496,12484,564,11,2005,2015,"MIA",4,"wrighdo01"
717,"Randy Wittman",1.32197382248226,703,0.743493496409712,616,0.578480326072551,-1.09811669044696,0.71774225500612,"SG",21.8571428571429,12699,581,9,1984,1992,"ATL",3,"wittmra01"
718,"Louie Dampier",1.31846024008577,2641.5,0,433,1.31846024008577,-2.01100238346669,0.477033246052914,"PG",33.9027128157156,36242,1069,12,1968,1979,"KEN",2,"dampilo01"
719,"Bonzi Wells",1.31587620764229,630,1.09064441878203,809,0.225231788860269,-0.91155080437048,0.561050681173649,"SG",25.4037558685446,16233,639,10,1999,2008,"POR",5,"wellsbo01"
720,"Jamario Moon",1.30814701563581,647,0.987192634442162,739,0.320954381193644,-0.0843494922553484,0.676233791030102,"SF",21.9934426229508,6708,305,5,2008,2012,"CLE",5,"moonja01"
721,"Dennis Awtrey",1.30555891493431,2641.5,0,435,1.30555891493431,-2.33778049560615,1.21840113656502,"C",19.1335012594458,15192,794,12,1971,1982,"PHO",6,"awtrede01"
722,"Luis Scola",1.30258844526096,629,1.09549854995245,831,0.207089895308508,-0.238896215027633,0.813415365107503,"PF",26.5622254758419,18142,683,9,2008,2016,"HOU",4,"scolalu01"
723,"Dennis Scott",1.29518879410211,591,1.29518879410211,2682,0,-0.901779115306169,1.16654075746105,"SF",28.8278931750742,19430,674,10,1991,2000,"ORL",6,"scottde01"
724,"Brandon Knight",1.2885095964887,593,1.2885095964887,2682,0,-1.0419111559392,0.723666713766295,"PG",32.4740484429066,9385,289,5,2012,2016,"DET",3,"knighbr03"
725,"Cuttino Mobley",1.28712788695084,595,1.28712788695084,2682,0,-0.5313486523879,0.524640366616986,"SG",36.9391979301423,28554,773,11,1999,2009,"HOU",4,"moblecu01"
726,"Quentin Richardson",1.28379148050518,693,0.80990864431982,651,0.473882836185363,-1.37011266682418,0.549345863259788,"SF",26.4761904761905,21684,819,13,2001,2013,"NYK",5,"richaqu01"
727,"Larry Sanders",1.27503147730158,600,1.27503147730158,2682,0,-0.0194981695112635,1.14717945308117,"C",19.9789029535865,4735,237,5,2011,2015,"MIL",1,"sandela01"
728,"Billy Owens",1.27369092505806,650,0.964089866924413,747,0.309601058133645,-0.58909799591841,0.481680348112882,"PF",29.5155482815057,18034,611,10,1992,2001,"GSW",6,"owensbi01"
729,"Brian Winters",1.27050511538115,756,0.584576058576309,576,0.685929056804841,-0.919612557896381,0.48270921709161,"SG",30.8104196816208,21290,691,9,1975,1983,"MIL",2,"wintebr01"
730,"James Edwards",1.26600636938671,667,0.895009258865266,704,0.37099711052144,-1.29133757495495,0.730171803450257,"C",23.8999218139171,30568,1279,19,1978,1996,"DET",8,"edwarja01"
731,"Marvin Williams",1.25842021141649,608,1.2388351019494,1242,0.0195851094670904,-0.881895355776864,0.43313405328922,"SF",28.562582345191,21679,759,11,2006,2016,"ATL",3,"willima02"
732,"Bob Rule",1.25726580799915,602,1.25726580799915,2682,0,-0.797783525982638,0.762138457251527,"C",29.4342431761787,11862,403,8,1968,1975,"SEA",4,"rulebo01"
733,"Jarrett Jack",1.2531838795411,783,0.510676117312273,565,0.742507762228824,-1.24575895649807,0.691825205849735,"PG",28.0222772277228,22642,808,11,2006,2016,"BRK",7,"jackja01"
734,"Leroy Ellis",1.24974050728297,775,0.536774205926064,570,0.712966301356901,-1.33087074066703,0.712966301356901,"C",26.0854316546763,29007,1112,14,1963,1976,"LAL",4,"ellisle01"
735,"Jim Jackson",1.23220604657437,811,0.432996525137711,546,0.799209521436657,-1.44349201631309,0.701162647988443,"SF",32.5230439442658,30344,933,14,1993,2006,"DAL",12,"jacksji01"
736,"Bob Lavoy",1.22446431692621,861,0.324538556862076,519,0.899925760064133,0.000607471007726345,0.899925760064133,"PF",27.1376146788991,5916,218,3,1952,1954,"INO",3,"lavoybo01"
737,"Brian Cardinal",1.21068522187745,612,1.19662994274988,1260,0.0140552791275621,-0.897763700648179,1.03376845131782,"PF",13.9725738396624,6623,474,12,2001,2012,"MEM",6,"cardibr01"
738,"Adrian Griffin",1.20676149505321,879,0.293994055014281,516,0.91276744003893,-0.726787715408282,0.883652632693661,"SG",16.4361904761905,8629,525,9,2000,2008,"DAL",5,"griffad01"
739,"Phil Hubbard",1.20513835924568,625,1.10665298692662,1003,0.0984853723190549,-0.635348592356728,0.806896855164086,"SF",23.7533432392273,15986,673,10,1980,1989,"CLE",2,"hubbaph01"
740,"John Shumate",1.20494671396992,646,0.992819645834952,821,0.212127068134967,0.0931821833927096,0.477639960247552,"PF",29.2151515151515,9641,330,5,1976,1981,"BUF",6,"shumajo01"
741,"James Jones",1.2035598607732,831,0.385651846536612,541,0.817908014236589,-1.12162795727128,0.311887276515395,"SF",16.2480106100796,12251,754,13,2004,2016,"MIA",5,"jonesja02"
742,"Jeff Cook",1.19079462538741,880,0.293794671473151,520,0.896999953914259,-0.657058437333651,0.689967977382402,"PF",18.5492700729927,10165,548,8,1980,1988,"PHO",4,"cookje01"
743,"Ricky Rubio",1.18358246444174,615,1.18358246444174,2682,0,0.520550409798263,0.649420585844321,"PG",31.7630331753554,6702,211,5,2012,2016,"MIN",1,"rubiori01"
744,"Matt Geiger",1.18084470391446,674,0.863190589759361,741,0.317654114155099,-1.3437529534636,0.45223575931359,"C",21.6502546689304,12752,589,10,1993,2002,"PHI",3,"geigema01"
745,"Marvin Barnes",1.17215731419422,798,0.471403816606433,571,0.70075349758779,-0.791700748536502,0.70075349758779,"PF",29.9230769230769,9725,325,6,1975,1980,"SSL",5,"barnema01"
746,"Brevin Knight",1.16926220833337,618,1.16926220833337,2682,0,-1.6893360948831,1.16926220833337,"PG",24.7994616419919,18426,743,12,1998,2009,"CLE",9,"knighbr01"
747,"Benoit Benjamin",1.16418785283036,633,1.05587833522747,975,0.108309517602883,-1.25240861666529,0.744506348401265,"C",27.0824242424242,22343,825,15,1986,2000,"LAC",9,"benjabe01"
748,"Muggsy Bogues",1.15835524446443,714,0.698246838587635,657,0.460108405876792,-0.834467506142028,0.521209879874439,"PG",28.7081497797357,26067,908,14,1988,2001,"CHH",4,"boguemu01"
749,"Whitey Skoog",1.15805158254159,2641.5,0,454,1.15805158254159,-1.13333353205482,0.734083246995185,"SG",26.9973333333333,10124,375,6,1952,1957,"MNL",1,"skoogwh01"
750,"George Dempsey",1.15266667555016,1030,0.0847866513976909,477,1.06788002415247,-1.06240326237118,0.615761253027223,"PG",17.8205882352941,6059,340,5,1955,1959,"PHW",2,"dempsge01"
751,"Jay Vincent",1.14767778687823,621,1.14767778687823,2682,0,-0.90782234611485,0.502244424372602,"SF",26.9169381107492,16527,614,9,1982,1990,"DAL",6,"vinceja01"
752,"Andrew Lang",1.14406194482331,641,1.03162953138405,960,0.112432413439264,-1.50594384439173,0.413977899401049,"C",20.5738125802311,16027,779,12,1989,2000,"PHO",7,"langan01"
753,"Darnell Valentine",1.14314168685112,743,0.623738002016853,633,0.519403684834265,-1.10169282162552,0.356117725373268,"PG",23.3777089783282,15102,646,9,1982,1991,"POR",3,"valenda01"
754,"Larry Drew",1.14092003643582,665,0.898484112606832,797,0.242435923828991,-1.80334318736789,0.898484112606832,"PG",25.0510067114094,18663,745,10,1981,1991,"KCK",5,"drewla01"
755,"Jim Eakins",1.13894593058064,1034,0.0839780542818278,480,1.05496787629881,-1.15061485226237,0.557880568055957,"C",24.7786982248521,20938,845,10,1969,1978,"VIR",8,"eakinji01"
756,"Clint Richardson",1.13544851299736,2641.5,0,461,1.13544851299736,-1.51919244350178,0.498704727977236,"SG",20.0683890577508,13205,658,8,1980,1987,"PHI",2,"richacl01"
757,"Otto Porter",1.12254459307607,882,0.28835139065353,536,0.834193202422537,-0.589402091814535,0.834193202422537,"SF",18.0373134328358,2417,134,3,2014,2016,"WAS",1,"porteot01"
758,"Eric Williams",1.1089103387628,2641.5,0,466,1.1089103387628,-2.61407276242589,1.1089103387628,"SF",24.1637426900585,16528,684,12,1996,2007,"BOS",7,"willier01"
759,"Matt Harpring",1.10679815667028,626,1.10109422070095,1315,0.0057039359693304,-0.733131313543242,1.08672131543945,"SF",26.1318373071529,18632,713,11,1999,2009,"UTA",4,"harprma01"
760,"Bob Hansen",1.09894878474716,858,0.330172327780723,558,0.768776456966441,-1.36957076509056,0.471011465802689,"SG",19.5240384615385,12183,624,9,1984,1992,"UTA",3,"hansebo01"
761,"Tom Boswell",1.09330990899546,814,0.421199854427899,581,0.672110054567557,-0.85847738392527,0.672110054567557,"PF",18.9248704663212,7305,386,6,1976,1984,"BOS",3,"bosweto01"
762,"Gerald Wilkins",1.06027933944397,726,0.675424195771105,694,0.384855143672864,-1.32127193227794,0.641168567536235,"SG",29.0785340314136,27770,955,13,1986,1999,"NYK",4,"wilkige01"
763,"Michael Brooks",1.0550540061506,637,1.04210074928415,1266,0.0129532568664506,0.311810890982911,0.481575166654843,"SF",29.0495356037152,9383,323,6,1981,1988,"SDC",3,"brookmi01"
764,"Ron Boone",1.05336164072347,794,0.474385862924548,615,0.578975777798919,-2.21503685600363,0.431251916056646,"SG",31.2088888888889,35110,1125,13,1969,1981,"UTS",7,"boonero01"
765,"Ernie Beck",1.04826197477316,1061,0.0609525316906074,497,0.987309443082552,-1.89592616594682,0.987309443082552,"SG",19.1670886075949,7571,395,7,1954,1961,"PHW",3,"becker01"
766,"Hassan Whiteside",1.04763017986464,634,1.04763017986464,2682,0,1.65298427805436,0.626855933357126,"C",20.2405063291139,1599,79,4,2011,2016,"MIA",2,"whiteha01"
767,"Austin Croshere",1.04500862068479,817,0.41638773826135,595,0.628620882423441,-1.25029536334451,0.532123097546756,"PF",17.4910591471802,12716,727,12,1998,2009,"IND",5,"croshau01"
768,"Steve Johnson",1.04500791732057,636,1.04500791732057,2682,0,-0.636232123865058,0.457998885604557,"C",21.6964006259781,13864,639,10,1982,1991,"POR",7,"johnsst03"
769,"Tony Delk",1.0324550643218,2641.5,0,487,1.0324550643218,-1.97324645148882,1.01702329770259,"PG",21.304347826087,12740,598,10,1997,2006,"BOS",8,"delkto01"
770,"Carlos Delfino",1.03206141748863,640,1.03206141748863,2682,0,-0.470234650640681,0.567643435468451,"SG",22.2883211678832,12214,548,8,2005,2013,"DET",4,"delfica01"
771,"Jon Koncak",1.02831196039129,844,0.363605532555196,582,0.664706427836097,-0.81936963046891,0.363176551611947,"C",20.8327359617682,17437,837,11,1986,1996,"ATL",2,"koncajo01"
772,"Tracy Murray",1.0262689688084,1022,0.0885987682453007,512,0.937670200563101,-1.79710957935455,0.883573092696916,"SF",18.3273273273273,12206,666,12,1993,2004,"POR",7,"murratr01"
773,"Carey Scurry",1.02133949927328,644,1.02133949927328,2682,0,1.02868830243745,0.831009872512367,"SF",13.2287234042553,2487,188,3,1986,1988,"UTA",2,"scurrca01"
774,"Marc Iavaroni",1.02066594214536,2641.5,0,488,1.02066594214536,-2.30057695823349,0.935819616925752,"PF",15.8397212543554,9092,574,7,1983,1989,"UTA",3,"iavarma01"
775,"Keith Erickson",1.02066495034696,2641.5,0,489,1.02066495034696,-2.40006303570108,1.02066495034696,"SF",24.8933177022274,21234,853,12,1966,1977,"LAL",4,"erickke01"
776,"Mike McGee",1.02046613976625,833,0.374694942749545,586,0.645771197016707,-1.06983765692379,0.374694942749545,"SF",17.1921768707483,10109,588,9,1982,1990,"LAL",5,"mcgeemi01"
777,"Frank Brickowski",1.01624294991089,728,0.672512965763182,722,0.343729984147709,-0.741293421481311,0.390221385394705,"C",21.9635416666667,16868,768,12,1985,1997,"SAS",6,"brickfr01"
778,"Jared Sullinger",1.01341430284963,645,1.01341430284963,2682,0,0.490779323885603,0.508113437323607,"PF",25.2628865979381,4901,194,4,2013,2016,"BOS",1,"sullija01"
779,"Vladimir Radmanovic",1.00239651870366,924,0.202489844149245,545,0.799906674554411,-1.44296514851022,0.596101589338787,"PF",21.8762755102041,17151,784,12,2002,2013,"SEA",7,"radmavl01"
780,"Kevin Grevey",0.98918569080999,804,0.45504805053061,626,0.53413764027938,-1.71886328231087,0.513069520570914,"SF",22.7371967654987,16871,742,10,1976,1985,"WSB",2,"greveke01"
781,"Darwin Cook",0.980754518607505,662,0.903333446051734,1041,0.0774210725557714,-0.6714465638651,0.719571369496502,"PG",23.0470957613815,14681,637,8,1981,1989,"NJN",4,"cookda01"
782,"Randy Breuer",0.978387048353556,719,0.684210425833715,757,0.294176622519841,-1.26884891880037,0.446869401464886,"C",18.0418353576248,13369,741,11,1984,1994,"MIL",4,"breuera01"
783,"Nazr Mohammed",0.977598513494202,1125,0.0312840992790423,510,0.946314414215159,-2.25862560695747,0.646984649585705,"C",15.7082179132041,17012,1083,17,1999,2015,"CHI",8,"mohamna01"
784,"Wayne Cooper",0.977173725265412,770,0.549164015890602,666,0.428009709374809,-1.35663483565957,0.421710192207555,"C",20.3686200378072,21550,1058,14,1979,1992,"DEN",5,"coopewa01"
785,"Freddie Lewis",0.973621632834977,2641.5,0,502,0.973621632834977,-2.27491501980037,0.568648255909081,"PG",33.8579743888242,29084,859,11,1967,1977,"INA",5,"lewisfr02"
786,"Johnny Newman",0.967500793160654,686,0.833274026774317,926,0.134226766386337,-1.49753163623863,0.833274026774317,"SF",24.4457429048414,29286,1198,16,1987,2002,"NYK",7,"newmajo01"
787,"Charles Dudley",0.966811681234773,941,0.178798694887277,552,0.788012986347497,-1.09545856178901,0.788012986347497,"PG",17.4937027707809,6945,397,6,1973,1979,"GSW",3,"dudlech01"
788,"Adam Keefe",0.966786869176106,694,0.79957567880076,880,0.167211190375346,-0.929925915786458,0.717165247400618,"PF",16.1674008810573,11010,681,9,1993,2001,"UTA",3,"keefead01"
789,"Ray Scott",0.96167023973072,710,0.700572470131947,784,0.261097769598774,-1.11575820845881,0.608706923807988,"PF",29.0651920838184,24967,859,11,1962,1972,"DET",3,"scottra01"
790,"John Salmons",0.951487127272558,672,0.870614898443291,1032,0.0808722288292663,-1.59346477547688,0.701010392715395,"SG",26.3997833152763,24367,923,13,2003,2015,"PHI",6,"salmojo01"
791,"Beno Udrih",0.951192979522121,651,0.93289624238222,1247,0.0182967371399007,-1.69017923022283,0.93289624238222,"PG",21.7743526510481,17659,811,12,2005,2016,"SAS",7,"udrihbe01"
792,"Wayman Tisdale",0.947957022718815,704,0.735335214320192,819,0.212621808398623,-1.25923536545521,0.360777822322354,"PF",28.131090487239,24249,862,12,1986,1997,"PHO",3,"tisdawa01"
793,"Johnny McCarthy",0.940116693039191,2641.5,0,511,0.940116693039191,-1.83285022630257,0.793342156159754,"PG",28.0991253644315,9638,343,6,1957,1964,"STL",4,"mccarjo01"
794,"J.R. Reid",0.934953693285568,859,0.329511543031259,601,0.605442150254308,-2.11889222534731,0.437440750689245,"PF",22.4673157162726,16154,719,11,1990,2001,"CHH",6,"reidjr01"
