Rank,player,Hall_Rating,Reg_Season_Rank,Reg_Season_Hall_Rating,Playoff_Rank,Playoff_Hall_Rating,Equiv_BPM,Best_Season,Position,MPG,Minutes,Games,Seasons,Rookie_Yr,Final_Yr,Primary_Team,Teams,player_id
1954,Barry Nelson,0.000432936,2775,0,1523,0.000432936,-5.090302794,0.000432936,C,3.566666667,107,30,1,1972,1972,MIL,1,nelsoba01
1955,Adrian Branch,0.000377146,1543,0.000377146,2764,0,-3.163631218,0.000377146,SF,10.3943662,1476,142,4,1987,1990,LAL,4,brancad01
1956,Chris Corchiani,0.000328528,1545,0.000328528,2764,0,-2.935497225,0.000328528,PG,11.72321429,1313,112,3,1992,1994,ORL,3,corchch01
1957,Jerry Grote,0.000187935,1546,0.000187935,2764,0,0.021868783,0.000187935,G,3,33,11,1,1965,1965,LAL,1,groteje01
1958,Derrick Dial,0.000117962,2775,0,1525,0.000117962,-3.760983443,0.000117962,SG,8.273809524,695,84,4,2000,2004,SAS,4,dialde01
1959,J.R. Giddens,9.32E-05,1547,9.32E-05,2764,0,-4.642995533,9.32E-05,SF,6.5,247,38,2,2009,2010,BOS,2,giddejr01
1960,Earl Watson,5.98E-05,2775,0,1526,5.98E-05,-2.125682421,5.98E-05,PG,22.07191011,19644,890,13,2002,2014,MEM,7,watsoea01
1961,Dwayne Schintzius,8.94E-06,1548,8.94E-06,2764,0,-4.662924658,8.94E-06,C,9.261261261,2056,222,8,1991,1999,NJN,6,schindw01
2981.5,A.J. Bramlett,0,2775,0,2764,0,-13.68569643,0,C,7.625,61,8,1,2000,2000,CLE,1,bramlaj01
2981.5,A.J. English,0,2775,0,2764,0,-4.487613094,0,SG,20.58278146,3108,151,2,1991,1992,WSB,1,engliaj01
2981.5,A.J. Guyton,0,2775,0,2764,0,-5.009480422,0,PG,15.575,1246,80,3,2001,2003,CHI,2,guytoaj01
2981.5,A.J. Wynder,0,2775,0,2764,0,-8.623388699,0,PG,6.5,39,6,1,1991,1991,BOS,1,wyndeaj01
2981.5,A.W. Holt,0,2775,0,2764,0,-20.95036508,0,SF,2.333333333,14,6,1,1971,1971,CHI,1,holtaw01
2981.5,Aaron Harrison,0,2775,0,2764,0,-8.584674507,0,G,2,2,1,1,2016,2016,CHO,1,harriaa01
2981.5,Aaron James,0,2775,0,2764,0,-2.116202587,0,SF,21.54775281,7671,356,5,1975,1979,NOJ,1,jamesaa01
2981.5,Aaron Miles,0,2775,0,2764,0,-7.382324323,0,PG,6.210526316,118,19,1,2006,2006,GSW,1,milesaa01
2981.5,Aaron Swinson,0,2775,0,2764,0,-5.226601126,0,SF,5.666666667,51,9,1,1995,1995,PHO,1,swinsaa01
2981.5,Acie Earl,0,2775,0,2764,0,-5.950533215,0,C,13,2522,194,4,1994,1997,BOS,3,earlac01
2981.5,Adam Harrington,0,2775,0,2764,0,-6.10071892,0,SG,5.842105263,111,19,1,2003,2003,DAL,2,harriad01
2981.5,Adam Morrison,0,2775,0,2764,0,-5.137147879,0,SF,20.19018405,3291,163,3,2007,2010,LAL,2,morriad01
2981.5,Adonis Jordan,0,2775,0,2764,0,-6.828156455,0,PG,9.7,97,10,2,1994,1999,DEN,2,jordaad01
2981.5,Adonis Thomas,0,2775,0,2764,0,-7.823956185,0,F,6.166666667,37,6,1,2014,2014,ORL,2,thomaad01
2981.5,Adreian Payne,0,2775,0,2764,0,-5.412474376,0,PF,20.85,834,40,2,2015,2016,MIN,2,paynead01
2981.5,Al Beard,0,2775,0,2764,0,-1.726450569,0,C,9.833333333,118,12,1,1968,1968,NJA,1,beardal01
2981.5,Al Carlson,0,2775,0,2764,0,-5.238826255,0,C,9.964285714,279,28,1,1976,1976,SEA,1,carlsal01
2981.5,Al Cueto,0,2775,0,2764,0,-3.305391622,0,C,14.96732026,2290,153,2,1970,1971,MMP,2,cuetoal01
2981.5,Al Eberhard,0,2775,0,2764,0,-2.436639027,0,SF,18.88311688,4362,231,4,1975,1978,DET,1,eberhal01
2981.5,Al Fleming,0,2775,0,2764,0,-4.753474578,0,SF,4.72,118,25,1,1978,1978,SEA,1,flemial01
2981.5,Al Hairston,0,2775,0,2764,0,-8.910193516,0,SG,7,294,42,2,1969,1970,SEA,1,hairsal01
2981.5,Al Henry,0,2775,0,2764,0,-2.968817929,0,C,9.12244898,447,49,2,1971,1972,PHI,1,henryal01
2981.5,Al Jackson,0,2775,0,2764,0,-13.03098195,0,G,8.5,17,2,1,1968,1968,CIN,1,jacksal01
2981.5,Al Roges,0,2775,0,2764,0,-2.929089466,0,SF,28.91044776,1937,67,1,1954,1954,BLB,1,rogesal01
2981.5,Al Salvadori,0,2775,0,2764,0,-6.167281437,0,F,10.94117647,186,17,1,1968,1968,OAK,1,salvaal01
2981.5,Al Thornton,0,2775,0,2764,0,-2.865807285,0,SF,27.9527027,8274,296,4,2008,2011,LAC,3,thornal01
2981.5,Al Williams,0,2775,0,2764,0,-5.563390837,0,F,6.363636364,70,11,1,1971,1971,KEN,1,willial01
2981.5,Al Wood,0,2775,0,2764,0,-1.5225382,0,SG,23.92417062,10096,422,6,1982,1987,SEA,4,woodal01
2981.5,Alaa Abdelnaby,0,2775,0,2764,0,-3.880518517,0,PF,12.10989011,3306,273,5,1991,1995,POR,5,abdelal01
2981.5,Alan Hardy,0,2775,0,2764,0,-6.470019511,0,SG,7.016666667,421,60,2,1981,1982,DET,2,hardyal01
2981.5,Alan Ogg,0,2775,0,2764,0,-3.773839777,0,C,8.096385542,672,83,3,1991,1993,MIA,3,oggal01
2981.5,Alando Tucker,0,2775,0,2764,0,-5.419373957,0,SF,8.352941176,426,51,3,2008,2010,PHO,2,tuckeal02
2981.5,Alec Kessler,0,2775,0,2764,0,-5.127474792,0,PF,13.91037736,2949,212,4,1991,1994,MIA,1,kesslal01
2981.5,Aleksandar Djordjevic,0,2775,0,2764,0,-2.753848492,0,SG,7.625,61,8,1,1997,1997,POR,1,djordal01
2981.5,Aleksandar Radojevic,0,2775,0,2764,0,-9.86860862,0,C,10.13333333,152,15,2,2000,2005,TOR,2,radojal01
2981.5,Alex Acker,0,2775,0,2764,0,-7.125567511,0,SG,7.8,234,30,2,2006,2009,DET,2,ackeral01
2981.5,Alex Blackwell,0,2775,0,2764,0,-6.566985564,0,SF,4.037037037,109,27,1,1993,1993,LAL,1,blackal01
2981.5,Alex Bradley,0,2775,0,2764,0,-3.870187255,0,SF,8.487179487,331,39,1,1982,1982,NYK,1,bradlal02
2981.5,Alex Garcia,0,2775,0,2764,0,-5.900303744,0,SG,15.9,159,10,2,2004,2005,NOH,2,garcial01
2981.5,Alex Kirk,0,2775,0,2764,0,-5.778917168,0,C,2.8,14,5,1,2015,2015,CLE,1,kirkal01
2981.5,Alex Len,0,2775,0,2764,0,-1.709585032,0,C,16.75,2077,124,3,2014,2016,PHO,1,lenal01
2981.5,Alex Stivrins,0,2775,0,2764,0,-8.316225797,0,SF,4.090909091,90,22,2,1986,1993,ATL,5,stivral01
2981.5,Alexander Johnson,0,2775,0,2764,0,-3.766163891,0,PF,12.76470588,1302,102,2,2007,2008,MEM,2,johnsal01
2981.5,Alfredrick Hughes,0,2775,0,2764,0,-6.542607672,0,SG,12.45070423,884,71,1,1986,1986,SAS,1,hugheri01
2981.5,Allan Ray,0,2775,0,2764,0,-3.570961721,0,SG,15.10638298,710,47,1,2007,2007,BOS,1,rayal01
2981.5,Allen Murphy,0,2775,0,2764,0,-6.351069405,0,SG,8.580645161,266,31,2,1976,1977,KEN,2,murphal01
2981.5,Allie McGuire,0,2775,0,2764,0,-5.39469177,0,SG,5,10,2,1,1974,1974,NYK,1,mcguial02
2981.5,Alonzo Gee,0,2775,0,2764,0,-1.84184874,0,SF,22.10404624,7648,346,7,2010,2016,CLE,6,geeal01
2981.5,Alphonso Ford,0,2775,0,2764,0,-10.14972622,0,PG,10.36363636,114,11,2,1994,1995,PHI,2,fordal01
2981.5,Alton Ford,0,2775,0,2764,0,-4.856333585,0,PF,7.178082192,524,73,3,2002,2004,PHO,2,fordal02
2981.5,Alvin Heggs,0,2775,0,2764,0,-3.779283851,0,SF,3.5,14,4,1,1996,1996,HOU,1,heggsal01
2981.5,Alvin Jones,0,2775,0,2764,0,-5.214355309,0,C,5.24,131,25,1,2002,2002,PHI,1,jonesal01
2981.5,Alvin Sims,0,2775,0,2764,0,-7.841729023,0,SG,6.25,25,4,1,1999,1999,PHO,1,simsal01
2981.5,Andrae Patterson,0,2775,0,2764,0,-1.137230934,0,PF,7.404761905,311,42,2,1999,2000,MIN,1,pattean01
2981.5,Andre Barrett,0,2775,0,2764,0,-4.571931058,0,PG,12.2238806,819,67,4,2005,2008,CHI,6,barrean01
2981.5,Andre Brown,0,2775,0,2764,0,-5.948969871,0,PF,7.973333333,598,75,3,2007,2009,CHA,3,brownan01
2981.5,Andre Dawkins,0,2775,0,2764,0,-11.93375874,0,SG,5.5,22,4,1,2015,2015,MIA,1,dawkian01
2981.5,Andre Emmett,0,2775,0,2764,0,-5.654904109,0,SF,5.214285714,73,14,2,2005,2012,MEM,2,emmetan01
2981.5,Andre McCarter,0,2775,0,2764,0,-4.126401287,0,PG,11.47572816,1182,103,3,1977,1981,KCK,2,mccaran01
2981.5,Andre Moore,0,2775,0,2764,0,-5.351802901,0,PF,5,50,10,1,1988,1988,DEN,2,moorean01
2981.5,Andre Owens,0,2775,0,2764,0,-4.971443275,0,PG,11.14814815,602,54,2,2006,2008,IND,2,owensan01
2981.5,Andre Roberson,0,2775,0,2764,0,-0.806398005,0,PF,16.3442623,1994,122,3,2014,2016,OKC,1,roberan03
2981.5,Andre Spencer,0,2775,0,2764,0,-1.595430224,0,SF,16.0625,771,48,2,1993,1994,GSW,3,spencan01
2981.5,Andre Wakefield,0,2775,0,2764,0,-8.331239154,0,SG,7.814814815,633,81,2,1979,1980,CHI,3,wakefan01
2981.5,Andreas Glyniadakis,0,2775,0,2764,0,-11.66571135,0,C,6.230769231,81,13,1,2007,2007,SEA,1,glynian01
2981.5,Andres Guibert,0,2775,0,2764,0,-7.232293371,0,C,9.090909091,200,22,2,1994,1995,MIN,1,guibean01
2981.5,Andrew Gaze,0,2775,0,2764,0,-3.48440739,0,SG,4.923076923,128,26,2,1994,1999,SAS,2,gazean01
2981.5,Andrew Goudelock,0,2775,0,2764,0,-5.475563404,0,SG,10.72916667,515,48,2,2012,2013,LAL,1,goudean01
2981.5,Andrew Levane,0,2775,0,2764,0,-15.67307998,0,SG,9.714285714,68,7,1,1953,1953,MLH,1,levanan01
2981.5,Andrew Nicholson,0,2775,0,2764,0,-4.679095597,0,PF,15.13333333,2951,195,4,2013,2016,ORL,1,nichoan01
2981.5,Andrew Wiggins,0,2775,0,2764,0,-1.837091966,0,SG,35.9893617,3383,94,2,2015,2016,MIN,1,wiggian01
2981.5,Andy Panko,0,2775,0,2764,0,-6.797902832,0,SF,1,1,1,1,2001,2001,ATL,1,pankoan01
2981.5,Andy Rautins,0,2775,0,2764,0,-16.81105846,0,SG,4.8,24,5,1,2011,2011,NYK,1,rautian01
2981.5,Andy Toolson,0,2775,0,2764,0,-3.233926668,0,SF,8.5,527,62,2,1991,1996,UTA,1,toolsan01
2981.5,Andy Walker,0,2775,0,2764,0,-2.477600407,0,SF,10.95,438,40,1,1977,1977,NOJ,1,walkean01
2981.5,Ansley Truitt,0,2775,0,2764,0,-7.748442199,0,PF,5.375,86,16,1,1973,1973,DLC,1,truitan01
2981.5,Ansu Sesay,0,2775,0,2764,0,-3.501378043,0,SF,10.38931298,1361,131,4,2002,2005,SEA,2,sesayan01
2981.5,Anthony Bennett,0,2775,0,2764,0,-5.622181278,0,PF,13.79310345,1600,116,3,2014,2016,CLE,3,bennean01
2981.5,Anthony Cook,0,2775,0,2764,0,-3.991200844,0,PF,12.92241379,1499,116,4,1991,1996,DEN,4,cookan01
2981.5,Anthony Frederick,0,2775,0,2764,0,-3.921598057,0,SF,11.15646259,1640,147,3,1989,1992,CHH,3,fredean01
2981.5,Anthony Grundy,0,2775,0,2764,0,-1.976719561,0,SG,9,108,12,1,2006,2006,ATL,1,grundan01
2981.5,Anthony Jones,0,2775,0,2764,0,-4.189197124,0,SG,10.34545455,1707,165,3,1987,1990,DAL,4,jonesan01
2981.5,Anthony Miller,0,2775,0,2764,0,-1.992276144,0,PF,8.915343915,1685,189,8,1995,2005,ATL,4,millean01
2981.5,Anthony Pullard,0,2775,0,2764,0,-9.622820886,0,PF,4.625,37,8,1,1993,1993,MIL,1,pullaan01
2981.5,Anthony Taylor,0,2775,0,2764,0,-3.773852586,0,PG,17.52380952,368,21,1,1989,1989,MIA,1,tayloan01
2981.5,Anthony Tucker,0,2775,0,2764,0,-3.39587708,0,SF,15.83870968,982,62,1,1995,1995,WSB,1,tuckean01
2981.5,Antoine Rigaudeau,0,2775,0,2764,0,-12.04999846,0,SG,8.272727273,91,11,1,2003,2003,DAL,1,rigauan01
2981.5,Antonio Anderson,0,2775,0,2764,0,-10.13470234,0,SF,15,15,1,1,2010,2010,OKC,1,anderan02
2981.5,Antonis Fotsis,0,2775,0,2764,0,-4.869201348,0,PF,11.42857143,320,28,1,2002,2002,MEM,1,fotsian01
2981.5,Archie Goodwin,0,2775,0,2764,0,-4.615895622,0,SG,11.54901961,1178,102,3,2014,2016,PHO,1,goodwar01
2981.5,Armon Johnson,0,2775,0,2764,0,-6.223976584,0,PG,8.531914894,401,47,2,2011,2012,POR,2,johnsar02
2981.5,Armond Hill,0,2775,0,2764,0,-2.293582637,0,PG,25.25206612,12222,484,8,1977,1984,ATL,4,hillar01
2981.5,Arnett Moultrie,0,2775,0,2764,0,-2.144666912,0,PF,12.3559322,729,59,2,2013,2014,PHI,1,moultar01
2981.5,Art Burris,0,2775,0,2764,0,-7.690518868,0,SF,12.53658537,514,41,1,1952,1952,FTW,2,burriar01
2981.5,Art Collins,0,2775,0,2764,0,-6.746682375,0,SG,13.62068966,395,29,1,1981,1981,ATL,1,colliar01
2981.5,Art Harris,0,2775,0,2764,0,-4.629077404,0,SG,21.6122449,5295,245,4,1969,1972,PHO,2,harriar01
2981.5,Art Long,0,2775,0,2764,0,-3.835408343,0,SF,12.44897959,1220,98,3,2001,2003,PHI,4,longar01
2981.5,Arvid Kramer,0,2775,0,2764,0,-9.050399092,0,C,5.625,45,8,1,1980,1980,DEN,1,kramear01
2981.5,Arvydas Macijauskas,0,2775,0,2764,0,-5.629064846,0,SG,7.105263158,135,19,1,2006,2006,NOK,1,macijar01
2981.5,Ashraf Amaya,0,2775,0,2764,0,-3.23785931,0,PF,14.68235294,1248,85,2,1996,1997,VAN,2,amayaas01
2981.5,Askia Jones,0,2775,0,2764,0,-5.99755201,0,SG,12.63636364,139,11,1,1995,1995,MIN,1,jonesas01
2981.5,Aulcie Perry,0,2775,0,2764,0,-3.986967982,0,C,19.76190476,415,21,1,1975,1975,VIR,1,perryau01
2981.5,Austin Daye,0,2775,0,2764,0,-2.904799671,0,SF,13.95302013,4158,298,6,2010,2015,DET,5,dayeau01
2981.5,Austin Rivers,0,2775,0,2764,0,-3.858521459,0,SG,20.97854077,4888,233,4,2013,2016,LAC,3,riverau01
2981.5,Awvee Storey,0,2775,0,2764,0,-4.765888205,0,SG,6.783333333,407,60,3,2005,2008,MIL,3,storeaw01
2981.5,B.J. Tyler,0,2775,0,2764,0,-6.864811186,0,PG,14.70909091,809,55,1,1995,1995,PHI,1,tylerbj01
2981.5,Barney Cable,0,2775,0,2764,0,-2.736623836,0,SF,18.94101877,7065,373,6,1959,1964,SYR,6,cableba01
2981.5,Barry Kramer,0,2775,0,2764,0,-5.370938854,0,SF,9.542372881,563,59,2,1965,1970,NYA,3,krameba01
2981.5,Barry Liebowitz,0,2775,0,2764,0,-2.552361504,0,PG,26.43902439,2168,82,1,1968,1968,NJA,3,lieboba01
2981.5,Barry Orms,0,2775,0,2764,0,-4.639668427,0,PG,20.95138889,3017,144,2,1969,1970,BAL,3,ormsba01
2981.5,Barry Stevens,0,2775,0,2764,0,-2.767350641,0,SF,3,6,2,1,1993,1993,GSW,1,steveba01
2981.5,Barry Sumpter,0,2775,0,2764,0,-41.34267913,0,PF,1,1,1,1,1989,1989,LAC,1,sumptba01
2981.5,Barry Yates,0,2775,0,2764,0,-8.775769257,0,PF,6,144,24,1,1972,1972,PHI,1,yatesba01
2981.5,Bart Kofoed,0,2775,0,2764,0,-5.84044063,0,SG,6.702479339,811,121,5,1988,1993,UTA,4,kofoeba01
2981.5,Bato Govedarica,0,2775,0,2764,0,-3.876171371,0,PG,11.2173913,258,23,1,1954,1954,SYR,1,govedba01
2981.5,Belus Smawley,0,2775,0,2764,0,-12.44194798,0,SG,12.63636364,139,11,1,1952,1952,BLB,1,smawlbe01
2981.5,Ben Clyde,0,2775,0,2764,0,-4.751320312,0,SF,6.28,157,25,1,1975,1975,BOS,1,clydebe01
2981.5,Ben Gillery,0,2775,0,2764,0,-6.848610289,0,C,3.5,84,24,1,1989,1989,SAC,1,gillebe01
2981.5,Ben Handlogten,0,2775,0,2764,0,-2.322329238,0,C,12.34210526,469,38,2,2004,2005,UTA,1,handlbe01
2981.5,Ben Hansbrough,0,2775,0,2764,0,-5.122174961,0,PG,6.529411765,222,34,1,2013,2013,IND,1,hansbbe01
2981.5,Ben Kelso,0,2775,0,2764,0,-6.20435526,0,SG,6.361702128,299,47,1,1974,1974,DET,1,kelsobe01
2981.5,Ben McDonald,0,2775,0,2764,0,-3.067999616,0,PF,20.30645161,3777,186,4,1986,1989,GSW,2,mcdonbe01
2981.5,Ben McLemore,0,2775,0,2764,0,-2.200077211,0,SG,28.80898876,5128,178,3,2014,2016,SAC,1,mclembe01
2981.5,Bennie Swain,0,2775,0,2764,0,-0.726245528,0,PF,11.66666667,735,63,1,1959,1959,BOS,1,swainbe01
2981.5,Bernard Thompson,0,2775,0,2764,0,-2.799641683,0,SF,14.2961165,2945,206,5,1985,1989,PHO,3,thompbe01
2981.5,Bernard Toone,0,2775,0,2764,0,-7.464007002,0,PF,4.814814815,130,27,1,1980,1980,PHI,1,toonebe01
2981.5,Bernie Fryer,0,2775,0,2764,0,-2.949434464,0,SG,19.75,2370,120,2,1974,1975,NOJ,3,fryerbe01
2981.5,Bernie Harris,0,2775,0,2764,0,-14.43491298,0,PF,2.272727273,25,11,1,1975,1975,BUF,1,harribe01
2981.5,Bernie Williams,0,2775,0,2764,0,-3.883432067,0,SG,18.67676768,5547,297,5,1970,1974,VIR,2,willibe01
2981.5,Bill Allen,0,2775,0,2764,0,-3.06306194,0,C,22.55263158,857,38,1,1968,1968,ANA,1,allenbi01
2981.5,Bill Bolger,0,2775,0,2764,0,-4.178258312,0,SF,10.1,202,20,1,1954,1954,BLB,1,bolgebi01
2981.5,Bill Buntin,0,2775,0,2764,0,-2.602659931,0,C,16.97619048,713,42,1,1966,1966,DET,1,buntibi01
2981.5,Bill Chamberlain,0,2775,0,2764,0,-3.851598187,0,SF,13.23076923,1032,78,2,1973,1974,KEN,3,chambbi01
2981.5,Bill Closs,0,2775,0,2764,0,-4.620305812,0,SF,19.67241379,1141,58,1,1952,1952,FTW,1,clossbi01
2981.5,Bill Crow,0,2775,0,2764,0,-21.78424741,0,G,16,16,1,1,1968,1968,ANA,1,crowbi01
2981.5,Bill Curley,0,2775,0,2764,0,-3.678467752,0,PF,10.87919463,1621,149,5,1995,2001,MIN,5,curlebi01
2981.5,Bill Dinwiddie,0,2775,0,2764,0,-6.664646492,0,PF,12.54545455,2760,220,4,1968,1972,CIN,3,dinwibi01
2981.5,Bill Ebben,0,2775,0,2764,0,-14.51221283,0,G,6.25,50,8,1,1958,1958,DET,1,ebbenbi01
2981.5,Bill Edwards,0,2775,0,2764,0,-12.89893158,0,PF,14.66666667,44,3,1,1994,1994,PHI,1,edwarbi01
2981.5,Bill Gaines,0,2775,0,2764,0,-3.776243411,0,G,5,5,1,1,1969,1969,HSM,1,gainebi01
2981.5,Bill Garner,0,2775,0,2764,0,-7.868924,0,C,9.698113208,514,53,1,1968,1968,ANA,1,garnebi01
2981.5,Bill Hewitt,0,2775,0,2764,0,-3.117410891,0,PF,20.93882979,7873,376,6,1969,1975,DET,4,hewitbi01
2981.5,Bill Higgins,0,2775,0,2764,0,-7.257755093,0,SG,23.2,348,15,1,1975,1975,VIR,1,higgibi01
2981.5,Bill Jones,0,2775,0,2764,0,-1.92378825,0,PF,8.297297297,307,37,1,1989,1989,NJN,1,jonesbi01
2981.5,Bill Ligon,0,2775,0,2764,0,-7.162764674,0,SG,6.975,279,40,1,1975,1975,DET,1,ligonbi01
2981.5,Bill Martin,0,2775,0,2764,0,-5.066456633,0,SF,10.23809524,860,84,3,1986,1988,IND,3,martibi01
2981.5,Bill Mayfield,0,2775,0,2764,0,-6.128204431,0,SF,7.714285714,54,7,1,1981,1981,GSW,1,mayfibi01
2981.5,Bill Meyer,0,2775,0,2764,0,-3.294915219,0,G,6.428571429,45,7,1,1968,1968,PTP,1,meyerbi01
2981.5,Bill Mlkvy,0,2775,0,2764,0,-7.572748852,0,SF,19.61290323,608,31,1,1953,1953,PHW,1,mlkvybi01
2981.5,Bill Newton,0,2775,0,2764,0,-5.006715366,0,PF,5.051282051,197,39,2,1973,1974,INA,1,newtobi01
2981.5,Bill Smith,0,2775,0,2764,0,-9.37895089,0,G-F,9.222222222,83,9,1,1962,1962,NYK,1,smithbi01
2981.5,Bill Tosheff,0,2775,0,2764,0,-1.952296785,0,PG,31.2705314,6473,207,3,1952,1954,INO,2,toshebi01
2981.5,Bill Willoughby,0,2775,0,2764,0,-1.851744156,0,SF,17.76171875,9094,512,8,1976,1984,HOU,6,willobi01
2981.5,Bill Zopf,0,2775,0,2764,0,-6.279591936,0,PG,7.509433962,398,53,1,1971,1971,MIL,1,zopfbi01
2981.5,Billy DeAngelis,0,2775,0,2764,0,-2.989458296,0,G,5.875,47,8,1,1971,1971,NYA,1,deangbi01
2981.5,Billy Donovan,0,2775,0,2764,0,-6.762433966,0,PG,8.272727273,364,44,1,1988,1988,NYK,1,donovbi01
2981.5,Billy Evans,0,2775,0,2764,0,-4.317638992,0,PG,10.66101695,629,59,1,1970,1970,NYA,1,evansbi01
2981.5,Billy Harris,0,2775,0,2764,0,-5.372664165,0,SG,16.06578947,1221,76,1,1975,1975,SDA,1,harribi01
2981.5,Billy James,0,2775,0,2764,0,-12.53552707,0,PG,10,10,1,1,1974,1974,KEN,1,jamesbi01
2981.5,Billy Reid,0,2775,0,2764,0,-6.211317589,0,SG,10.11864407,597,59,1,1981,1981,GSW,1,reidbi01
2981.5,Billy Shepherd,0,2775,0,2764,0,-3.083710332,0,PG,18.6,3348,180,3,1973,1975,MMS,3,shephbi01
2981.5,Bird Averitt,0,2775,0,2764,0,-3.683110185,0,SG,22.44949495,8890,396,5,1974,1978,KEN,4,averibi01
2981.5,Blaine Denning,0,2775,0,2764,0,-2.253439122,0,G,9,9,1,1,1953,1953,BLB,1,dennibl01
2981.5,Bo Erias,0,2775,0,2764,0,-4.952788936,0,SF,22.27777778,401,18,1,1958,1958,MNL,1,eriasbo01
2981.5,Bo Kimble,0,2775,0,2764,0,-5.188183266,0,SG,12.41666667,1341,108,3,1991,1993,LAC,2,kimblbo01
2981.5,Bo Lamar,0,2775,0,2764,0,-1.996432979,0,PG,29.01730104,8386,289,4,1974,1977,SDA,4,lamarbo01
2981.5,Bob Allen,0,2775,0,2764,0,-5.040689589,0,PF,8.366666667,251,30,1,1969,1969,SFW,1,allenbo01
2981.5,Bob Anderegg,0,2775,0,2764,0,-5.398993665,0,SF,11.3030303,373,33,1,1960,1960,NYK,1,anderbo01
2981.5,Bob Armstrong,0,2775,0,2764,0,-8.36060961,0,C-F,5.789473684,110,19,1,1957,1957,PHW,1,armstbo01
2981.5,Bob Arnzen,0,2775,0,2764,0,-3.110184605,0,SF,8.177966102,965,118,4,1970,1974,INA,3,arnzebo01
2981.5,Bob Bigelow,0,2775,0,2764,0,-5.003846501,0,SF,8.106382979,762,94,4,1976,1979,KCK,3,bigelbo01
2981.5,Bob Burrow,0,2775,0,2764,0,-2.307707772,0,C,14.80246914,1199,81,2,1957,1958,MNL,2,burrobo01
2981.5,Bob Carney,0,2775,0,2764,0,-3.001347532,0,SG,10.96153846,285,26,1,1955,1955,MNL,1,carnebo01
2981.5,Bob Carrington,0,2775,0,2764,0,-2.985940316,0,SG,21.79268293,1787,82,2,1978,1980,IND,3,carribo01
2981.5,Bob Davis,0,2775,0,2764,0,-20.63934572,0,SF,4.555555556,41,9,1,1973,1973,POR,1,davisbo01
2981.5,Bob Duffy,0,2775,0,2764,0,-4.505995027,0,PG,11.58585859,1147,99,3,1963,1965,STL,3,duffybo02
2981.5,Bob Elliott,0,2775,0,2764,0,-2.368830677,0,PF,16.4822695,2324,141,3,1979,1981,NJN,1,elliobo01
2981.5,Bob Ford,0,2775,0,2764,0,-8.355321546,0,SF,8.222222222,74,9,1,1973,1973,MMT,1,fordbo01
2981.5,Bob Greacen,0,2775,0,2764,0,-6.150316801,0,SF,6.890909091,379,55,3,1970,1972,MIL,2,greacbo01
2981.5,Bob Hogsett,0,2775,0,2764,0,-6.078434021,0,F,7.05,141,20,2,1967,1968,DET,2,hogsebo01
2981.5,Bob Knight,0,2775,0,2764,0,-0.861748433,0,G-F,14.5,29,2,1,1955,1955,NYK,1,knighbo01
2981.5,Bob Lackey,0,2775,0,2764,0,-5.002819321,0,SG,16.57894737,1260,76,2,1973,1974,NYA,1,lackebo01
2981.5,Bob Lochmueller,0,2775,0,2764,0,-4.547961624,0,SF,12.859375,823,64,1,1953,1953,SYR,1,lochmbo01
2981.5,Bob Martin,0,2775,0,2764,0,-4.595108012,0,C,10.16666667,549,54,2,1994,1995,LAC,1,martibo01
2981.5,Bob McCann,0,2775,0,2764,0,-3.424438478,0,SF,13.39664804,2398,179,5,1990,1998,DET,5,mccanbo01
2981.5,Bob McIntyre,0,2775,0,2764,0,-4.991195195,0,SF,19.46428571,545,28,2,1968,1970,NJA,2,mcintbo01
2981.5,Bob Naber,0,2775,0,2764,0,-21.63524979,0,F,2.75,11,4,1,1953,1953,INO,1,naberbo01
2981.5,Bob Nash,0,2775,0,2764,0,-4.000421984,0,SF,11.60165975,2796,241,5,1973,1979,KCK,3,nashbo01
2981.5,Bob Priddy,0,2775,0,2764,0,-5.463495431,0,F,8.823529412,150,17,1,1953,1953,BLB,1,priddbo01
2981.5,Bob Riedy,0,2775,0,2764,0,-5.031670097,0,PF,14.39130435,331,23,1,1968,1968,HSM,1,riedybo01
2981.5,Bob Riley,0,2775,0,2764,0,-4.043311179,0,F,5.571428571,39,7,1,1971,1971,ATL,1,rileybo01
2981.5,Bob Santini,0,2775,0,2764,0,-1.43437664,0,F,5.75,23,4,1,1956,1956,NYK,1,santibo01
2981.5,Bob Schafer,0,2775,0,2764,0,-7.575138458,0,SG,11.36231884,784,69,2,1956,1957,STL,3,schafbo01
2981.5,Bob Sims,0,2775,0,2764,0,-3.671851538,0,SG,20.35820896,1364,67,2,1962,1968,ANA,3,simsbo01
2981.5,Bob Thornton,0,2775,0,2764,0,-4.63601103,0,PF,11.72909699,3507,299,8,1986,1996,PHI,5,thornbo01
2981.5,Bob Wiesenhahn,0,2775,0,2764,0,-10.04396008,0,SF,5.35483871,332,62,1,1962,1962,CIN,1,wiesebo01
2981.5,Bob Wilkerson,0,2775,0,2764,0,-2.196249379,0,SF,27.88888889,15562,558,7,1977,1983,DEN,4,wilkebo01
2981.5,Bob Williams,0,2775,0,2764,0,-1.654284885,0,F,8.041666667,193,24,2,1956,1957,MNL,1,willibo01
2981.5,Bob Wilson,0,2775,0,2764,0,-4.166805751,0,PG,20.76190476,1308,63,1,1952,1952,MLH,1,wilsobo01
